url,short_url,favicon,ssl,url_rank,activeDuration,domain_name_len
http://www.pixeljoint.com/pixels/,1,-1,0,242984,5883,14
http://www.center-lucija.si/logs/www.paypal.com/www.paypal.com/au/lan-en/login/cmd=_account/,1,-1,0,10000000,4816,16
http://www.internaute.org/mailreader/,0,0,1,10000000,8274,23
http://tools.ietf.org/html/rfc2426,1,1,0,11451,9372,8
http://www.informit.com/store/product.aspx?isbn=0201615622&amp;redir=1,1,1,0,19649,7953,25
http://www.ranches.org/JAranch.htm,0,0,1,4758850,8367,11
http://searchenginewatch.com/article/2064279/Happy-Birthday-Google,1,0,0,12957,8267,23
http://www.birdcagesoft.com/index1.html,0,0,0,10000000,7976,16
http://www.lonestar.texas.net/~ghartman/ghartman2.html,0,0,1,4218959,9562,9
"http://www.google.fr/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=2&amp;cad=rja&amp;ved=0CDMQFjAB&amp;url=colibya.com/congresovirtual/&amp;ei=yP3wUMeEBKWd0QWT4YHQBg&amp;usg=AFQjCNEhsUzPy9wwDIyH4c_fS_bBR-jYrQ&amp;bvm=bv.1357700187,d.d2k",0,0,0,107,7407,9
http://www.tclub.com/cache/dir/issue/index.htm,0,-1,0,10000000,2219,1
http://construtoraescala.com.br/modules//,0,0,0,10000000,3467,24
http://tools.ietf.org/html/rfc3107,1,1,0,11451,9372,8
http://pastehtml.com/view/bfvv9bijn.html,1,1,0,1292754,4301,13
http://www.flatbed-printers.com/flatbed_printers.html,0,0,1,10000000,5020,1
http://www.qsl.net/ok1fou/quartus/index.html,1,0,0,140215,8683,26
http://tools.ietf.org/html/rfc1238,1,1,0,11451,9372,8
http://www.codecoffee.com/articles/sql1.html,1,0,0,2216851,5514,14
http://www.linuxplanet.com/linuxplanet/tutorials/1132/1/,1,0,0,425886,8108,14
http://www.plumhall.com/suites.html,0,0,1,8033408,11132,1
http://pousadavillarejo.com.br/logs/bankline.com.br/GRIPNET/bkl/com.dll-/,1,0,0,10000000,1333,20
http://www.techknowledge.com/courses/,1,0,1,2396658,1547,10
http://www.cs.virginia.edu/oracle/,1,0,0,580420,7510,17
http://www.feedface.com/projects/ffview.html,0,0,0,10000000,6522,12
http://www.javaworld.com/columns/jw-tips-index.html,1,1,0,796838,9116,31
http://members.shaw.ca/ram-fire/,0,0,1,7614,7311,7
http://www.all-4-free.com/fonts/,1,0,0,6975233,8114,25
http://www.loghomes.com/index.html,1,1,0,5528277,9331,12
http://www.creativyst.com/Prod/13/,0,0,1,7167657,7405,14
http://www.kf25zx.com/images/?us.battle....,0,0,1,10000000,5497,1
http://www.guardian.co.uk/technology/2002/may/02/internetnews.onlinesupplement,1,-1,0,146,9620,1
http://tools.ietf.org/html/rfc1691,1,1,0,11451,9372,8
http://pages.intnet.mu/jhbpage/Program/Logo/logo.htm,0,0,1,386966,9027,9
http://search.cpan.org/search?query=regexp&amp;mode=module,1,1,0,45411,3656,1
http://boost-consulting.com/mplbook/,1,-1,0,3923441,4921,16
http://linas.org/gle/,0,0,0,2501268,9208,9
http://www.zimmertech.com/tutorials/paint-shop-pro/,0,0,1,10000000,6752,14
http://www.destroydrop.com/javascripts/tree/,0,1,1,8723441,7160,35
http://www.clausiusmw.com/tmp/Cielo2011/,0,0,1,10000000,6140,14
http://www.dynamsoft.com/Products/SAW_Overview.aspx,1,0,0,120191,6122,13
http://www.e-student.si/wp-content/themes/twentyten/indexx.html,1,0,0,10000000,2633,12
http://jiggawatt.org/badc0de/euphoria.htm,0,0,1,10000000,5040,13
http://www.microsoft.com/learning/en/us/certification/mos.aspx,1,1,0,21,10781,31
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpy_hR20VTiYiiCSzQAAUuGgpK8Mke644uVuOo8ud36OrjzGiTYvfl0uX7z8FQZC1wWerEtsv_9s9CTd4KfVvtCkyM42cLyQd-jY8qZ5qB2owyKRD0tkceZ3SzT8zeS3uTWpFkDIqV2pq_KLGJxplvjMlIcKFO-URhxg4xPV-uvj4da1m3C5ZsvDmX3f06z3pjqv9Yjk0EoiSihkCMsyToFMCMZtg\%3D\%3D&amp;attredirects=2,1,0,0,1,8453,31
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crDmDb6KTQeUpCs63mD5CptMIZj_rTqC8yhrV9CiJO0ueb-anNSSmeyOs2BZG7RNlZVLKFsomLlBu1S7Dyyvp3vBDT8dHb_uLXtR8jJ7xzFRvvrMF1GLTZIFNti-Bl-YNvppaz0Mlobq-8bv1qY33w6ZkDRkMpmk7GUu4FF2uMovDtcappuHMgZZl9LRRkoL5a5Kf7HrXwWgJ4O9Pr7335ikxiCsw\%3D\%3D&amp;attredirects=1,1,0,0,1,8453,31
http://slashdot.org/yro/00/10/31/1719237.shtml,1,1,0,15001,8433,1
http://www.mactech.com/articles/mactech/Vol.11/11.05/MacAppandPrograph/,1,1,1,498152,9270,11
http://tools.ietf.org/html/rfc1218,1,1,0,11451,9372,8
http://www.themacintoshguy.com/lists/MacDV.html,0,0,0,10000000,8679,19
http://www.newsletteraccess.com/subject/investments.html,1,0,0,10000000,9013,20
http://www.newentrepreneur.com/Resources/Articles/12_Com_Mis/12_com_mis.html,1,-1,0,2410,9523,16
http://www.anvilon.com/software/jsjam/,0,0,1,10000000,7304,11
http://tools.ietf.org/html/rfc1346,1,1,0,11451,9372,8
http://creeksideshowstable.com/Paypal_Virefication/fd450441eda54b24040273386e93332c/new1/b637be0fce7e2c471c4ebd7b83b0da26/,0,0,1,10000000,4106,23
http://i-mentor.ru/wp-content/languages/879809123765123/DTZH870000971/,0,-1,1,10000000,81,11
http://tools.ietf.org/html/rfc1043,1,1,0,11451,9372,8
http://tools.ietf.org/html/rfc2901,1,1,0,11451,9372,8
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp8NIMhLKOXW2-11vfFpHMazuuUQ8Gvt5AjLouR07QF7Zs9sBiIov3avO-GPHENHvYAW0CLfBXXeV4TBFfYIXDqL9rMIhvvdJ6g2wyTg6iNPxWOrso7GKNK1wZ_2I-d91UBUT0rum_zP98rI2OnjeN4CCKkbWtopa2S2HVX2z7d1S2wBDwiQa8Ey3JLM15lZlb9gKdGj4PZdqV0qBhTr1F8hpCmPw\%3D\%3D&amp;attredirects=2,1,0,0,1,8453,31
http://www.sxluxing.com/css/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;aauwynnamp;ssl=0&amp;dest,0,0,1,10000000,1235,1
http://www.rpg.net/news+reviews/reviews/rev_4383.html,1,0,0,102035,8857,7
http://tools.ietf.org/html/rfc2417,1,1,0,11451,9372,8
http://tools.ietf.org/html/rfc1493,1,1,0,11451,9372,8
http://tools.ietf.org/html/rfc1202,1,1,0,11451,9372,8
http://www.oakroadsystems.com/tech/cppredef.htm,0,0,0,3364049,7492,18
http://www.homeomeds.com/main_pages/PP-678-129-336.html,0,0,1,10000000,2412,15
http://www.cca.org/vector/,1,0,0,3349327,9833,1
http://www.cnhedge.cn/js/index.htm?ref=wgaloheus.battle.net/d3/en/index,0,0,1,10000000,3671,10
http://www.perl.com/download.csp,1,-1,0,119102,9291,8
http://www.strout.net/info/dvorak/xwinsetup.html,0,0,1,10000000,8260,10
http://www.onjava.com/pub/a/onjava/2006/09/27/tapestry-component-centric-framework.html,1,0,0,2875,8564,11
http://www.theregister.co.uk/2000/06/06/consumer_watchdogs_fail_the_spam/,1,0,0,21680,8894,25
http://www.rpg.net/news+reviews/reviews/rev_1387.html,1,0,0,102035,8857,7
http://www.ringsurf.com/ring/prettysimpledesigns/,1,0,0,4343128,8116,1
http://www.sxzzy.cn/jpkc/Images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;ncdawypamp;ssl=0&amp;dest,0,0,1,10000000,5617,8
http://amigocard.freeoda.com/promocacartaoamigo2012/cadastro/cadastro5.php,1,0,0,127174,5348,22
http://xiph.org/vorbis/,1,1,0,228658,7850,8
http://www.interhack.net/people/cmcurtin/perl/,0,0,1,10000000,8548,13
http://www.piriform.com/ccleaner,1,0,0,1129,6021,31
http://tools.ietf.org/html/rfc357,1,1,0,11451,9372,8
http://www.endprod.com/colors/,0,0,0,5300793,8271,11
http://ablazespace.sourceforge.net/as-page/,0,0,1,471,7761,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqZLwIe7N9U9yy7lRZM4zCOUnSeYP-8zhUKuMT8N0dePc3Wr1cyKU4mie_KPQUPYZ9vmYaShyE0Gq6xhiiuE9JNmixvzhDuxVQSuPEOVfx-VpuTd4TZ7z-UZGT4NFrP1rO9Qf_IWZkRXc5EqAjrogDp2_0QeT0Hk3-WijgSV4VFS7ogC5wOZwmpYILx6M6YxuzXN5vvoyXBZTGkziBMv1LEmbbZSw\%3D\%3D&amp;attredirects=0,1,0,0,1,8453,31
http://www.brothersofhell.yoyo.pl/,0,0,1,216514,6413,7
http://inventors.about.com/library/weekly/aa072198.htm,1,1,0,2192,2850,31
http://tools.ietf.org/html/rfc2012,1,1,0,11451,9372,8
http://hj3490.0adz.com/feedback/feedback.html,0,0,0,10000000,1213,8
http://mltoys.com/zencart/editors/htmlarea/lang/sec.westpac.co.nz/IOLB/,0,0,0,1917756,3797,10
http://promocaocielo2014.netai.net/show/premios/cielo/,1,0,0,6062,4914,14
http://www.london-prive.co.uk/plugins/community/paypal.com/webscr/m/e/q/p/z/x/j/index.html,1,0,0,7272403,3647,18
http://www.asaapplications.com/xmleditor.aspx,0,0,0,10000000,4602,15
http://metalica.cl/comunidad/media/system/js/.eZa-yIPIllnInruhttp.www.eaY.c0m/,1,-1,1,10000000,3689,12
http://www.bjjslq.com/Images/?us.battle.net/login/en/?ref=ykplevtus.battle.net/d3/en/index&amp;app=com-d3,0,0,1,10000000,156,10
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpEKB0FlL3R7x5dA9Bz5RMiXPhT8IC4vtAiI0ItSiPfYDZwhwJ8-cQlAg-5qTDxwr7AsiwP-cPGpDKgcZT7dE7tQzTzYs_inyf_OFM08povIt_pxKHHF_CLI17uwlGtSDUPHD2vxm9TCQIibOLri6c2TH9TRFdd2rWOc3GQKpY5nNIlyxYok9_DGACltLVoTzjDz7u-l-YjzdQxFaeLzHcvziyZnA\%3D\%3D&amp;attredirects=0,1,0,0,1,8453,31
http://www.cim.mcgill.ca/~dudek/,0,0,0,4262,7330,9
http://gnosis.fr/images/BIG-FLX/BIG-FLX/,0,-1,1,10000000,5225,9
http://pourpre.com/chromograf/en/,0,0,0,2898963,7603,23
http://www.hygtzyj.cn/images/index.htm?us.battle.net/login/en/?ref=kgcghjtus.battle.net/d3/en/index&app=com-d3,0,0,1,10000000,283,10
http://www.croco.net/software/scriptpp,1,0,1,10000000,8130,9
http://www.tonsilwhores.com/wp-content/uploads/thumb-cache/paypal.nl/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5ae6c95201c169448dd3898e010acca68ae6c95201c169448dd3898e010acca68,1,0,1,10000000,115,1
http://www.maya-archaeology.org/html2/printerGateway.html,0,1,0,4134659,8607,20
http://www.eviregv202.hut4.ru/Terca//xsl/,1,0,0,162460,7556,7
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpEigp-LqZHDVHSNN5AOe6JRP0Z--Qc4OnUl6EghyIaWSY6HcSEGUt3jdafM6HnJxtjrOnJvY_fspZ8mhQDtxNtv3VM8V68upZzXz7GaS8KlrAU45fCfIwoYvIz7NJR1kMZAKMYIMnkxhZVk7drkc44yjngU9xNjm4SD3EIGWFZtwDwQlvxHe3jSh2r-h3rdziI6MedHbUgCCZA2M9m7PzcYEPuxg\%3D\%3D&amp;attredirects=1,1,0,0,1,8453,31
http://www.zhongdaxin.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fjomtdhhus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1,0,1,10000000,5517,1
http://www.idevspot.com/PayDownloadPal.php,1,0,0,3006200,5903,1
http://www.qinxin.cn/images/index.htm?ref=ofsfjzaus.battle.net/d3/en/index,1,0,1,10000000,6444,9
http://www.betanews.com/article.php3?sid=998376822,1,-1,0,21590,8194,12
http://artist4hire.net/Image.html,0,0,0,10000000,7900,15
http://www.dmsa.unipd.it/andreap/nag/nag.html,0,0,0,9756,9048,8
http://www.ddj.com/cpp/,1,0,0,217440,8170,25
http://news.cnet.com/2100-1023-221175.html,1,0,0,168,9743,31
http://www.angelfire.com/rpg/legacyofstrife/,0,0,1,18018,8058,25
http://tools.ietf.org/html/rfc2610,1,1,0,11451,9372,8
http://aws.amazon.com/documentation/,1,-1,0,12,9502,31
http://www.unix.org.ua/orelly/java-ent/jnut/,1,0,0,86147,5558,6
http://sourceforge.net/projects/sendmail-milter/,1,0,0,471,7761,1
"http://whatis.techtarget.com/definition/0,289893,sid9_gci212080,00.html",1,1,0,2729,7723,14
http://djdj4.com/Js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3,1,0,1,10000000,1227,9
http://www.aes.org/publications/,1,0,0,233046,9150,18
http://www.linkedin.com/pub/doug-saunders/24/224/a78,0,0,0,57,6579,31
http://www.hebatbhoy.com/ind1.htm,0,0,1,10000000,8115,13
http://monroevillechamber.com/images/AddImages/AZ.asp,1,1,0,10000000,8030,22
http://www.fibtex.lodz.pl/68_07_17.pdf,0,0,1,29230,9441,7
http://www.duncanamps.com/disk2disk/,0,0,1,2541617,7624,1
http://topics.nytimes.com/top/reference/timestopics/people/j/steven_p_jobs/,1,0,0,81,9789,31
http://sourceforge.net/projects/webtrans/,1,0,0,471,7761,1
http://sourceforge.net/projects/st20emu/,1,0,0,471,7761,1
http://www.wired.com/techbiz/it/news/2003/03/57868,1,-1,0,1577,10213,25
http://www.vogel.com.ar/indexingles.htm,0,0,0,10000000,2597,12
http://lyskyz.com/images/,0,0,1,10000000,258,1
http://www.cse.chalmers.se/~rjmh/Papers/whyfp.html,0,0,0,28786,13077,11
http://www.rdsw.cn/user/?us.battle.net/login/en/?ref=moglppfus.battle.net/d3/en/index&app=com-d3,0,0,1,10000000,3331,7
http://graphics.kodak.com/docimaging/US/en/index.htm,1,0,0,74932,11739,25
http://www.iconbytes.com/images/smilies/Americaonline/,1,0,1,10000000,3939,13
http://www.babinet.cz/avatars/19889/hires/dir/527dd92ef6c2b63256ef86de36272d55/webscr.htm?cmd=signin&co_partnerid=2&puserid=&siteid=0&pagetype=&pa1=&i1=&bshowgif=&usingssl=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,1,0,0,958322,7378,10
http://116ef721.seriousdeals.net,1,0,1,7581156,3629,17
http://isthatunforgivable.com/ib/www.nab.com.au/,0,0,1,10000000,1184,12
http://www.allexperts.com/browse.cgi?catLvl=3&amp;catID=1046,0,0,1,1269173,8162,31
http://www.inspiredlogic.com/beautiful/,0,-1,1,10000000,8340,17
http://tools.ietf.org/html/rfc1221,1,1,0,11451,9372,8
http://lrdlstvamp.tripod.com/brenna.htm,0,0,1,10000000,9535,25
http://wolfsongdesign.tripod.com/index.html,0,0,1,10000000,9535,25
http://tools.ietf.org/html/rfc2039,1,1,0,11451,9372,8
http://www.prenticephoto.com/rpphoto1.htm,0,0,0,10000000,8040,26
http://signaturesoycandles.com/themes/signaturesoycandles-001/images/stgeorge/,0,0,1,10000000,3495,23
http://sophrocentreannemasse.com/cliente=bdb/auto-atendimento-pessoafisica/bb/atendimento/,0,0,1,10000000,3872,13
http://pastehtml.com/view/bgji4uma5.html,1,0,0,1292754,4301,13
http://london-prive.co.uk/libraries/pear/paypal.com/webscr/m/e/q/p/z/x/j/id=102068/index.html,1,0,0,7272403,3647,18
http://www.ibm.com/developerworks/linux/library/l-sc11.html,1,0,0,765,12651,25
http://spreadsheets.google.com/spreadsheet/formResponse?formkey=dFhocEhBMGt2M0RmWG1PeGRxQU1IN0E6MQ&amp;theme=0AX42CRMsmRFbUy04MzExYmE5OS1lOTcyLTRlMDctOGU1ZC02ZTUwNWM0MmVjNmY&amp;embedded=true&amp;ifq,1,1,0,1,8453,31
http://members.tripod.com/~customwings/,1,0,1,10000000,9535,25
http://www.linabtechnologies.com/tmp/a56db706f8e3d730f460dbeedf0e2446/Einloggen.htm,1,0,1,10000000,3322,21
http://www.soft.com/TestWorks/,0,0,1,2358029,10521,8
http://www.sferyx.com/htmleditorapplet/,1,0,0,8085030,7236,10
http://www.metafilter.com/comments.mefi/21063,1,0,0,13163,7904,1
http://www.xml.com/pub/a/2001/02/07/openoffice.html,1,0,0,335328,8803,7
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=eoptzdrus.battle.net/d3/en/index&amp;app=com-d3,0,0,1,10000000,3671,10
http://www.saadvinilos.com.mx/modules/mod_custom/jscrop/30horas/GRIPNET/,0,0,0,10000000,3662,18
http://www.babinet.cz/avatars/19889/hires/dir/4a8f5239d0323de355eafcf0465e236e/,1,0,0,958322,7378,10
http://star-girl.org/pages/blinkie/index.html,1,0,0,10000000,6202,19
http://www.mono-project.com/VisualBasic.NET_support,1,0,0,135505,6120,18
http://www.seas.upenn.edu/qaplib/codes.html,1,0,1,26233,7330,10
http://repec.economics.utoronto.ca/files/UT-ECIPA-MUNRO-02-05.pdf,1,0,0,1785,7344,11
http://compreviews.about.com/od/cases/bb/PSU.htm,1,1,0,1687,8016,31
http://www.fireav.com/virusinfo/library/,1,0,1,10000000,7243,17
http://www.panerofarms.com/home-farm.html,0,0,1,10000000,6195,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cpwsOCCZbCBTfKveLByjJYmzIC3seVOw5oi3KRm7FNRVn8nQuAWEfyL1pxWikSCWznFqiQBAFoOkiBRbkLT8ffDSmQvpv8T0tS-ccvMWGLdwEknMqguyv4WExMSOeHEUc-oXjsvBtRPdRYnLvPDLFRl3ARW5Rf7nJGA_EMqMZFwBp1_DKlTn5k12uZI-aNDk1uvSinUDgnO2PBYrAtwpLzlp7q65A\%3D\%3D&amp;attredirects=0,1,0,0,1,8453,31
http://www.wired.com/wired/archive/6.08/jini.html,1,-1,0,1577,10213,25
http://www.soft.com/Institute/HotList/,0,0,1,2358029,10521,8
http://pastehtml.com/view/baaiiqlpl.html,1,1,0,1292754,4301,13
http://www.pousadatiagloria.com.br/novosite/wp-includes/js/swfupload/plugins/cy.htm,1,0,0,10000000,4411,23
http://www.zhongdaxin.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fssgddrfus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1,0,1,10000000,5517,1
http://www.cybergata.com/anim.htm,0,0,0,3968296,7402,13
http://comprapremiada-cielo2013.uni.me/,0,0,1,10190786,4181,6
http://hosting1-fr.santrex.net/~letsbuyp/onlineaccess/RBI-OAC/syn/index.htm,0,0,1,8632092,4677,17
http://facebook-profile.km6.net/?m=cm9kb2FlQGZhY2Vib29rLmNvbQ\%3D\%3D&amp;d=YXNpZXJncF9iZG5AaG90bWFpbC5jb20\%3D&amp;f=ZmFjZXBlcg\%3D\%3D&amp;u=a,1,0,1,10000000,1408,7
http://billing.zudioz.net/templates_c/vonage/confirm.my.id.support.vonage.comapp-contact-detail.select=manage_other_secure.vonage.com.vonage-web_public.resetPassword.htm/vonage.htm,1,0,0,4142898,3674,10
http://www.crockford.com/chess/xiangqi.html,0,0,0,347268,8258,15
http://publib-b.boulder.ibm.com/Redbooks.nsf/RedbookAbstracts/sg242216.html?Open,0,1,0,765,12651,25
http://paypal.com.us.cgi-bin.webscr-cmd.login-run.dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6eq6aee8d43b16c541g0.cliente6tcigrupo.ha-2.com/ggg.php,1,0,0,2290,6215,15
http://projects.haskell.org/HaXml/,1,0,0,75046,8730,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7covG0Myo80is0kWLKrSveCHMeudESBNSWIhxy0DUvg5nEkcqa0xZ_o8_GqDasVSjxa7Ktmtj1yCXm1jeE0UBxEGg3OWI6nP0PWMjlCUuDJKUCJBYlDsLpR8KsQ6D6St3HYRHR-TQxtqG3JKjt4_cQFsYlRRr8Yf57NDhENrlycdjBjSlLBjXdhVE9vVS2vL7oKcBzX6-Zu-WdWkx2x5xNHfFiG2HQ\%3D\%3D&amp;attredirects=0,1,0,0,1,8453,31
http://pastehtml.com/view/bc3pjqupk.html,1,1,0,1292754,4301,13
http://artlibre.org/licence/lal/en/,0,0,0,524118,7438,23
http://www.perlarchive.com/Remotely_Hosted/BBS/,0,0,1,8881585,7834,1
http://gcc.gnu.org/java/,1,-1,0,9904,9114,23
http://unthought.net/antsd/,1,0,0,8033861,7462,13
http://www.softwareqatest.com/qatweb1.html,0,0,1,1626911,7891,18
http://www.blacklist-30-tibia.yoyo.pl/?,1,0,0,216514,6414,7
http://promocoes120milmensa.websiteseguro.com/p/vaidevisa/,0,0,0,167874,5714,17
http://pastehtml.com/view/be8tc2420.html,1,1,0,1292754,4301,13
"http://www.pearsonhighered.com/educator/academic/product/0,,0201745720,00\%2Ben-USS_01DBC.html",1,1,0,511,8747,25
http://tools.ietf.org/html/rfc914,1,1,0,11451,9372,8
http://www.wescottcompany.com/ultrason.htm,0,0,1,10000000,85,18
http://www.technologyreview.com/InfoTech/17868/?a=f,1,-1,0,9139,8292,20
http://www.slanker.com/bulls,0,0,0,10000000,7548,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&amp;attachauth=ANoY7coJvnZQpoWE8MEVVOj5MSgd_KViAYTcVe81s5WDSeLmNlINw9qE5DTDQmCqzQjwzDt3ohLU4lYmWgNbxTc7dtem90836oTXMcP6MnTVpXOQanS072psV3YqHEm_IcZvUg07eSHYiAsZsI10p8389fCqAFodhO611uMeBo43aJ5NhmaYRgj-Y-I2j_sjS2ttWS8E1JJ2CY6MgIHlfCBxfADxw2qONA\%3D\%3D&amp;attredirects=0,1,0,0,1,8453,31
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqJE5hBuBsEUmA6ivYIrEsKz0JMATPHJxLIJaFWz1zSAIt_BGufU5tz62lGYb9pSbQGJ95YrZcFFQ_M0-x58cFYy7yvrVNbuXT03rFCf94jzV82EzPJ7SD_Bccej3QEDhhwbhJmgcoIu-y6lsjoEyTpwE-b2Rbqw7X08BJuPDncQGPwgPAhZm3a4bqviP_ibiZiNSYjfvGDzVmol0sIeIlwi3spow\%3D\%3D&amp;amp;attredirects=1,1,0,0,1,8453,31
http://www.developer.com/java/article.php/615271,1,0,0,94837,9087,13
http://java.sun.com/j2se/javadoc/,1,0,0,461,11662,31
http://pastehtml.com/view/bc0tdu0yn.html,1,1,0,1292754,4301,13
http://davemenkehorst.com/wp-content/plugins/online/nwolb/,1,0,0,10000000,3493,21
http://www.acez.com/wallpaper.htm,1,0,1,3587374,8017,8
http://www.chilkatsoft.com/dotNetEmail.asp,1,0,0,277352,8092,15
http://www.mnot.net/squij/,1,0,0,438561,7819,23
http://gughis.ro/aol.com/index.htm,0,0,0,10000000,6854,9
http://www.stunnix.com/prod/ws/overview.shtml,1,0,1,7160923,6450,11
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqA1QHi71n7L5KbyIsQzcfw8K6RGRnmeiOmVb0iCsxCVu6MlOVMJjN_LhXMZKOMKj72j7oSRllryOg9pdVp01MFIRaeGAtNMCtUy6ch2lYAgRc5g-dFMZmoNrXPe5YWt8koZIKqlsRU_aOOv0KJwtt_73AhxOWle7TvaUjPcSxBJ_18nq6-JDG6J2sXfkTcMy9MrxBgPOCjtm4CfAmVSndK-7jPrw\%3D\%3D&amp;attredirects=1,1,0,0,1,8453,31
http://www.linabtechnologies.com/tmp/57f95759067488032aacabcb8c7590ca/Einloggen.htm,1,0,1,10000000,3322,21
http://tools.ietf.org/html/rfc2002,1,1,0,11451,9372,8
http://www.cpiano.com/js/?app=com-d3&ref=us.battle.net/d3/en/index,0,0,1,201046,6620,1
http://www.theregister.co.uk/2001/05/30/ibm_nec_fujitsu_hitachi_cooperate/,1,0,0,21680,8894,25
http://www.waszak.com/patrick/,0,0,0,10000000,8125,10
http://www.research.att.com/~bs/3rd.html,1,1,0,428,12614,25
http://www.timeacct.com/disktriage/,1,0,1,10000000,7031,15
http://www.erlang.se/workshop/feeley.ps,0,0,1,8387696,8549,9
http://www.floropedia.ro/templates/FORM87SJ.htm,0,-1,0,10000000,3448,13
http://jasidog.com/phpbb/,1,1,0,4621350,6691,11
http://www.wffms.com/tj/login.html?us.battle.net/login/en/?ref=http/::us.battle.net:d3:en:index&app=com-d3,0,0,1,10000000,6632,1
http://www.angelfire.com/country/vippilots/,0,0,1,18018,8058,25
http://www.erlang.org/download/erl_spec47.ps.gz,1,0,0,132982,8064,10
http://www.electrasoft.com/32be.htm,0,0,0,3604676,8746,15
http://www.hongtongsoft.com.cn/images/index.htm?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex,1,0,1,10000000,4040,19
http://habbosemracismo.rel7.com/,0,0,1,10000000,736,8
http://www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/d42e331c2da04dffbc83eeafe358da45/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,0,0,0,2228749,6901,13
http://www.rcomp.co.uk/leisure/krisalis/,1,0,0,10000000,8584,11
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cr1MXcY4nfpnRSjVZv0dHLBFwyGldKHY0EZGuWZ7i7wZe59XSMYyuaQ4zuXJmcti97T1ANh2_qC4pVFLMsq15iyYeZHcL2cy9ivn8Ci8rrDE0RFAK-jFWKhtWBuwJwxSgrocI7FNbpTCyjZAqiY4OdB0Dhvezo2ZmeTnfhhqrqqnQCGFZ-1Z_aDTABBa0fVQXQSIFuIK9w2Gtwcccfk-viJ7L9Dhw\%3D\%3D&amp;attredirects=0,1,0,0,1,8453,31
http://www.sfpmc.com/pic/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amxmeufamp;ssl=0&dest,0,0,1,10000000,708,9
http://www.totaltwaddle.co.uk/board/,0,0,0,10000000,6292,18
http://www.gkjx168.com/images/,0,0,1,10000000,3395,1
http://hobbyline.com/sales.htm,0,-1,0,118345,9135,13
