url,activeDuration,href_count,url_split_count,domain_name_count,url_rank,email_count,status_count,dash_count,favicon,state_code,ssl,label
http://www.microsoft.com/en-us/news/presskits/bing/,1,0,0,1,0,1,1,1,0,1,0,0
http://hme-business.com/Home.aspx,0,1,0,0,0,0,0,1,1,0,0,0
http://paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.crazynightsprod.com/54855458214,0,0,1,0,1,1,0,0,0,0,1,1
http://bit.ly/Oceask,0,0,0,0,0,0,1,0,0,0,0,1
http://www.rjlsoftware.com/software/utility/netsend/,1,1,0,0,0,0,1,0,0,0,0,0
http://maxkz.com/0e48fa36f56902d5918fdce42e57193c/login.html,0,0,0,0,1,0,0,0,0,0,1,1
http://codigo47639e6c0.site50.net/Ativar/Acesso/Codigo47639E6C4/,0,0,0,0,0,0,1,0,0,1,0,1
http://laplumedelouise.fr/js-global/f50443a626f5f7b0ea3af3d5ff64dc0d/wrp.htm,0,1,1,0,1,1,0,1,1,1,0,1
http://pastehtml.com/view/c2fnxlnet.html,0,0,0,0,0,0,0,0,1,0,0,1
http://dgsryh.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,0,0,1,0,1,0,1,1,0,1,1,1
http://tools.ietf.org/html/rfc221,1,1,0,0,0,0,1,0,1,0,0,0
http://httpd.apache.org/apreq/Apache-Cookie.html,1,1,1,0,0,0,0,1,0,0,0,0
http://yolinux.com/TUTORIALS/LinuxCommercialApplications.html,1,1,1,0,0,0,0,0,1,0,1,0
http://www.bswd.com/cornucop.htm,1,1,1,0,0,0,1,0,0,0,0,0
http://www.fifthseasongardening.com/digit/yaho/Yahoo!Mail.html,0,0,1,0,0,0,1,0,0,1,0,1
http://thebeautyword.com/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/,0,1,1,1,1,1,0,1,-1,0,1,1
http://www.ils-international.com/goldmine/cgmhome.htm,1,1,1,0,1,0,1,1,0,0,1,0
http://002indexnova.hostoi.com/Shows/Premios/Cielo/,0,0,0,0,0,0,1,0,0,1,0,1
http://www.crowl.org/Lawrence/history/,1,1,0,0,0,0,0,0,0,0,0,0
http://hem.passagen.se/coldfire5204/,0,1,0,0,0,1,0,0,0,0,0,0
http://www.whatelse.it/wp-admin/images/paypal.htm,0,0,1,0,1,1,0,1,0,1,1,1
http://spreadsheets0.google.com/spreadsheet/viewform?formkey=dFJNZFkxam1OQ0NsNGxxSmhZa3VLRWc6MQ,1,0,0,1,0,1,1,0,1,1,0,1
http://tools.ietf.org/html/rfc2015,1,1,0,0,0,0,1,0,1,0,0,0
http://www.lisa.com/lisaemail.html,1,0,1,0,0,0,1,0,0,1,0,0
http://tools.ietf.org/html/rfc2547,1,1,0,0,0,0,1,0,1,0,0,0
http://www.links999.net/robotics/,1,1,0,0,1,0,0,0,0,0,1,0
http://digilander.libero.it/wolf.gs/,1,0,1,0,0,1,0,0,0,1,0,1
http://www.ace.net.nz/tech/TechFileFormat.html,1,1,1,0,1,0,0,0,0,0,1,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cq9CnTxqp7oWK-5iZyGV_EfQheBShk4rJPPVQ1kGU3TXfRpRxpb7q5Maqz53O-80122J6x87E8gqRfgzWMCq9TPFKCE1I017_9c08AMDeX4KXazTgkjxEnddGVxovB685E2OK3m71vleTWgUy0azjzrRZ70TJF_3Z1aIGW6Wj4jm8EWPAmR7W6cq8MJD0mbC37jAD-3ywA17kPUWSBQVUAeR9Io0Q\%3D\%3D&amp;attredirects=0,1,0,1,1,0,1,1,1,0,0,0,1
http://www.hisurf.com/sand/,1,1,0,1,0,1,0,0,0,1,1,0
http://docs.google.com/a/mcsec.org/spreadsheet/viewform?formkey=dGU1eWN5VW9OVlIwNXNvQmpOOXJTalE6MQ,1,0,0,1,0,1,1,0,1,1,0,1
http://www.trygve.com/ssfaq-long.html,1,1,1,0,1,0,1,1,0,0,1,0
http://home.comcast.net/~compositex,0,0,0,1,0,1,1,0,1,1,0,0
http://sourceforge.net/projects/cryptkit/,1,1,0,0,0,0,1,0,0,0,0,0
http://q.gs/2891888/paypalcomusginwebscrcmdlog,0,0,0,1,0,0,0,0,-1,0,0,1
http://www.poste.cc/dk/verifed/byvisa/save/information/visa.dk/,0,0,0,1,0,1,0,0,0,1,0,1
http://www.caida.org/tools/visualization/otter/,1,1,0,0,0,0,0,0,0,0,0,0
http://www.red-sweater.com/marsedit/,1,1,0,1,0,1,0,1,0,0,0,0
http://blogs.adobe.com/penguin.swf/atom.xml,1,1,1,1,0,1,1,0,-1,1,0,0
http://tools.ietf.org/html/rfc2475,1,1,0,0,0,0,1,0,1,0,0,0
http://www.techsmith.com/snagit.asp,1,1,1,0,0,0,0,0,0,0,0,0
http://patriciabetts7.home.comcast.net/ab2redi.htm,1,0,1,1,0,1,1,0,0,1,1,1
http://www.springerlink.com/content/p94132816510k828/,0,0,0,1,0,1,0,0,0,1,1,0
http://wouter.fov120.com/proglang/,0,1,0,1,0,1,0,0,-1,0,1,0
http://detochki.su/magazin/entrega/?atendimento=Cliente&amp;/CtHbEwfPXF/uzDvrh9ATK.php,0,0,0,0,0,0,0,0,0,1,0,1
http://bnbknives.com/updateaol.com/updateaol/login.psp.htm,0,1,1,0,0,0,1,0,-1,1,0,1
http://blog.laptopmag.com/olpc-give-1-get-1-to-start-november-17-through-amazoncom,1,1,0,1,0,1,1,1,-1,0,0,0
http://www.limsi.fr/Recherche/TLP/spkrid.html,1,0,1,0,0,1,0,0,1,1,0,0
http://www.mindjack.com/relay/,1,1,0,0,1,1,0,0,0,0,1,0
http://pastehtml.com/view/bfvbr2z4y.html,0,0,0,0,0,0,0,0,1,0,0,1
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=vcdgkhwus.battle.net/d3/en/index&amp;app=com-d3,0,0,1,0,1,0,0,1,0,1,1,1
http://www.gamecabinet.com/reviews/IronDragon.html,1,0,1,0,0,0,0,0,0,0,1,0
http://www.taconet.com.tw/kontin/home.htm,1,0,1,0,0,1,0,0,0,0,1,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cr3Jti34mqH3tWg5lmyi203go4a_pSlArdm6lk8DFS_VwMM0w-oLOpV6WJHAuC4QJfILYgpK5SJLk9vg_so9P3XrHkmx6UaIg8_uY5cpWMqGkpEKDTHKNadX26a5xzG3MZvxbpeE9B2LTDVhmI0N7sQ7Vzz990LsYDmGGesCljTmG0UIhuF3AgZoR8vW569atarmuruElf0fRxBoEZjxGc9I3VjBQ\%3D\%3D&amp;attredirects=0,1,0,1,1,0,1,1,1,0,0,0,1
http://news.cnet.com/2100-1023-873177.html,1,1,0,1,0,1,1,1,0,0,0,0
http://members.tripod.com/~PerkinsG/,1,1,0,1,1,1,1,0,0,0,1,0
http://www.egghelp.org/tcl.htm,1,1,1,1,0,1,0,0,1,0,1,0
http://www.580clean.com/images/,0,1,0,1,1,1,0,0,0,0,1,1
http://www.onjava.com/pub/a/onjava/2001/11/21/tapestry.html,1,1,0,0,0,0,1,0,0,0,0,0
http://msdn.microsoft.com/en-us/library/aa140277(office.10).aspx,1,1,1,1,0,1,1,1,0,0,0,0
http://tools.ietf.org/html/rfc889,1,1,0,0,0,0,1,0,1,0,0,0
http://choix2vie.fr/paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s/2ad3002bfd00b42bec7abaa03c8b1b03/,0,0,1,0,1,1,0,0,0,0,0,1
http://www.funambol.com/opensource/,1,0,0,1,0,1,0,0,0,1,0,0
http://www.voip-info.org/wiki/,0,0,0,1,0,0,0,1,0,1,0,0
http://www.rfr1.com/rfrsite/rfste.php,0,1,1,1,1,1,1,0,0,0,1,1
http://sourceforge.net/projects/wctpxml-python/,1,1,0,0,0,0,1,1,0,0,0,0
http://www.ground-z.org/award.html,0,0,1,0,0,0,0,1,0,1,0,0
http://iridia.poland.fm.interia.pl/index.htm,1,1,0,0,0,1,0,0,1,0,0,1
http://www.videogamer.com/ps3/lost/preview-737.html,1,0,1,1,0,0,0,1,0,1,0,0
http://www.webstandards.org/2007/04/27/haccessibility/,1,1,0,1,0,1,0,0,0,0,0,0
http://www.lesser-software.com/lswvst.htm,1,1,1,1,1,0,0,1,0,0,0,0
http://www.jroller.com/jeddi/category/J2ME,0,0,0,1,0,0,1,0,-1,0,1,0
http://pastehtml.com/view/bec3kk958.html,0,0,0,0,0,0,0,0,1,0,0,1
http://bb.dyns.cx/Acesso/,1,0,0,0,0,0,0,0,1,0,1,1
http://www.freewebs.com/powerpetcheats/,1,0,0,1,0,0,0,0,0,1,0,0
http://www.semdesigns.com/Products/TestCoverage/JavaTestCoverage.html,1,1,1,0,0,0,1,0,0,0,1,0
http://www.eweek.com/c/a/Windows/Merrill-Lynch-Inks-Deal-With-VMware/,1,1,0,0,0,0,0,1,1,0,0,0
http://tools.ietf.org/html/rfc907,1,1,0,0,0,0,1,0,1,0,0,0
http://pastehtml.com/view/be6hsgl8p.html,0,0,0,0,0,0,0,0,1,0,0,1
http://malektips.com/windows_2000_help_and_tips.html,1,1,0,0,0,0,0,0,0,0,0,0
http://aryp90.w.interia.pl/?subtopic=createaccount,1,1,0,0,0,1,0,0,1,0,0,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqJE5hBuBsEUmA6ivYIrEsKz0JMATPHJxLIJaFWz1zSAIt_BGufU5tz62lGYb9pSbQGJ95YrZcFFQ_M0-x58cFYy7yvrVNbuXT03rFCf94jzV82EzPJ7SD_Bccej3QEDhhwbhJmgcoIu-y6lsjoEyTpwE-b2Rbqw7X08BJuPDncQGPwgPAhZm3a4bqviP_ibiZiNSYjfvGDzVmol0sIeIlwi3spow\%3D\%3D&amp;attredirects=1,1,0,1,1,0,1,1,1,0,0,0,1
http://www.tomtownsend-toyland.com/toyland_farms/toyland_farms.htm,0,0,1,0,1,1,0,1,0,1,1,0
http://bit.ly/KYOnTE?=9302193,0,0,1,0,0,0,1,0,0,0,0,1
http://pastehtml.com/view/1efyb9g.html,0,0,0,0,0,0,0,0,1,0,0,1
http://vegaponceconstrucciones.com/home.page.bancoposta.it/bancoposta.it/poste-main-index662.html,0,0,1,0,1,0,0,1,0,1,1,1
http://jundajx.com/Images/?amp;app=com-d3&amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex,0,0,1,1,1,1,0,1,0,1,1,1
http://comuniti.galeon.com/,1,0,0,1,0,1,0,0,0,1,1,1
http://www.benzedrine.cx/mailinglist.html,0,1,0,0,1,1,0,0,0,0,0,0
http://victorianmansion.tripod.com/index.html,1,0,1,1,1,1,1,0,0,0,1,0
http://websitesubmit.hypermart.net/freesecrets.htm,1,0,1,0,0,1,0,0,0,1,0,0
http://tools.ietf.org/html/rfc2522,1,1,0,0,0,0,1,0,1,0,0,0
http://www.dswsoft.com/pingit_features.php,1,0,0,0,1,0,1,0,0,0,0,0
http://www.metaproducts.com/OE.html,1,1,0,0,0,0,1,0,0,1,0,0
http://tools.ietf.org/html/rfc2096,1,1,0,0,0,0,1,0,1,0,0,0
http://www.sdsusa.com/vmupdate/,1,0,0,0,1,0,1,0,0,0,0,0
http://tools.ietf.org/html/rfc2697,1,1,0,0,0,0,1,0,1,0,0,0
http://home.neopets.com/templates/homepage.phtml?pet_name=Soranita,1,0,1,1,0,1,1,0,0,1,1,0
http://voupagarmenos.com.br/tim/br/m/eventos/02092011/customer/idp=99,0,0,0,0,1,1,0,0,0,0,1,1
http://www.topix.com/business/retail,1,0,0,0,0,1,1,0,0,1,0,0
http://www.cnn.com/TECH/computing/9806/30/diy.spam.idg/index.html,1,1,1,1,0,1,1,0,0,0,0,0
http://www.codebrain.com/javascript/,1,1,0,0,1,0,1,0,0,0,0,0
http://www.asideal.com/js/?http:/us.battle.net/login/en/?ref=http:/us.battle.net/d3/en/indexapp=com-d3,0,0,1,0,1,0,0,1,0,1,1,1
http://www.csc.fi/elmer/,1,1,0,0,0,1,0,0,0,0,0,0
http://packages.debian.org/unstable/interpreters/erlang.html,1,1,1,1,0,1,0,0,0,0,0,0
http://www.camaracolombianadelaconfeccion.com/wp-content/plugins/akismet/pbb/index.html,0,0,1,0,1,0,1,1,-1,0,1,1
http://news.cnet.com/2110-1023-253672.html,1,1,0,1,0,1,1,1,0,0,0,0
http://www.linabtechnologies.com/media/system/js/4d8e270e3d7856c3b66dd162229d733f/Einloggen.htm,0,0,0,0,1,1,0,0,0,1,1,1
http://c2.com/cgi/wiki?ColorForth,1,0,0,0,0,0,0,0,0,0,0,0
http://tools.ietf.org/html/rfc1744,1,1,0,0,0,0,1,0,1,0,0,0
http://www.cellspark.com/MidiSqueezer.html,0,1,0,0,0,0,1,0,-1,0,0,0
http://pastehtml.com/view/bb7zxptxu.html,0,0,0,0,0,0,0,0,1,0,0,1
http://wiki.lyx.org/LyX/Tutorials,1,1,0,0,0,0,0,0,0,0,0,0
http://www.ibm.com/developerworks/xml/library/x-injava/,1,1,0,1,0,1,1,1,0,0,0,0
http://www.ibm.com/developerworks/library/l-posix2/,1,1,0,1,0,1,1,1,0,0,0,0
http://www.babinet.cz/avatars/19889/hires/dir/bfd1dc2afe933fecfcf884d031d2dd17/,1,0,0,0,0,1,0,0,0,1,0,1
http://archive.eiffel.com/products/bon.html,1,1,1,0,0,0,1,0,0,0,0,0
http://starling.us/tet/gus_perl/,0,0,0,0,0,1,1,0,0,1,0,0
http://www.ahandyman.com/postcards/,1,1,0,0,1,0,1,0,0,0,1,0
http://www.elitedentalgroup.org/wp-content/themes/twentyten/images/headers/ben/,0,1,0,0,1,0,1,1,0,1,0,1
http://www.artexsoft.com/exodus/,0,1,0,0,0,0,0,0,0,1,0,0
http://www.microsoft.com/mspress/books/sampchap/4790.aspx,1,1,1,1,0,1,1,0,1,1,0,0
http://perl.plover.com/qotw/index.html.en,1,1,1,1,0,1,0,0,0,0,0,0
http://www.ideaprint.it/office.html,1,1,0,0,1,1,0,0,0,1,0,1
http://www.alphaworks.ibm.com/tech/tspaces,1,1,0,1,0,1,1,0,0,0,0,0
http://updates.d-n-s.name/,0,1,1,0,0,0,0,1,0,0,1,1
http://download.roxen.com/3.3/,1,1,1,0,0,0,0,0,0,0,0,0
http://www.intproducts.com/industrial.html,1,1,1,0,1,0,0,0,0,0,0,0
http://sourceforge.net/projects/jb2csharp/,1,1,0,0,0,0,1,0,0,0,0,0
http://news.cnet.com/2100-1023-241065.html,1,1,0,1,0,1,1,1,0,0,0,0
http://p8eui.0fees.net/signin.ebay.co.uk-ws-eBayISAPI.dll32SignInUsingSSL1pUserIdpartnerId2siteid3,0,0,1,0,0,0,1,1,0,0,1,1
http://tools.ietf.org/html/rfc132,1,1,0,0,0,0,1,0,1,0,0,0
http://www.mysql.com/products/connector/j/,1,1,0,1,0,1,1,0,-1,0,0,0
http://www.zitec.com/web-design.html,0,0,0,0,0,0,1,1,0,1,0,0
http://www.xboxaddict.com/staff_review/12495.html,1,1,1,0,0,1,0,0,0,0,1,0
http://www.indepthinfo.com/risk/,1,1,0,1,0,1,0,0,0,0,1,0
http://www.corel.com/servlet/Satellite/us/en/Product/1192197450406,1,1,0,1,0,1,1,0,1,0,0,0
http://sourceforge.net/projects/python-dsv/,1,1,0,0,0,0,1,1,0,0,0,0
http://www.akidsheart.com/misc/cardshop.htm,1,1,1,0,0,0,0,0,0,0,1,0
http://www.surveymonkey.com/s/KBYYSL2,1,0,0,1,0,1,1,0,1,1,0,1
http://www.facecracker.0fees.net/uk/cgi-bin/account_confirmation.html,0,0,1,0,0,0,1,1,0,0,1,1
http://www.expertwebinstalls.com/tell_a_friend_script.html,0,1,0,0,1,0,1,0,0,0,1,0
http://www.jetable.org/en,0,1,0,1,0,1,0,0,0,0,0,0
http://www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=rmqimnkus.battle.net/d3/en/index&,0,1,0,0,1,0,0,0,0,0,1,1
http://perl.overmeer.net/mailbox/,1,1,0,1,1,1,0,0,0,0,1,0
http://stoutconstruction.org/ndk/index.html,0,0,0,0,1,0,1,0,0,1,0,1
http://www.activestate.com/activeperl/,1,1,0,1,0,1,0,0,-1,0,0,0
http://www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=wueqpvnus.battle.net/d3/en/index,0,1,0,0,1,0,0,0,0,0,1,1
http://www.theregister.co.uk/2003/07/21/real_basic_to_target_linux/,1,0,0,1,0,1,0,0,0,1,0,0
http://rikhiram.in/aol.com.htm,0,0,1,0,0,0,1,0,0,1,0,1
http://jxdbcon.sourceforge.net/about.en.shtml,1,1,1,0,0,0,1,0,0,0,1,0
http://www.ilog.com/products/cp/,1,1,0,1,0,1,1,0,1,0,0,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7co9YXj0InWuaw5aqTsJRBLc2iCBz5H6oF0gkNjdw5_PQ5KZB7fPoIZvev3zNQiabRaWZcMZsDR8nSmhEph0YkeZ1uHkDvUb7eq78LnVmKj5WnhPEctP75roNuXHWuZ2NZ2ZYbStrpqy1GgEeXLy6tradyw9fHkoi1HMNTEn_yAmTbtAhsvVevhqJQDIAtRwxVh7Rw5VWgpw1wCvIRNvJvtXPHModw==&amp;attredirects=1,1,0,1,1,0,1,1,1,0,0,0,1
http://www.c-spanvideo.org/stephenjobs,1,1,0,0,0,0,0,1,1,0,0,0
http://x0shop.com/images/?us.battle.net/login/en/?ref=kwoyldwus.battle.net/d3/en/index&amp;app=com-d3,0,0,1,0,1,0,0,1,0,0,1,1
http://tools.ietf.org/html/rfc2691,1,1,0,0,0,0,1,0,1,0,0,0
http://www.w3.org/DOM/faq.html,1,1,1,1,0,1,1,0,0,0,0,0
http://www.reallysmall.co.uk/Pages/normal/software/games/jumpnbump/jumpnbump.html,0,1,1,0,1,1,0,0,0,0,0,0
http://shisimi.com/images?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3,0,0,1,1,1,0,0,1,0,1,1,1
http://www.mlode.com/~animals/minisheep.html,1,0,1,0,1,1,0,0,0,1,1,0
http://www.mg-sh.cn/js/index.htm?ref=us.battle.net/d3/en/index,0,0,1,0,1,0,0,1,0,1,1,1
http://www.cgsinc.com/solutions/bluecherry.html,1,1,0,0,0,0,0,0,-1,0,0,0
http://tools.ietf.org/html/rfc871,1,1,0,0,0,0,1,0,1,0,0,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&attachauth=ANoY7cqlomJx5SY6D2Ln-EeqC4Y3Cyi46ufEWYKCxBw_GltD1GP_SkPfVSR8YWLwSltgfxPnmJ80os89Gybgi9a5Zj7K0E6s2TnIaOmFWtXC5tYO2rBAKUqgnsihH7V9Xuzau2GViZQsTUCXw9aMNE0wdrjIoQ5HlzkUEcQDpwj2TPuK6w1dezAn1DO8TgfgsVlRWqVBuEXKznhLMySUQxUaCU2y1kAq8w\%3D\%3D&attredirects=0,1,0,1,1,0,1,1,1,0,0,0,1
http://www.sw-technologies.com/java/,1,0,0,1,1,1,0,1,0,1,1,0
http://www.gnu.org/philosophy/gif.html,1,1,1,1,0,1,0,0,0,0,0,0
http://www.2600.com/news/display.shtml?id=322,1,1,0,0,0,0,0,0,0,1,0,0
http://www.szviko.com/Images/?us.battle.net/login/en/?ref=brxjfdsus.battle.net/d3/en/index&amp;app=com-d3,0,0,1,1,1,0,0,1,0,1,1,1
http://www.rubycentral.org/pickaxe/,0,0,0,1,0,1,0,0,0,1,0,0
http://www.gnu.org/software/dejagnu/,1,1,0,0,0,0,0,0,0,0,0,0
http://smxszz.com/images/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,0,0,1,1,1,0,0,1,0,0,1,1
http://tiny-tools.sourceforge.net/emacs-tiny-tools.html,1,0,1,0,0,0,1,1,0,0,1,0
http://alkadria.1talk.net/#iNUCont,0,1,0,0,0,0,1,0,-1,0,0,1
http://sourceforge.net/projects/nicole/,1,1,0,0,0,0,1,0,0,0,0,0
http://www.lalorvitya.com/house.htm,0,0,1,0,1,1,0,0,0,1,1,1
http://genefe.com/images/ntu/admin.html,0,0,0,1,1,1,0,0,0,1,1,1
http://tools.ietf.org/html/rfc148,1,0,0,0,0,0,1,0,1,0,0,0
http://www.cyanwerks.com/buzzdev/,1,1,0,1,1,1,0,0,0,0,1,0
http://www.digitaljournal.com/news/?articleID=3116,1,1,0,0,0,0,0,0,0,0,1,0
http://boardgames.about.com/library/clubs/blclubs.htm,1,1,0,1,0,1,1,0,1,0,0,0
http://bugsdohaboo.rel7.com/,0,0,0,0,1,0,0,0,0,0,1,1
http://www.axlradius.com/freestuff/Free.htm,1,0,1,0,1,0,0,0,0,1,0,0
http://aquamorphproductions.com/aol/index.htm,0,1,0,1,1,1,0,0,-1,1,0,1
http://ry4an.org/diptutor/,1,1,0,1,1,1,0,0,0,0,0,0
http://pastehtml.com/view/bgeu7488j.html,0,0,0,0,0,0,0,0,0,0,0,1
http://tehnopad.ru/images/index.html?ncrnd=cjoRsuhxFC,0,1,0,0,1,0,0,0,-1,1,1,1
http://xbox360.ign.com/objects/729/729509.html,1,0,0,1,0,1,0,0,0,1,0,0
http://tools.ietf.org/html/rfc2106,1,1,0,0,0,0,1,0,1,0,0,0
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=xoywvoeus.battle.net/d3/en/index&amp;app=com-d3,0,0,1,0,1,0,0,1,0,1,1,1
http://www.valkomen.com/paypal.com/cgi-bin/service/update/security/663d3faee8db2b24f725112qa5885d80a13c0db1f8e263663d3faee8/ad201qa5885d80a13c0db1f8e263663d3faee8db2b24f725112qa58/secure-code602/security/,0,0,1,0,1,0,1,1,0,1,0,1
http://fry.ro/themes/DeepBlue2/images/natwest.com/,0,0,0,0,0,1,0,0,0,1,0,1
http://www.acsalaska.net/~meinel/index.html,1,0,1,0,0,0,1,0,0,0,0,0
http://x0shop.com/images/?ref=http\%3A\%2F\%2Fcbzpivdus.battle.net\%2Fd3\%2Fen\%2Findex,0,0,1,0,1,0,0,0,0,0,1,1
http://usefulnews.org/wp-admin/js/cgi-binonline-security=paypalcgi-bin=_connexiononline_securSecurity-paypal.htm,0,0,0,0,1,0,0,1,0,1,1,1
http://www.open-std.org/jtc1/sc22/wg21/,0,1,0,1,0,0,0,1,0,0,1,0
http://appraiserusa.com/upchurch,1,0,0,0,0,0,1,0,0,0,0,0
"http://www.pearsonhighered.com/educator/academic/product/0,,0131855883,00\%2Ben-USS_01DBC.html",1,1,1,1,0,1,1,1,1,0,0,0
http://education.apwg.org/r/en/?www.zux.ro/lloyds/,0,0,1,0,0,0,0,0,0,0,1,1
http://openweb-edu-tw.webs.com/,1,0,0,1,1,0,0,1,0,1,0,1
http://www.distortion.co.uk/freebies/tutorial.html,1,1,1,0,1,1,0,0,0,0,0,0
http://www.orban.com/orban/products/stream/1010_overview.html,1,1,1,0,0,0,0,0,-1,1,0,0
http://www.wat-tech.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,0,0,1,1,1,0,0,1,0,0,1,1
http://developers.slashdot.org/article.pl?sid=03/03/19/0152202,1,1,0,0,0,0,1,0,1,0,0,0
http://www.contactme.com/504023786263c00002029e9e,1,0,1,1,0,0,0,0,1,0,0,1
http://www.histelek.com/reeedireccionar.html,0,1,1,0,1,0,0,0,0,1,0,1
http://tools.ietf.org/html/rfc323,1,1,0,0,0,0,1,0,1,0,0,0
http://en.nothingisreal.com/wiki/Please_don\'t_send_me_Microsoft_Word_documents,0,1,0,1,0,1,0,0,0,1,0,0
http://globetrotter-games.com/index.htm?E&amp;game/eDoomTr.htm,0,1,0,0,1,0,1,1,0,0,0,0
http://bartonprogramming.com/includes/domit/PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436535a64872c239a7d95d787fd6a0e8c72935a64872c2&cmd=_Processing,0,0,1,0,1,0,1,0,-1,0,1,1
http://www.gamespot.com/ps2/action/godofwar/,1,1,0,1,0,1,1,0,1,0,0,0
http://tools.ietf.org/html/rfc499,1,1,0,0,0,0,1,0,1,0,0,0
http://financial-advisor-training.com/security/webscr.html,0,0,0,0,1,0,1,1,0,1,0,1
http://www.shaneycrawford.com/pmwiki/files/odp/,1,0,1,0,0,1,0,0,0,1,0,0
http://newcobra.1x.net,1,0,0,1,0,0,0,0,0,1,1,1
http://www.ozem.com.br/contato/wp/cliente/Www.clientes.bradesco.com.br/www.Infoemail.bradesco.com.br/m.bradesco.com.br/identifica.js/,0,0,1,0,1,1,0,0,0,1,0,1
http://pyuthansamachar.com/np/Paypal_Virefication/741f85e09681ab7d07cdbad92235ec1e/,0,1,0,0,0,1,0,0,0,1,0,1
http://www.0891zp.com/Images/index.htm?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;cbhbbbsamp;ssl=0&amp;dest,0,0,1,0,1,0,0,0,0,1,1,1
http://tools.ietf.org/html/rfc1562,1,1,0,0,0,0,1,0,1,0,0,0
http://www.gotparty.com/Webcam.htm,0,1,0,1,1,1,0,0,1,0,0,0
http://java.sun.com/developer/technicalArticles/Servlets/corba/,1,1,0,1,0,1,1,0,0,0,0,0
http://brentthelendesign.com/wp-content/uploads/2013/01/admin/admink/admin/remax.com.html,0,1,1,0,1,0,1,1,-1,1,0,1
http://www.freescale.com/webapp/sps/site/homepage.jsp?nodeId=0162468rH3YTLC,1,1,0,1,0,1,0,0,0,0,0,0
http://theforthsource.com/guidec.html,1,0,0,0,1,0,0,0,0,1,1,0
http://www.keeme.com.cn/img/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,0,0,1,0,1,0,0,1,0,1,1,1
http://www.angelfire.com/mi4/skippysgraphics2/,1,0,0,1,0,1,1,0,0,0,1,0
http://pastehtml.com/view/ba8tgi23z.html,0,0,0,0,0,0,0,0,1,0,0,1
http://chocolatier-paris.com/modulas/Internetbanking/bb/atendimento/,0,1,0,1,1,1,0,1,-1,0,0,1
http://search.cpan.org/~bryce/SVG-Metadata-0.28/lib/SVG/Metadata.pm,0,1,1,1,0,0,0,1,1,0,0,0
http://tools.ietf.org/html/rfc1258,1,1,0,0,0,0,1,0,1,0,0,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7crrDm9duHiKgZMQA_MNWjfLD-3JlHxb5kvzO5bDZcuauMrxxYCr8ogmVLW8OaYxf-VQdOLPXM6yHiH_vTArl9Cx3rIUMrNfj59CCDK1-kf6LNK3xvDqsA2pEnkaH8rbghl0soHy_ryxVUx19baFOl8sfsXF2JS8gU1D0eTcJb9cw0PowUqjLwmBy4NuUwZGK0NO61eY803XIXDAShBf0X_2javxhQ\%3D\%3D&amp;attredirects=0,1,0,1,1,0,1,1,1,0,0,0,1
http://www.hongleongconnect.my.saradreams.com/hongleongconnect.my/login.htm,0,1,1,0,0,0,1,0,0,0,0,1
http://www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=aorkakxus.battle.net/d3/en/index&amp;app=com-d3,0,1,0,0,1,0,0,1,0,0,1,1
http://tools.ietf.org/html/rfc1821,1,1,0,0,0,0,1,0,1,0,0,0
