url,href_count,url_length,meta_data,email_count,name_server_count,status_count,activeDuration,domain_name_len,label
http://www.orban.com/orban/products/stream/1010_overview.html,87,62,14,0,2,1,9527,9,0
http://www.wat-tech.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,3,96,1,0,4,2,3898,1,1
http://developers.slashdot.org/article.pl?sid=03/03/19/0152202,576,75,16,0,4,5,8432,12,0
http://www.contactme.com/504023786263c00002029e9e,1,112,5,0,4,2,8451,1,1
http://www.histelek.com/reeedireccionar.html,8,49,4,0,2,1,392,16,1
http://tools.ietf.org/html/rfc323,30,34,7,0,6,3,9371,8,0
http://en.nothingisreal.com/wiki/Please_don\'t_send_me_Microsoft_Word_documents,10,77,9,3,6,1,1608,21,0
http://globetrotter-games.com/index.htm?E&amp;game/eDoomTr.htm,94,29,15,0,2,4,5887,22,0
http://bartonprogramming.com/includes/domit/PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436535a64872c239a7d95d787fd6a0e8c72935a64872c2&cmd=_Processing,1,251,2,0,2,4,174,21,1
http://www.gamespot.com/ps2/action/godofwar/,171,47,50,3,8,12,9063,31,0
http://tools.ietf.org/html/rfc499,16,34,7,0,6,3,9371,8,0
http://financial-advisor-training.com/security/webscr.html,1,58,5,0,2,4,5469,30,1
http://www.shaneycrawford.com/pmwiki/files/odp/,0,40,1,2,4,2,6852,18,0
http://newcobra.1x.net,3,23,6,0,4,2,8247,1,1
http://www.ozem.com.br/contato/wp/cliente/Www.clientes.bradesco.com.br/www.Infoemail.bradesco.com.br/m.bradesco.com.br/identifica.js/,0,133,0,-1,-1,1,855,11,1
http://pyuthansamachar.com/np/Paypal_Virefication/741f85e09681ab7d07cdbad92235ec1e/,38,84,12,2,4,1,277,19,1
http://www.0891zp.com/Images/index.htm?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;cbhbbbsamp;ssl=0&amp;dest,0,121,1,0,2,1,4162,10,1
http://tools.ietf.org/html/rfc1562,27,35,9,0,6,3,9371,8,0
http://www.gotparty.com/Webcam.htm,89,35,18,2,2,2,6822,23,0
http://java.sun.com/developer/technicalArticles/Servlets/corba/,93,41,17,4,12,12,11661,31,0
http://brentthelendesign.com/wp-content/uploads/2013/01/admin/admink/admin/remax.com.html,10,90,9,0,2,4,4248,21,1
http://www.freescale.com/webapp/sps/site/homepage.jsp?nodeId=0162468rH3YTLC,154,20,15,2,8,2,8647,25,0
http://theforthsource.com/guidec.html,0,37,0,0,2,1,8877,18,0
http://www.keeme.com.cn/img/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,0,97,1,0,2,1,3996,12,1
http://www.angelfire.com/mi4/skippysgraphics2/,2,46,4,2,8,8,8057,25,0
http://pastehtml.com/view/ba8tgi23z.html,4,41,14,0,2,1,4300,13,1
http://chocolatier-paris.com/modulas/Internetbanking/bb/atendimento/,76,68,3,2,2,2,282,15,1
http://search.cpan.org/~bryce/SVG-Metadata-0.28/lib/SVG/Metadata.pm,150,76,7,0,4,1,3654,1,0
http://tools.ietf.org/html/rfc1258,15,35,8,0,6,3,9371,8,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7crrDm9duHiKgZMQA_MNWjfLD-3JlHxb5kvzO5bDZcuauMrxxYCr8ogmVLW8OaYxf-VQdOLPXM6yHiH_vTArl9Cx3rIUMrNfj59CCDK1-kf6LNK3xvDqsA2pEnkaH8rbghl0soHy_ryxVUx19baFOl8sfsXF2JS8gU1D0eTcJb9cw0PowUqjLwmBy4NuUwZGK0NO61eY803XIXDAShBf0X_2javxhQ\%3D\%3D&amp;attredirects=0,7,298,4,2,8,12,8452,31,1
http://www.hongleongconnect.my.saradreams.com/hongleongconnect.my/login.htm,40,65,1,0,2,4,6214,15,1
http://www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=aorkakxus.battle.net/d3/en/index&amp;app=com-d3,21,21,3,0,2,1,6443,9,1
http://tools.ietf.org/html/rfc1821,95,35,11,0,6,3,9371,8,0
http://www.cpiano.com/js/?app=com-d3&ref=us.battle.net/d3/en/index,0,66,0,0,4,2,6619,1,1
http://www.webaim.org/techniques/flash/,27,36,2,2,8,1,7692,19,0
http://www.sansensheji.com/js/?us.battle.net/login/en/?ref=ntcaylous.battle.net/d3/en/index&app=com-d3,0,44,0,0,2,4,574,10,1
http://www.pcworld.com/article/77328/war_music_magic_sought_in_2001.html,5,73,2,2,12,6,10422,31,0
http://astagency.com/css/byadaw/gtbaa/53843a3838439384d84d85353844d853535353843ae3ae091d0d3faee8d938/hthava.htm?a7f486b8865c66762e1b1cfdf5ebbf9aa7f486b8865c66762e1b1cfdf5ebbf9a,48,64,1,0,2,4,6214,15,1
http://www.mts.net/~hajones/tuts.htm,2,36,2,2,4,6,9325,31,0
http://www.highrocks.com/jobs/,106,42,23,0,2,1,8733,13,0
http://www.boardgamegeek.com/game/4470,2,46,18,0,2,4,7474,17,0
http://alef-bet.com/language/en-GB/compte/confirmed/paypal.com-limited-id-65133/limited-id-135154133/,4,101,1,0,3,4,5554,12,1
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=binenybus.battle.net/d3/en/index&amp;app=com-d3,0,110,0,0,2,1,3670,10,1
http://www.renn.co.uk/pg1.html,0,30,0,-1,1,1,355,10,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crwbugDWi1HtjHjkXFFO_XEnTVYagRQkAAVlxdB5qmEIzU5AxTRoPWjskzKDSAEZkHvPlKZcdQEgEJEfCyj9RCzQ2Wwob3Ks0peRvJM9mMMMmB4FpJgrDYrITO2kdDmP6doHslcsGs9DWoZtsmrrlWzCm-7d07EYi4rtKWWA1riRmZyXBm-a2iJAKp7wZ2ctk5JCmgnx7-jpLAYO7IeqGa2mZurYQ\%3D\%3D&amp;attredirects=2,7,298,4,2,8,12,8452,31,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpz7Is8kS3H3vPfeAf7c6WpSIZSMq3ZfkpkeWu00gwKPZoy8rnR2OuLS-e_u3UpH6H5hRhAwhK3bNAeb_NF04ywHf8Jmuo8ZtqE1XFOraXoLljGQfgF8SbFwywn36--aE_M7EWTQVcUx3ahP089xAghKmOVqfjXe8nFIdeIrUxRqpRSxFChyy2W43-dDO_gR3W0CNJPAFcvx-przUOlLZhKB5zXug\%3D\%3D&amp;attredirects=2,7,298,4,2,8,12,8452,31,1
http://enviaaivey.h19.ru/cadastro.html,73,15,5,0,2,1,7554,7,1
http://tools.ietf.org/html/rfc1653,60,35,11,0,6,3,9371,8,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cogr99LdkJtuX4zHzSfxK9b-wO7ZyElC3w2s1OVA0AhllvjdTWFTLdm-O1QAsnEvW3CdpZEx95PwYsd_Zu-TXbXQQ5HRCSLTbPLSca0Ny6mIiVqJm2htP_gTQSvOXX6GRTrLIStXTok-xv81_q_t1MbOQ5HyA_Wa7KRNBRr_k47Wl_urM51UazBLBo1pCopSyqCFk8zvk502oBSl_LoZOye0ulhBA\%3D\%3D&amp;attredirects=2,7,298,4,2,8,12,8452,31,1
http://csdl2.computer.org/persagen/DLAbsToc.jsp?resourcePath=/dl/trans/ts/&amp;toc=comp/trans/ts/2004/02/e2toc.xml&amp;DOI=10.1109/TSE.2004.1265817,0,147,1,0,3,1,9975,12,0
http://www.angelfire.com/art/catteacorner/,40,42,1,2,8,8,8057,25,0
http://www.sjgames.com/pyramid/sample.html?id=1091,21,50,1,0,3,2,9562,1,0
http://www.angelfire.com/nc3/lakotaweb/award.html,8,49,6,2,8,8,8057,25,0
http://tools.ietf.org/html/rfc804,13,34,8,0,6,3,9371,8,0
"http://searchdatamanagement.techtarget.com/news/article/0,289142,sid91_gci1344090,00.html",104,123,5,4,6,7,7721,14,0
http://portal.acm.org/browse_dl.cfm?linked=1&amp;part=series&amp;idx=SERIES406&amp;coll=portal&amp;dl=ACM,0,105,0,0,2,1,10492,7,0
http://web.fai.utb.cz/?lang=en&amp;id=0_2_1&amp;type=0,307,111,17,-1,2,-1,7596,6,0
http://www.hxhxlasm.com/Images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fvssxduaus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,0,144,0,0,2,1,54,12,1
http://www.quartus.net/products/forth/,27,38,2,0,2,1,7701,11,0
http://www.writenews.com/deadzone/,47,38,1,0,2,1,8618,16,0
http://blackmariah.homestead.com/nicksvideotrade.html,17,53,3,2,8,2,8538,13,0
http://en.wikipedia.org/wiki/Uniform_Domain-Name_Dispute-Resolution_Policy,186,75,6,2,6,6,7236,31,0
http://gozdetugla.com/modules/,0,30,0,0,2,1,3491,14,1
http://www.orafusion.com/oracf.htm,1,51,17,0,4,2,5328,15,0
http://tb3.co/feria-de-canton-fase-i-y-tour-en-china/,3,54,5,0,2,4,1056,6,1
http://www.apple.com/itunes/,119,29,20,3,8,8,12313,25,0
http://pay-pai.help.sec.us-login-cgi.bin.resolution.center.disbitch.41b54b566bh89g9g6g4566n8h9h615j66j8.amautopartes.com/5f05c275a28ab932c65ad7dc95b0fddc/,39,67,1,0,2,4,6214,15,1
http://mujeremprendedora.net/wp-includes/images/smilies/paypal.online.htm,80,78,3,2,4,2,7633,15,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqj_wlEn05kh5Da0vBRe-U-RgwcHWmKgxmMDLDQuwE-SXcgV8tRywFVrBZvnlP22oTOGURLDgPrT-OyELqcqe0OyZ57gcWTYLKf9QKGRR8b4-zvXH3AcohtbJ6MAqgHxJDhjhjyUCcEfBptHT3ROdhtJZQBoNyHKJDyssdmPJ8tCQy0AW3hnUtM-D5hWIFfxWH9tZF2SyOPiQQeGqoJb7J8qonfPQ\%3D\%3D&amp;attredirects=2,7,298,4,2,8,12,8452,31,1
http://www.juhantalonmiespalvelu.fi/wp-content/,0,35,0,-1,2,1,767,11,1
http://www.boost.org/community/error_handling.html,135,51,1,0,3,1,8224,9,0
http://spreadsheets.google.com/spreadsheet/embeddedform?formkey=dC1XUkRTUTdfd1UycURoWjVlUktwOFE6MQ,2,99,3,2,8,12,8452,31,1
http://www.red-gate.com/advanced_dotnet_testing_system.htm,283,77,6,0,4,1,7744,12,0
http://www.berenddeboer.net/eiffel/eiffel_and_delphi.html,10,57,5,2,8,2,6543,16,0
http://tools.ietf.org/html/rfc3185,73,35,9,0,6,3,9371,8,0
http://pastehtml.com/raw/bq7uwi3mq.rtxt,4,41,14,0,2,1,4300,13,1
http://www.freewebs.com/onislair/index.htm,24,43,5,0,2,2,7452,1,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpSziFwWthA6TG3F3qmkZr27RwWp7E2AfJZ-MbGtOK263B3FPRVeVXMmPj5gj8DGfVbJrMXlqX3MpY4zDvF294gz3hkd_kgTKX_ofKrFkK_bMqsUlNkUjq4NWTAgEwrY3IdzCbfnzSfS_6OU_ViCKzSw6aChOyhHv69zdFUVtzLlsLTerRwPGSQ3BbEdbxdvGtFflQBvkXYaw3Gu_mseF7BloMnsQ\%3D\%3D&amp;attredirects=2,7,298,4,2,8,12,8452,31,1
http://www.angelfire.com/celeb/claudiapages/,7,44,0,2,8,8,8057,25,0
http://code.cside.com/3rdpage/us/unicode/converter.html,27,55,3,3,4,2,8688,9,0
http://eu.wiley.com/WileyCDA/WileyTitle/productCd-0471364266.html,0,68,0,2,4,2,9521,25,0
http://premiosopcao.webatu.com/PROMOCAO/ACESSO/SISTEMA/ONLINE/CADASTRO/USUARIOS/CLIENTE/,1,46,5,0,2,4,4913,14,1
http://home.comcast.net/~Boots9360/redirect2uk.html,7,50,2,2,10,8,6496,25,1
http://tools.ietf.org/html/rfc725,74,34,8,0,6,3,9371,8,0
http://alfatahrice.com/al_arabia/images/emails/,0,47,1,3,4,1,3941,19,1
http://www.rotomec.com/usa/,9,27,2,0,2,4,8532,11,0
http://www.angelfire.com/or/abhilash/,4,37,3,2,8,8,8057,25,0
http://sourceforge.net/projects/spf/,299,37,42,0,4,4,7760,15,0
http://bartonprogramming.com/includes/domit/PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?cmd=_Processing&amp;amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436535a64872c239a7d95d787fd6a0e8c72935a64872c2,1,255,2,0,2,4,174,21,1
http://www.zimmers.net/anonftp/pub/cbm/crossplatform/emulators/msdos/pc64/PC64-en.html,4,86,0,2,8,2,8057,11,0
http://www.icq.com/download/icq2go/,0,36,18,2,4,2,7982,25,0
http://www.drbob42.com/CBuilder/,0,32,3,0,4,1,8583,1,0
http://www.linuxplanet.com/linuxplanet/tutorials/894/1/,110,26,16,0,4,2,8107,14,0
http://storepowerede.food-network.cbraz.com/,2,60,1,0,2,4,6214,15,1
http://www.milaexe.0fees.net/,0,29,3,0,5,4,4761,9,1
http://www.yaic.com.cn/css/?us.battle.net/login/en/?ref=biethycus.battle.net/d3/en/index&app=com-d3,2,99,3,0,5,2,6305,11,1
http://vegass.ias3.com/siasia1.html,2,59,1,0,2,4,6214,15,1
http://www.tirupatigr.com/bearing.html,20,38,1,0,2,1,6932,14,0
http://pagesperso-orange.fr/yves.gallot/primes/,18,47,4,4,6,3,4865,20,0
http://groups.yahoo.com/group/abalone_prog/,42,53,8,3,10,12,9423,31,0
http://sourceforge.net/projects/adasdl,270,40,22,0,4,4,7760,15,0
http://www.pixel-cutter.co.uk/paypal/us/cgi-bin/,323,54,22,2,4,6,5477,18,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cppbgkn40B5VtkRRPFPz9Us3XN1l2sDXvhuC1YhCgjLP4MtrT8FKPTdm0xK3Jt4vBKv6OhWWZoB4DwubtsW6PBZlbZ2M76W1sXqC_inzRKeUVvMepqU6YLGuzAUrId5rLuDWCp5QH0qIiruIwiqgM4mYglcuSyn65vjRp3i6RvOKTBFlGVn9-pDiINV2jmTyGSXATtxWK3-sm-iEF1-6EKSS2bUCA\%3D\%3D&amp;attredirects=2,7,298,4,2,8,12,8452,31,1
http://www.gardinernazarene.org/j654646456454/,0,43,2,0,2,5,4790,20,1
http://www.webnauts.net/check.html,22,35,6,3,4,2,7313,12,0
http://www.babinet.cz/avatars/19889/hires/dir/bfd1dc2afe933fecfcf884d031d2dd17/,0,76,0,-1,2,-1,7377,10,1
http://hack2105.w.interii.pl/community[1](2).html?a=1,439,23,23,-1,1,0,7699,10,1
http://www.m242fleetone.org/paypal_virefication/b870327091f88e05412a9be16efc19e7/new1/69dcf13449672f83248172390ebfbb39/acb1e90c27d2a98ce5dc0991f96e2d95,3,152,2,2,4,1,4344,19,1
http://habbk.rel7.com/,0,22,0,0,2,1,735,8,1
http://www.viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?UsingSSL=&amp;bshowgif=&amp;cmd=SignIn&amp;co_partnerId=2&amp;errmsg=&amp;i1=&amp;pUserId=&amp;pa1=&amp;pa2=&amp;pageType=&amp;pp=&amp;ru=&amp;runame=\%5C&amp;siteid=0,107,253,1,2,4,1,4343,18,1
http://director-online.com/havok/,0,33,0,0,8,2,8453,19,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqnqj3NJjen_FziiaNaoPYITGmqyDVnu3eIKr2j6w7x_UxJnsimlv-UvjTpXT3TFRUHEJj1meLlMQVOwO7VjBQ8f9BIDdKtMVqm44_DFf3ROrFodm1kHXtopJqXNcUzjlw4UrbzpwkbJibIPqcOF8ltTmXd6k5PZsCVsB6YxoF-FPdPasMDAgSQH5tOig7SGDW2-xeN9YT-9g_DAXUWWoEDvrIjZA\%3D\%3D&amp;attredirects=2,7,298,4,2,8,12,8452,31,1
http://www.qyjrgd.com/img/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,0,95,0,0,2,1,1017,10,1
http://www.usatoday.com/tech/columnist/kimkomando/archive.htm,0,69,4,3,16,12,9687,31,0
http://pastehtml.com/view/bpvoxi9ne.html,5,41,14,0,2,1,4300,13,1
http://podfeeder.com/podcasts/,15,34,4,0,4,2,2521,13,0
http://www.simon-cozens.org/node/1534,1,37,18,2,4,1,7289,16,0
http://hem.passagen.se/hedsen/,112,24,15,-1,2,1,5516,11,0
http://plisek01.w.interia.pl/,439,23,23,-1,1,0,7700,10,1
http://www.informit.com/articles/article.asp?p=30667,120,54,8,2,8,2,7952,25,0
http://www.inventionresource.com/media/?cgi-bin/webscr?cmd=_view-a-case&id=JSD63HAD63TAGT653,2,93,3,0,2,1,402,21,1
http://www.wired.com/techbiz/media/news/2000/07/37838,57,58,33,3,8,8,10212,25,0
http://www.angelfire.com/nc/ncpgc/,27,34,6,2,8,8,8057,25,0
http://www.webdeveloper.com/html/html_something_4_nothing.html,1,63,2,0,2,1,9053,16,0
http://archive.eiffel.com/doc/online/eiffel50/intro/language/,7,62,2,0,2,4,11677,10,0
http://www.sz-leteng.com/images/?us.battle.net/login/en/?ref=bopgkotus.battle.net/d3/en/index&amp;amp;app=com-d3,0,112,1,0,2,1,903,13,1
http://www.kangluchunjiuye.com/images/?us.battle.net/login/en/?ref=kozmktwus.battle.net/d3/en/index&amp;app=com-d3,1,114,1,0,2,1,114,19,1
http://www.palowireless.com/gprs,0,32,2,0,2,1,7770,16,0
http://www.headmixer.com/dennis_resume.html,1,43,2,0,3,1,7633,13,0
http://my.execpc.com/~gopalan/vjpp/vjpp.html,0,44,0,0,3,1,9832,10,0
http://www.amazon.com/exec/obidos/ASIN/0764532375,3,50,3,3,12,12,9501,31,0
http://dogma.net/markn/articles/pq_stl/priority.htm,9,59,16,-1,3,1,6769,13,0
http://pastehtml.com/view/bfn67ntsf.html,5,41,14,0,2,1,4300,13,1
http://www.kennedylicensing.com/main.html,16,42,3,0,2,1,8883,20,0
http://lyskyz.com/images/?app=com-d3&amp;ref,0,44,0,0,4,1,257,1,1
http://www.camblab.com/nugget/extermin.htm,98,42,4,0,3,1,7831,11,0
http://www.hpl.hp.com/research/qip/,0,36,0,3,12,12,12666,31,0
http://www.eskimo.com/~scs/cclass/notes/top.html,19,48,0,2,8,3,10214,10,0
http://www.eyeondomain.com/search.html,19,28,2,0,5,4,7404,1,0
http://www.jera.com/techinfo/jtns/jtn002.html,18,45,0,0,5,1,9893,8,0
http://members.shaw.ca/jimgraham/index.htm,5,42,3,2,-1,-1,7310,7,0
http://www.freewebs.com/tristarweyr/,24,37,5,0,2,2,7452,1,0
http://uniclass3.h16.ru/Banco_Itau/Pessoa_Fisica/Token/Seguranca/Itau/GRIPNET/index.php,73,15,5,0,2,1,7554,7,1
http://sourceforge.net/projects/pywebsvcs,287,43,45,0,4,4,7760,15,0
"http://www.pearsonhighered.com/educator/academic/product/0,,013476904X,00\%2Ben-USS_01DBC.html",41,50,8,2,8,8,8746,25,0
http://ziarulprofit.ro/wp-admin/uvc/userinfo/webscr.html?cmd=_login-run,76,76,4,-1,4,1,4615,15,1
http://groups.yahoo.com/group/Jal_developers/,42,55,8,3,10,12,9423,31,0
"http://sorvicez-rumescape.hostizzo.com/forums.ws15,16,650,91478696/login.html",0,77,0,0,2,4,2984,12,1
http://groups.google.com/group/michipug,13,48,3,2,8,12,8452,31,0
http://docs.google.com/spreadsheet/viewform?formkey=dGlmeFN0aWpUSnNVWGdtOGNqTzA0QXc6MQ,3,128,3,2,8,12,8452,31,1
http://tools.ietf.org/html/rfc3154,186,35,9,0,6,3,9371,8,0
http://www.westsideuu.org/signin.ebay.com/index.htm,50,51,4,2,4,1,7076,14,1
http://la-cloture-electrique.fr/icono/n/hip/,6,44,8,3,2,2,4153,24,1
http://www.angelfire.com/biz/rhaminisys/algol60.html,39,52,3,2,8,8,8057,25,0
http://savannah.nongnu.org/projects/opalesoya/,86,46,5,2,2,2,6627,23,0
http://www.angelfire.com/nm2/corraleskidsranch/,20,47,8,2,8,8,8057,25,0
http://www.jmarshall.com/easy/html/,93,36,3,3,6,1,8845,21,0
http://www.webopedia.com/term/r/risc.html,107,41,19,0,4,2,8251,13,0
http://www.cs.uta.fi/nordichi2004/,24,40,0,-1,3,1,10901,6,0
http://www.osnews.com/story/199,108,33,9,2,4,1,8472,19,0
http://tools.ietf.org/html/rfc511,6,34,7,0,6,3,9371,8,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crV3Ivq9d2_fh8LI4BTD0tlaOPiVzNvwUUDAt3oDZeJIqk2gqjj1qaADXEubqaPa1HQt6h826x4YlE4b2zbh3QKzuRn8BjDEZTR-jUP-caCFRoV_t4s49-IseNM2fd1TqLBA4vFAGC7T4Cix2U3HHdZom3VT_TPin5ybazgmNnuoMYm81e_3LvC2mUNzSDVSRwXx6rEkKC_ku-VvgABju3et58pUw==&amp;attredirects=1,7,298,4,2,8,12,8452,31,1
http://bearben.com/e7qyacjz46lvurd27603/aS5yZWlzaW5nZXJAYW9uLmF0/xDEsdR/ZHJhc3Rvci5uZXQMessage-ID:,0,98,1,0,3,1,2057,11,1
http://benchmarks.radified.com/benchmarks.htm,59,45,1,3,2,1,7464,12,0
http://tools.ietf.org/html/rfc2194,183,35,11,0,6,3,9371,8,0
http://office.microsoft.com/en-us/groove/,4,41,1,4,8,12,10780,31,0
http://www.sothink.com/product/dhtmlmenu/,30,42,4,0,2,1,7238,1,0
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=ohyqrxgus.battle.net/d3/en/index&app=com-d3,0,106,0,0,2,1,3670,10,1
http://www.uninetsolutions.com/free.html,46,40,3,2,4,1,7968,19,0
http://www.bin-co.com/perl/tutorial/,50,36,4,0,3,4,5364,10,0
http://www.awesomejoomlatemplates.com/business10/images/rem/remax/index.htm,1,75,2,2,4,2,723,18,1
http://www.babinet.cz/avatars/19889/hires/dir/1e29323b07ace5d97eea98c40d780fad/,0,76,0,-1,2,-1,7377,10,1
http://jonripley.com/brainfuck/,45,32,3,2,4,2,5838,13,0
http://www.kevin-wells.com/net/,0,31,0,2,4,2,7439,26,0
http://phx.corporate-ir.net/phoenix.zhtml?c=120763&amp;p=irol-index,1,67,1,3,8,2,8521,25,0
http://tools.ietf.org/html/rfc2320,260,35,10,0,6,3,9371,8,0
http://contajusta.com.br/old_aol.1.3/?LigertID=1993745Lis=10us=1Login,0,69,0,-1,-1,1,6044,17,1
http://gabriellabianchini.cl/www.paypal.com/us.cgi-bin.webscr\%253fcmd=_login-submit.00a5fa4b789613658c4c339e5d714dfd.cmd_home-dispatch_5885d80a13c0db1f8eeedd51c49a6f04f4b5a548534dc9edbe37/,1,195,6,-1,2,-1,4167,21,1
http://www.wired.com/politics/law/news/2001/01/41480,57,62,33,3,8,8,10212,25,0
http://www.cookhimes.us/dennis/ohrules.htm,6,42,5,-1,2,4,4855,12,0
http://bearben.com/3sy8r4v1njxgul695512/c2NoYWNobmVyQHRlbGV3ZWIuYXQ=/xDEsdR/cGhsaXBwaW4uaW5mbw=Message-ID:,0,106,1,0,3,1,2057,11,1
http://www.warpspeedhosting.net/index.html,5,42,1,2,4,3,8022,20,0
http://www.w3.org/Consortium/Member/List,498,41,2,4,3,3,9619,23,0
http://standards.ieee.org/faqs/buzzwords.html,107,46,12,0,3,1,11297,8,0
http://www.linsfotografias.com.br/Remax/Secure Login.html,2,59,5,-1,-1,1,3449,22,1
http://t6tt5543dd.fav.cc/yahoo,0,30,0,0,3,4,5425,6,1
http://youask.ru/wp-content/plugins/http/paypaI/com/en/webapps/mpp/home/3fe0e7d99b39c4f28ae25322c88a4cbd/,3,105,5,0,2,1,2389,9,1
http://www.babinet.cz/avatars/19889/hires/dir/ac2b0e2bdc2ec1ff2125d5c8997f1796/,0,76,0,-1,2,-1,7377,10,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coAIl-ucPB3zi7_tnPqOmvejqRI0MTy1R7wwoXoGOi7geCcRRkpfCZxo5FhdljzNu23PMbog0y1cRF7_HM-FGK0ers3Kex7ODF_f89vN2_AkTdxZcwav0BMWO15tg9vwgvQux8a-Shgb5sr3Lsyf3O9NE30yvlqs4VPM8DUcdZJa5jcU0hF_iAfy9MoS33Ao7I0bm5Wa9cZSQPrgVF7L4m4Gbsd2A\%3D\%3D&amp;attredirects=2,7,298,4,2,8,12,8452,31,1
http://tools.ietf.org/html/rfc2750,136,35,8,0,6,3,9371,8,0
http://www.top25web.com/bbs/,11,25,12,0,2,4,8166,12,0
http://www.aibos.com.cn/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;dzsxstyamp;ssl=0&amp;dest,1,114,0,0,2,1,4607,12,1
http://www.absolutefuturity.com/BBMonitor.htm,64,45,4,0,2,4,6511,20,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpidb3_t3maXiwbE5HwHNkDU6xR1WVz4iwNAAw-T90jydEh592G4dG6a-GJ2d--gFJG6-VM8voLWqJUV5wFvy4ohTloNbD3E_q_TFAedTQ6qk2lq0z2CHPThiY89lrIYGWrTn_27F6q89maV1VOOJhAgPfQjOiHb_FODiE3X-hDW0WkWcwpk1WZhtLhRbpPC8DcR8bZEFfYoyO6GsXHfSBQ3YuTHg\%3D\%3D&amp;attredirects=0,7,298,4,2,8,12,8452,31,1
http://www.gnu.org/software/texinfo/texinfo.html,62,48,1,2,4,2,9113,23,0
http://pastehtml.com/view/b25bo5epi.html,5,41,14,0,2,1,4300,13,1
http://www.1stsearchranking.net/open-directory.htm,0,50,0,0,4,4,1411,20,0
http://www.netbsd.org/Ports/amiga/,84,35,3,3,10,1,9727,21,0
http://www.slaw.ca/2005/08/03/linkrot-and-legal-research/,261,57,5,2,-1,-1,5629,7,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqdsx5UbukL9AzxgVlRdU2tbmyxdUKdC_oGhEwN9LApVjLwN2RO4TL9US-6N3yMysGi8ODYtlhnJq-2-R46fClGdVjYLxnd0XWOEaD9WgHaFgA001fJC0TZUxIdHckCXz3VOCAn8Zgxe5Sn9ryFt1BwsnzYpIXxnADzmVZpKxIqr92xzUUjgLTSXdYiAWMqnfImWIHUrjjkMYZJ3G97jjjcE8V7Sg\%3D\%3D&amp;attredirects=2,7,298,4,2,8,12,8452,31,1
http://www.svpproductions.com/svpgraphics.html,1,46,3,2,4,2,7815,18,0
http://www.jguru.com/faq/EJB,80,52,15,0,4,2,8451,9,0
http://www.examsguide.com/scjp/freesimulator.html,35,65,1,0,2,4,6214,15,0
http://uk.dvd.ign.com/articles/731/731814p1.html,2,59,1,3,8,2,8139,25,0
http://wizone.org/Paypal_Virefication/b7e6c8d3cc0bed29a543a2707ea80d63/,1,75,6,2,4,2,202,26,1
