url,short_url,sub_domain,favicon,ip,href_count,state_code,url_length,ssl,page_redirect,meta_data,url_split_count,url_at_sign,dash_count,url_rank,email_count,name_server_count,status_count,domain_time,activeDuration,domain_name_count,domain_name_len,label
http://www.mr-hosting.net/counters/,0,1,0,757072979,22,0,35,0,0,3,3,0,1,10000000,0,2,1,1,6162,1,14,0
http://dorward.me.uk/www/frames/,1,1,0,1310682126,17,0,30,0,0,13,2,0,0,7137720,-1,1,1,0,2002,1,10,0
http://cappels.org/dproj/Home.htm,0,1,0,2405378751,186,0,33,1,0,4,3,0,0,3207389,2,4,2,1,7262,1,11,0
http://www.scrunhao.com/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&cpiwssiamp;ssl=0&dest,0,1,0,2901879584,0,0,102,1,0,0,6,0,0,10000000,0,4,2,0,235,2,1,1
http://linuxgazette.net/issue47/makarov.html,1,1,0,1102411818,25,0,45,0,0,0,3,0,0,2979781,0,2,4,0,6325,1,16,0
http://tools.ietf.org/html/rfc3106,1,1,1,69191229,153,0,35,0,0,9,3,0,0,11392,0,6,3,0,9371,1,8,0
http://members.tripod.com/~AthynMcKay/sembers.html,1,1,0,3519740994,12,0,41,1,0,2,4,0,0,10000000,2,8,8,0,9534,2,25,0
http://www.blackdemon.za.pl/,1,1,0,1450177153,76,0,13,1,0,3,2,0,0,3674125,-1,1,0,0,7409,1,5,1
http://www.tes.cz/default_en.asp,0,1,0,3107120840,0,1,32,0,0,0,4,0,0,8062778,-1,2,-1,0,8621,1,6,0
http://en.wikipedia.org/wiki/Ruby_on_Rails,1,1,1,1734780640,761,0,43,0,0,7,3,0,0,13,2,6,6,0,7236,2,31,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cp-RMQQnWOWlwBTFGXPKIovRGEVSyF5OC43LNtzecD2eNEUK2brYkulzvaN6xQ34JjSC3bdMSK3Osx1y7hUgqMgbn6561-YguYvPodYAwhKYBCxT2ThvkmWUyUTDUGNmC9rBjqm1oUR-nQZZrYJHvqGKKDXJax4fQ_XcMz6GRp_vFAKhieDsyfRMiKug3Pc0a7SKKI91g6-FJRz17X6y2NOceLdaA\%3D\%3D&amp;attredirects=2,1,1,0,1823564169,7,0,298,0,0,4,9,0,8,1,2,8,12,0,8452,2,31,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cru-DGUm8tXbzScXwdYMaVJ1wYlZbo3fD0Pb-0NYPdfbdIGTtwLdfu2UXlP4v6wD5ee5mIObIqZB9j0Svv9e4TslQAfkzc-dRnqBvtTL23KupnUw-UhpDLff3M9mJAI7-O_FVPz70jhzewrSFty4WmwtA70_8tbLentdgbPfNh7bPMJ65TXYFLRTx-P1ydbFmAvb8UDdDqwejj6-RoDTPZfH-_j5A\%3D\%3D&amp;attredirects=2,1,1,0,1823564169,7,0,298,0,0,4,9,0,12,1,2,8,12,0,8452,2,31,1
http://www.unece.org/trade/untdid/welcome.htm,1,1,0,1347478997,193,0,54,0,0,3,4,0,0,44921,3,4,1,0,9331,2,21,0
http://konst.org.ua/orpheus,0,1,0,1406970638,34,1,27,1,0,3,3,0,0,10252318,-1,2,1,0,1340,1,12,0
http://en.wikipedia.org/wiki/Church-Turing_thesis,1,1,1,1734780640,813,0,50,0,0,6,3,0,1,13,2,6,6,0,7236,2,31,0
http://pastehtml.com/view/bcs1p1zs7.html,1,1,1,2542501898,5,0,41,0,0,14,3,0,0,1292868,0,2,1,0,4300,1,13,1
http://www.zkwell.com.cn/js/?us.battle.net/login/en/?ref=dofdztcus.battle.net/d3/en/index&amp;app=com-d3,0,1,0,2021983741,0,1,104,1,0,1,8,0,1,10041192,0,2,1,0,3655,1,13,1
http://www.jh-solar.com/Pic/?us.battle.net/login/en/?ref=mwwlyltus.battle.net/d3/en/index&app=com-d3,0,1,0,2890951812,0,1,100,1,0,0,7,0,2,10000000,0,2,2,0,1969,2,1,1
http://www.infotoday.com/searcher/jan03/west.shtml,1,1,0,1203522382,161,0,51,0,0,1,4,0,0,259029,3,4,1,0,9326,1,13,0
http://www.sourceforge.net/projects/ovplayer,1,1,0,3630769677,264,0,42,0,0,22,2,0,0,472,0,4,4,0,7760,1,15,0
http://tools.ietf.org/html/rfc349,1,1,1,69191229,7,0,34,0,0,7,3,0,0,11392,0,6,3,0,9371,1,8,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpv1F33Mbxj71Kg7alVQggUXLD4Imx78fRXDdg2DKGe1h0qfU22L7mzlymRryoTfc_F8c-pzU3KuJsO9DRem_zaRWO-TYJu5TfGHcW382eb9gKAWUfxL_XS1Rnhh2xK0m6fPrW_lyAorf0sIs_fSFKnP-e2uJmUd3bgUiIXxoAjOjg8ihUuhJq-E8jFoM0mGWMq7YfhhCvcdrJJYOcmKR9hVrZ7Yg\%3D\%3D&amp;attredirects=2,1,1,0,1823564169,7,0,298,0,0,4,9,0,8,1,2,8,12,0,8452,2,31,1
http://www.angelfire.com/ok/tlonghorn/,0,1,0,3519740969,20,0,38,1,0,4,3,0,0,17761,2,8,8,0,8057,2,25,0
http://www.w3.org/Graphics/WebCGM/,0,1,0,2149463140,60,0,34,0,0,2,3,0,0,5350,4,3,3,0,9619,2,23,0
http://members.iglou.com/alberich/7thsea/,0,1,0,3228248523,0,1,41,1,0,0,3,0,0,1793382,0,3,1,0,9768,1,9,0
http://www.kangluchunjiuye.com/images/?us.battle.net/login/en/?ref=kwhjdbaus.battle.net/d3/en/index&app=com-d3,0,1,0,2893586312,1,1,110,1,0,1,7,0,1,10000000,0,2,1,0,114,1,19,1
http://simonstl.com/projects/vellum/,0,1,0,1077526022,16,0,36,1,0,0,2,0,0,4883280,0,2,1,0,8227,1,12,0
http://tools.ietf.org/html/rfc612,1,1,1,69191229,15,0,34,0,0,7,3,0,0,11392,0,6,3,0,9371,1,8,0
http://www.bravonc.com/web/wp-content/plugins/doptg/uploads/aol.com.htm,0,1,0,1824216036,500,0,71,1,0,1,5,0,1,10000000,0,2,4,0,5362,1,11,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqWt5mC-S5TrBgRkbK0EyNsjtop5cyYhszgJpCOdmVlaMuN3kF8TYflb7csU-PhrC3tJhh0L2i_byo4SJMWeKE6lY4PKFe2xUFHhph0neEkaGD3b54KEFCWleZznnXeYxkE4gDn8h0_xFJ8J59ZOZup8imdbXqvAIOOdh9IuPAdYVrCKQCqnSqtXx4wjuh6Rs4myDIr9jA5AAKC5f9bjjrs2V-uPQ\%3D\%3D&amp;attredirects=0,1,1,0,1823564169,7,0,298,0,0,4,9,0,7,1,2,8,12,0,8452,2,31,1
http://docs.google.com/spreadsheet/viewform?formkey=dDZfX2RFVEhJX2FReWxrbnhEYTlBeGc6MQ,1,1,1,2899909134,2,1,128,0,0,3,3,0,0,1,2,8,12,0,8452,2,31,1
http://pastehtml.com/view/balvqm4tn.html,1,1,1,2542501898,5,0,41,0,0,14,3,0,0,1292868,0,2,1,0,4300,1,13,1
http://research.microsoft.com/en-us/um/cambridge/projects/fsharp/,1,1,0,222550717,239,0,162,0,0,26,5,0,1,21,4,8,12,0,10780,2,31,0
http://cadastramento21.allalla.com/http.www.bradesco.com.br/,0,1,0,1168951705,0,0,60,1,0,2,7,0,0,9489096,2,4,2,0,3668,1,11,1
http://tools.ietf.org/html/rfc2764,1,1,1,69191229,668,0,35,0,0,10,3,0,0,11392,0,6,3,0,9371,1,8,0
http://pastehtml.com/view/bekaliai1.html,1,1,1,2542501898,5,0,41,0,0,14,3,0,0,1292868,0,2,1,0,4300,1,13,1
http://www.jingwah.com/js/?us.battle.net/login/en/?ref=iykmvkcus.battle.net/d3/en/index&amp;app=com-d3,0,1,0,2030988890,1,1,102,1,0,1,7,0,1,10000000,0,2,1,0,8281,1,11,1
http://www.terminaldemanizales.com/-/cielo/cielo/index.htm,0,1,0,2671847414,5,1,58,1,0,3,4,0,1,10000000,2,4,1,0,1293,2,12,1
http://www.yaic.com.cn/css/?us.battle.net/login/en/?ref=prhvjyvus.battle.net/d3/en/index&amp;app=com-d3,0,1,0,1998017146,2,1,103,0,0,3,8,0,1,5766659,0,5,2,0,6305,1,11,1
http://ptaff.ca/xhtml/?lang=en_CA,0,1,1,2809315188,140,0,33,0,0,30,2,0,0,10000000,2,-1,-1,0,6497,1,8,0
http://bluefin.writerbin.com/css/secure,0,1,0,1815809506,0,1,39,0,0,0,3,0,0,10000000,0,2,4,0,4754,1,13,1
http://paypal.com-cgi-bin-helpweb-cmd-help-security-center.stchadsprimary.co.uk/Confirm-Your-PayPal-Account/5ce886592b6a4720579d3fd72df23343/home.htm,0,1,1,401358483,1,1,149,1,0,6,6,0,10,10000000,-1,1,1,0,6491,1,20,1
http://webbnutt.tripod.com/graphics.html,0,1,0,3519740994,9,0,40,1,0,4,4,0,0,10000000,2,8,8,0,9534,2,25,0
http://www.siam.org/meetings/sdm03/,1,1,0,2890081608,0,0,40,0,0,1,3,0,0,95748,3,4,2,0,10663,1,8,0
http://tools.ietf.org/html/rfc2219,1,1,1,69191229,110,0,35,0,0,9,3,0,0,11392,0,6,3,0,9371,1,8,0
http://ssatguru.tripod.com/NetRexx/,0,1,0,3519740994,2,0,35,1,0,0,3,0,0,10000000,2,8,8,0,9534,2,25,0
http://elegantembedded.com/Security/Paypal/it/,0,1,0,3423288152,0,1,46,0,0,0,2,0,0,10000000,0,2,4,1,3635,1,19,1
http://www.kirchgessner.net/gimp.html,0,1,0,3651141635,0,1,37,0,0,5,4,0,0,10000000,2,4,2,1,8017,2,15,0
http://bit.ly/TNzNCr,1,1,0,1137178634,73,0,15,0,0,5,2,0,0,163298,0,2,1,0,7555,1,7,1
http://dinas.tomsk.ru/js/?paypal.com/uk/cgi-bin/webscr1.htm?cmd=_login-run&amp;,0,1,0,1383448142,0,1,79,1,0,0,5,0,2,10705,0,3,1,0,8411,1,8,1
http://tools.ietf.org/html/rfc3901,1,1,1,69191229,48,0,35,0,0,9,3,0,0,11392,0,6,3,0,9371,1,8,0
http://www.freebsd.org/doc/en_US.ISO8859-1/books/developers-handbook/sockets.html,1,1,0,1613711444,19,0,82,0,0,2,5,0,2,26805,2,4,2,0,9544,2,23,0
http://sslallegro.url.pl,1,1,0,3120419862,0,0,25,1,0,1,3,0,0,10000000,-1,1,0,0,6635,1,6,1
http://en.wikipedia.org/wiki/Steve_Jobs,1,1,1,1734780640,3018,0,40,0,0,7,3,0,0,13,2,6,6,0,7236,2,31,0
http://www.scorebest.com/site/,1,1,0,64975801,40,0,64,0,0,1,4,0,0,2321,0,2,4,0,6214,1,15,0
http://wooperformance.com/includes/js/dtree/sec_payment.capitec.in/,0,1,0,1746640884,2,1,67,0,0,1,4,0,0,10000000,0,4,1,0,1622,2,1,1
http://www.mozilla.org/press/mozilla-foundation.html,1,1,-1,1746052130,65,0,130,0,0,13,3,0,1,228,2,8,6,0,8321,2,31,0
http://vatagensmalaspronta.vacau.com/cadastre/na/melhor/promoo/mastercard/,1,1,0,2572943460,1,1,46,0,0,5,3,0,0,5967,0,2,4,0,4913,1,14,1
http://hidden-angel.org.uk/index.htm/Media/ma/i.htm,0,1,0,1296564386,1,1,51,0,0,1,5,0,1,10000000,-1,1,1,0,3189,1,19,1
http://code.google.com/p/ticpp/,1,1,0,3627736558,7,0,39,0,0,3,3,0,0,1,2,8,12,0,8452,2,31,0
http://www.bjdjwy.com/Images/?us.battle.net/login/en/?ref=verpspzus.battle.net/d3/en/index&amp;app=com-d3,0,1,0,3024913584,3,0,105,1,0,1,7,0,1,10000000,0,4,1,0,4597,2,1,1
http://www.jcraft.com/weirdx/,0,1,0,2082605442,62,0,29,1,0,1,3,0,0,1281506,0,4,1,0,8477,1,10,0
http://docs.google.com/spreadsheet/viewform?formkey=dG9pSVpObXRjRDVJM2NhazFpcTBTOWc6MQ,1,1,1,2899908654,2,1,87,0,0,3,3,0,0,1,2,8,12,0,8452,2,31,1
http://sourceforge.net/projects/oneiro/,1,1,0,3630769677,263,0,40,0,0,22,2,0,0,472,0,4,4,0,7760,1,15,0
http://product.netai.net/,1,1,0,2572943460,1,1,46,0,0,5,3,0,0,5967,0,2,4,0,4913,1,14,1
http://reznicek.4fan.cz/wp-includes/css/trade1.html,0,1,0,1482061912,0,1,51,0,0,0,4,0,1,807920,-1,2,-1,0,4245,1,7,1
http://www.fedge.net/~desiderata/4ad20.html,0,1,0,3636611078,1,0,43,1,0,1,4,0,0,10000000,0,6,3,0,7071,1,9,0
http://www.espen.com/isworld/,0,1,0,1266140829,243,0,29,1,0,2,3,0,0,5648424,0,3,1,0,7917,1,9,0
http://muhammadgroup.com/09uk381/01.php,1,1,0,598293180,0,0,160,0,0,9,4,0,0,5470,0,2,7,0,7908,1,12,1
http://www.netbeans.org/features/javafx/,1,1,0,2315139121,58,0,56,0,0,3,3,0,0,23092,0,2,1,0,7832,1,12,0
http://www.javaworld.com/javaworld/jw-05-2001/jw-0525-double_p.html,1,1,1,2540001957,1,1,73,0,0,3,4,0,4,777561,2,12,6,0,9115,2,31,0
http://www.alexkingsbury.com/wp-content/hlb.com.my/login.do.htm,0,1,0,1754531504,0,1,63,1,0,0,7,0,1,10000000,2,4,2,0,1720,2,20,1
http://www.vldb.org/dblp/db/conf/vldb/vldb2004.html,0,1,1,2731972596,1450,0,51,0,0,0,4,0,0,551669,0,2,1,0,8963,1,8,0
http://news.cnet.com/2100-1001-215046.html,1,1,0,599674706,239,0,58,0,0,47,3,0,2,168,3,8,12,0,9742,2,31,0
http://www.kinesisk.dk/us.html,0,1,0,1592223630,0,1,30,0,0,1,4,0,0,10000000,-1,4,1,0,7968,1,11,0
http://hosting.pilsfree.net/jozka/cgi.bin/b47096717a4c284a639124da4892fb58/webscr.html,0,1,0,1372142742,0,1,86,0,0,0,5,0,0,1102877,2,4,2,0,6344,1,12,1
http://www.wideweb.com/phonetrips/,0,1,0,3331375386,195,0,34,1,0,0,3,0,0,7179573,0,2,4,0,9414,1,11,0
http://www.dvorezsporta.ru/images/stories/fruit/archives/plugingb/sms.php,1,1,1,637275875,197,0,27,0,0,10,3,0,0,10000000,0,2,1,0,176,1,15,1
http://www.epson.com/cgi-bin/Store/ProductCategory.jsp?oid=-8172,1,1,1,758918558,277,0,31,0,0,6,2,0,2,5821,2,8,6,0,10870,2,31,0
http://engsoccer.ru//wp-includes/Text/update.htm,0,1,0,778371637,0,1,48,1,0,0,3,0,1,10000000,0,3,1,0,3277,1,12,1
http://news.cnet.com/2100-1023-242742.html,1,1,0,599674706,233,0,70,0,0,47,3,0,2,168,3,8,12,0,9742,2,31,0
http://home.comcast.net/~gouda/,1,1,1,1174163531,7,1,30,0,0,2,3,0,0,311,2,10,8,0,6496,2,25,0
http://cielomaquinadasorte.net23.net/oucard/mastercard/cielo/cadastro3.html?id=IFD4BDCNZKWUP67YN2ZQ1W30WXO4428LGLPSY3FYMCTBIZA62AW37ZC4W1813EMIZBBYDRW14PCMPNSRXOU5O79L8FL0T8STJ4RXUNYYDAL4YDUV3P1QV9B4NXDH67AOA2M6PK44UP7S42O7QOWMX9QK642BABZKDMP3,1,1,0,2572943460,1,1,46,0,0,5,3,0,0,5967,0,2,4,0,4913,1,14,1
http://www.uie.com/events/uiconf/,1,1,0,1087347916,0,1,34,0,0,19,3,0,0,385664,2,8,1,1,9120,1,7,0
http://www.nancysylvester.com/index.html,1,1,0,575717005,1,1,41,0,0,6,4,0,0,10000000,0,2,1,0,8193,1,18,0
http://www.yourhtmlsource.com/javascript/ajax.html,1,1,1,3629952772,83,0,51,0,0,5,4,0,0,104742,0,2,1,0,6827,2,1,0
http://tools.ietf.org/html/rfc3254,1,1,1,1084908074,78,0,35,0,0,8,3,0,0,11392,0,6,3,0,9371,1,8,0
http://www.actualtools.com/titlebuttons/index.shtml,1,1,0,3494686543,113,0,52,0,0,6,4,0,0,328102,0,2,4,0,6768,1,15,0
http://ctmhost.com/ll/ntasa/3f67cc8f40b9a58ffc17a5d5537e33f2/,0,1,0,1489426439,0,1,61,1,0,0,2,0,0,10000000,2,8,1,1,1443,1,11,1
http://inside-log.s5.com/cgi/aol.secure,0,1,0,1998325238,0,1,39,1,0,0,4,0,1,6838757,0,4,4,1,8737,2,1,1
http://climaservicesnc.net/templates/yoga-style-template/CA/fr.CANADA/c.html?webscr?cmd=_login-done&amp;login_access=3927601762,1,1,1,1388388813,1,1,131,1,0,2,5,0,3,10000000,2,6,2,0,4623,1,19,1
http://www.zrox.net/Mail/Pine/,0,1,0,3497107655,70,0,30,1,0,3,3,0,0,10000000,2,3,2,0,6648,2,35,0
http://www.verdewek.com/openmetis/,0,1,0,1612652851,0,1,34,1,0,1,3,0,0,10000000,0,3,1,0,7421,1,12,0
http://www.angelfire.com/music/nepenthacea/,0,1,0,3519740969,9,0,43,1,0,1,3,0,0,17761,2,8,8,0,8057,2,25,0
http://tinyurl.com/d8rhlta,1,1,-1,1746176833,1,0,61,0,0,4,3,0,0,3048,0,8,2,0,6857,1,11,1
http://www.angelfire.com/scifi/andromedaproject/,0,1,0,3519740969,3,0,48,1,0,4,3,0,0,17761,2,8,8,0,8057,2,25,0
http://computeraccessible.com/wp-content/archervbv/OpretdinkodetilVerifiedbyVisaellerMasterCardSecureCode.html,1,1,0,400605863,2,0,42,1,0,1,4,0,1,10000000,0,2,1,0,349,1,22,1
http://www.pierresoft.com/eng/,0,1,0,1746633670,27,0,30,0,0,4,3,0,0,10000000,2,4,2,0,479,2,19,0
http://www.wieser-software.com/topdrop,1,1,0,3651141869,6,0,39,1,0,5,3,0,1,5153126,2,4,3,1,6888,1,19,0
http://sourceforge.net/projects/g95-xml/,1,1,0,3630769677,262,0,41,0,0,19,2,0,1,472,0,4,4,0,7760,1,15,0
http://techchocolate.com/westpac/login.html,1,1,0,3098051569,0,1,40,0,0,0,3,0,0,57,2,16,12,0,6577,2,31,1
http://elogos.com.ar/iirt/,0,1,0,1109514189,0,1,26,1,0,0,3,0,0,10000000,0,2,0,1,2586,1,13,1
http://www.dobeash.com/rebdb.html,0,1,0,460931973,24,0,33,1,0,0,4,0,0,10000000,0,2,2,0,6968,2,1,0
http://www.smalltalk.org/alankay.html,0,1,0,1097729676,0,1,37,1,0,0,4,0,0,10000000,0,8,1,0,7955,2,1,0
http://dmoz.org/Adult/faq.html,1,1,0,1779103894,0,1,34,1,0,0,4,0,0,58031,3,10,6,0,7978,2,31,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crgmi0T0SuV-QcBiLO77-ETGjnosiKwiDTGhs2DIvynPVwhgn5Hc69kO5RJRpDbw3nIB-qf8fdU7P1THQdHfVqyErl51yeaEkcZ5g1Hf_uKbJI-xBGHCBMkF1_kL1oNwb5C45_2gfjDMNLZTKXHyfI05IJ-Fwdgg_07ryJByGoSqeMpQIVu9oTtgvtUlKehoZlb_j3DbS6zgka_LhVY7qBiLfhuqA\%3D\%3D&amp;attredirects=2,1,1,0,1089060233,7,0,298,0,0,4,9,0,9,1,2,8,12,0,8452,2,31,1
http://www.computerhistory.org/corphist/index.php,1,1,0,881805891,65,0,51,0,0,3,3,0,0,98537,0,2,1,0,8311,1,19,0
http://www.ringsurf.com/ring/181284/,1,1,0,1746266796,22,0,37,0,0,4,3,0,0,4345336,0,2,2,0,8115,2,1,0
http://www.angelfire.com/anime2/dollieshope/,0,1,0,3519740969,4,0,44,1,0,0,3,0,0,17761,2,8,8,0,8057,2,25,0
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=pmvhbwdus.battle.net/d3/en/index&amp;app=com-d3,0,1,0,1285867426,0,1,110,1,0,0,8,0,1,10000000,0,2,1,0,3670,1,10,1
http://tools.ietf.org/html/rfc1982,1,1,1,1084908074,59,0,35,0,0,8,3,0,0,11392,0,6,3,0,9371,1,8,0
http://pimpleplanet.com/banners/suspended/limited/nouveau-dossier/login.aspx/paypal.ca/,0,1,0,1113625857,43,0,87,0,0,1,4,0,1,10000000,2,6,1,0,3875,1,16,1
http://www.grinding-cn.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,0,1,0,2067399802,0,1,99,1,0,0,7,0,2,10000000,0,2,2,0,7030,1,15,1
http://www.informit.com/store/product.aspx?isbn=0201895420,1,1,1,2679547718,125,0,85,0,0,8,3,0,0,19719,2,8,2,0,7952,2,25,0
http://spreadsheets.google.com/spreadsheet/formResponse?formkey=dHhadmNmNnp2Z20teG1GeDZUcFhvQkE6MQ&amp;theme=0AX42CRMsmRFbUy01ZDc3NWRkZC1mYWQzLTQxYzItYTQ2Yy05OGFmMDE1NGY4ZjY&amp;embedded=true&amp;ifq,1,1,1,2899947374,2,1,200,0,0,3,3,0,0,1,2,8,12,0,8452,2,31,1
http://www.complang.org/kelbt/,1,1,0,3231406382,0,1,38,0,0,0,3,0,0,6994087,2,6,2,0,6082,1,8,0
http://www.mozilla.org/docs/web-developer/faq.html,1,1,1,1746052130,74,0,74,0,0,20,3,0,1,228,2,8,6,0,8321,2,31,0
http://www.chesscorner.com/worldchamps/botvinnik/botvinnik.htm,0,1,0,3476720182,11,0,62,1,0,2,4,0,0,1044064,0,2,1,0,7888,1,15,0
http://news.cnet.com/2100-1023-248100.html,1,1,0,599674706,253,0,65,0,0,47,3,0,2,168,3,8,12,0,9742,2,31,0
http://www.726.com.cn/phpmyadmin/eBayISAPI.html?deredaysininhttpsigninsslverizonhtpiosapidllregunitkeylessgobmwcinciarumeuviitor.htmlsapidlldesiqninehaysapoidjwwigerm11.txt,1,1,-1,1975023554,108,0,66,1,0,6,4,0,0,10000000,0,2,1,0,7745,1,10,1
http://www.scryfa.co.uk//administrator/modulas/wps/wp/www.cliente.cadastro/www.atualizacao.itau30hr.com.br/,0,1,0,1535641728,0,1,107,1,0,0,10,0,0,10000000,-1,1,1,0,6639,1,12,1
http://www.xml.org/xml/news_market.shtml,0,1,1,1760555019,243,0,40,1,0,2,4,0,0,398382,4,4,6,0,8676,1,7,0
http://www.nt-webspace.com/asp\%20tutorial/asp-email-cdonts.asp,1,1,0,1746885673,2,1,65,0,0,0,4,0,3,10000000,0,2,4,0,7209,1,15,0
http://www.gamespot.com/ps3/action/darksiderswrathofwar/,1,1,0,2540029372,2,1,57,0,0,9,3,0,0,817,3,8,12,0,9063,2,31,0
http://habbo58.rel7.com/,0,1,0,3488891863,0,0,24,1,0,0,3,0,0,10000000,0,2,1,0,735,1,8,1
http://www.embeddedx86.com/~joff/,1,1,0,401544545,146,1,34,0,0,6,3,0,0,890695,2,10,2,0,6075,1,15,0
http://www.oracle.com/technology/pub/articles/piotrowski-pythoncore.html?rssid=rss_otn_articles,1,1,0,1749720473,0,1,96,0,0,5,4,0,1,460,4,12,12,0,11661,2,31,0
http://ala.konik.w.interia.pl/Formularzdotibi.html,1,1,1,3645522199,439,0,23,0,0,23,3,0,0,723,-1,1,0,0,7700,1,10,1
http://www.gentlesource.com/link-manager/,0,1,1,2256008666,51,0,41,1,0,3,3,0,1,1011640,3,4,1,0,5743,2,21,0
http://www.cityshoes.co.uk/wp-includes/Text/,0,1,0,1820364944,0,1,44,1,0,0,4,0,1,4224709,-1,1,1,0,6274,1,15,1
http://www.cotton.org/pubs/cottoncounts/fieldtofabric/,0,1,0,204132484,18,0,54,0,0,4,3,0,0,1106984,0,2,4,0,9509,1,10,0
http://acdsanatmerkezi.com/09uk381/cgi-bin&dispatch=0a8005f5594bd67041f88c6196192646/webscr.html?cmd=_login-run,0,1,1,1581880096,1,1,111,0,0,7,3,0,2,10000000,0,2,1,0,3858,1,19,1
http://www.firstmonday.org/issues/issue6_9/henshaw/,1,1,0,2210502940,40,0,55,0,0,3,3,0,0,240407,0,6,1,0,8529,2,1,0
http://www.ipse.gov.co/modules/mod_cblogin/mod_cblogin/paypal/www.Paypal.com/pppy/m/e/q/p/z/x/j/,0,1,0,3387574111,2,1,96,1,0,3,6,0,0,2827016,0,2,1,0,7443,1,11,1
http://www.newcreations.net/webmaster/spam.html,1,1,0,2487765613,0,1,48,0,0,0,4,0,0,10000000,0,4,1,0,8682,1,16,0
http://www.szviko.com/Images/?us.battle.net/login/en/?ref=fcajfscus.battle.net/d3/en/index&amp;app=com-d3,0,1,0,794299343,1,1,105,1,0,0,7,0,1,10000000,0,4,1,0,3794,2,1,1
http://www.linabtechnologies.com/tmp/fe65d23866c53616e8dfde16b83a9bda/Einloggen.htm,1,1,0,2405406328,7,1,79,1,0,4,3,0,0,10000000,2,4,1,0,3321,1,21,1
http://www.artima.com/lejava,1,1,1,919723760,73,0,29,0,0,0,3,0,0,269666,0,4,4,0,9027,1,10,0
http://youask.ru/wp-content/plugins/http/paypaI/com/en/webapps/mpp/home/3fe0e7d99b39c4f28ae25322c88a4cbd/,0,1,0,3584021204,3,1,105,1,0,5,2,0,1,10000000,0,2,1,0,2389,1,9,1
http://www.tosasoft.com/crazycanasta/,0,1,0,1113625888,5,0,37,0,0,6,3,0,0,10000000,3,4,3,0,6121,1,12,0
http://www.fgyzx.com/imgefz/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;wajkmwdssl=0&amp;dest,0,1,0,768020265,0,0,107,1,0,0,6,0,0,10000000,2,2,2,0,57,2,20,1
http://www.hi-dir.com/ants/Restore_Form.html,0,1,0,65713642,1,0,44,1,0,0,4,0,1,10000000,2,2,2,0,400,2,20,1
http://www.qyjrgd.com/img/?ref=us.battle.net/d3/en/index,0,1,0,2631948980,0,1,56,1,0,0,5,0,0,10000000,0,2,1,0,1017,1,10,1
http://pastehtml.com/view/ccwy4svm1.html,1,1,1,2542501898,5,0,41,0,0,14,3,0,0,1292868,0,2,1,0,4300,1,13,1
http://trabalhobom1.h19.ru/cadastro.html,1,1,0,2328460025,73,0,15,0,0,5,2,0,0,163298,0,2,1,0,7555,1,7,1
http://tools.ietf.org/html/rfc1410,1,1,1,69191230,262,0,35,0,0,9,3,0,0,11392,0,6,3,0,9371,1,8,0
http://slashdot.org/articles/99/01/31/0133258.shtml,1,1,1,3630769679,319,0,74,0,0,16,2,0,0,14971,0,4,5,0,8432,1,12,0
http://heimhardt.com/htdocs/ssh.html,0,1,0,1079652467,11,0,36,1,0,3,3,0,0,10000000,0,3,2,0,7194,2,1,0
http://www.informit.com/store/product.aspx?isbn=0201616165&amp;redir=1,1,1,1,2679547718,121,0,107,0,0,8,3,0,0,19719,2,8,2,0,7952,2,25,0
http://perisic.com/canvasclock/,0,1,0,1962658956,18,0,31,0,0,2,2,0,0,7504483,0,2,4,0,7194,2,1,0
http://rekudm.ru/administrator/images/dtree/cum/vede/noi/lumea/a\%20sta/de/ras/,1,1,0,1314200674,0,1,81,1,0,0,2,0,0,8407370,0,2,1,0,5313,1,9,1
http://bluezoo.org/knife/,0,1,0,1566409502,9,0,25,0,0,1,2,0,0,10000000,3,4,3,0,6461,1,11,0
http://www.xellsoft.com/TurboLocator.html,0,1,-1,1436463337,60,0,41,1,0,4,4,0,0,3967178,3,4,2,0,6660,2,16,0
http://tinyurl.com/ck9mqua,1,1,-1,2890072545,1,0,61,0,0,4,3,0,0,3048,0,8,2,0,6857,1,11,1
http://www.websupergoo.com/abcupload-1.htm,1,1,-1,401590447,42,0,44,0,0,8,4,0,1,978430,0,2,1,0,7775,1,15,0
http://urlm.in/oori,1,1,0,2022314604,15,0,36,0,0,3,2,0,0,10000000,0,4,2,0,5489,1,18,1
