url,href_count,page_redirect,meta_data,url_rank,email_count,name_server_count,domain_name_count
http://docs.google.com/a/untrm.edu.pe/spreadsheet/viewform?formkey=dFh0a21PbXNaSTdERngyVE9YWFdqcWc6MQ,2,0,3,1,2,8,2
http://cappels.org/dproj/Home.htm,186,0,4,3207389,2,4,1
http://www.atsf.co.uk/atsf/,16,0,6,10000000,-1,1,1
http://docs.google.com/a/sify.com/spreadsheet/viewform?formkey=dG0xTzYyZnRJNy1YUGdVTm1FMFBQLVE6MQ,2,0,3,1,2,8,2
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cq6JMwA3Q48SUho8MldhIOXuEjNPceqWeNkE3j5Gcrnodrbui8sVouI2mkba4Lxj3f0X383SNuJoemJ5Z--Puhs4e5CELc0JN8skWc1KwZjen0FJBzzKhSXbfE4ZSnwAtdJz1f7qgGW-Lvy9MawZgI9AXNpezFr656htT4fLw6gZm0EHmT1MdCtGJmvatVNfGi_DZWEKVq2KPXbW19lOTLWVO13fw\%3D\%3D&amp;attredirects=1,7,1,4,1,2,8,2
http://affiliatealmanac.com/VBV.php,0,0,9,5470,0,2,1
http://pyxml.sourceforge.net/topics/,34,0,3,472,0,4,2
http://tools.ietf.org/html/rfc2973,60,0,10,11392,0,6,1
"http://services-runescape-com-ssl-forums.totalh.net/sl=0-forums.ws.14,15,437,63859515.html",0,0,3,357655,0,10,2
http://tibiacheats.fm.interia.pl/,439,0,23,723,-1,1,1
http://www.tibia-news.za.pl/,76,0,3,3674125,-1,1,1
http://portal.acm.org/browse_dl.cfm?linked=1&amp;part=series&amp;idx=SERIES406&amp;coll=portal&amp;dl=ACM,0,0,0,6802,0,2,1
http://oreilly.com/windows/archive/csharp-regular-expressions.html,51,0,20,2871,0,6,1
http://java.sun.com/docs/books/tutorial/uiswing/learn/,30,0,3,460,4,12,2
http://tools.ietf.org/html/rfc968,7,0,8,11392,0,6,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqwVgYBlR-WUUgnvV4mHomFQ3F7gamNpQ0ruuerj9wo76oLcYVgEIQJuww5yMuFttaACEURVsbajfnQqqrC5QHuoubPkirl1p6JMqiI2dODF0w6lrfdqsGILPouF1ZNKOMwuNOyQQZTCa-LyCs99aoPEw00HFI29ViTFd6Z1M9xGiWFzV2rgImjDuihKbPeDENr89FvZOOce-9EGLg8vJb-7F9X8w\%3D\%3D&amp;attredirects=2,7,0,4,1,2,8,2
http://tools.ietf.org/html/rfc734,10,0,7,11392,0,6,1
http://www.anasuya.com/trixter/,26,0,5,7450924,0,5,2
http://www.infopackets.com/windowstutorials.htm,1,0,0,128287,2,4,2
http://www.indigorose.com/ams/,34,0,14,382829,0,2,1
http://www.pbs.org/newshour/bb/media/jan-june00/e-books_3-16.html,10,0,1,2035,0,4,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp_yqIUgII9IRVsCrrZ_6ycbjHMuSEslx04qDJ19e3rJWxdHKuD5H36kAoMklQc6KmAYwkHbqXg75ma42kmgdu4r0JRBzMQkHw-l1q181vKzr5FkgfVpqdCN3xTi-wWGrxtRgcMHW2QUNjprbg8g-pXe-0yYwbZzuuhabtdMUhc3pPMX-iR-pLGDYGOOjU-YWadLzLQZOUZT_eC2WwE67TUNo0mcQ\%3D\%3D&amp;attredirects=1,7,0,4,1,2,8,2
http://www.nhplace.com/kent/,70,0,6,6807073,0,4,1
http://tools.ietf.org/html/rfc857,19,0,10,11392,0,6,1
http://www.6bytes.com/folderstyle.html,0,0,4,10000000,2,4,2
http://geosoft.no/development/javamake.html,18,0,4,4821351,-1,-1,1
http://www.tutorialspoint.com/cmmi/index.htm,106,0,4,390,0,2,1
http://iscripts.com/sonicbb,85,0,6,172282,0,2,2
http://www.crestagroup.com/inp6/index.html,44,0,4,10000000,0,4,1
http://tools.ietf.org/html/rfc1729,53,0,8,11392,0,6,1
http://www.ozem.com.br/contato/wp/cliente/Www.clientes.bradesco.com.br/www.Infoemail.bradesco.com.br/m.bradesco.com.br/identifica.js/,0,0,0,10000000,-1,-1,1
http://microcalls.com/blog/wp-content/plugins/akismet/8392225808/843540354/,0,0,0,10000000,0,4,1
http://gdxjabh.com/js?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,0,0,0,10000000,0,2,1
http://www.bennee.com/~alex/,21,0,4,10000000,2,8,1
http://pastehtml.com/view/bfqk751f2.html,5,0,14,1292868,0,2,1
http://www.soligsoft.com/includes/malaspronta/,2,0,1,2321,0,2,1
http://pastehtml.com/view/bg8zphwms.html,5,0,14,1292868,0,2,1
http://pastehtml.com/view/bg2z73mti.html,5,0,14,1292868,0,2,1
http://touch-media.ro/aol/index.htm,0,0,0,10000000,-1,2,1
http://www.linuxjournal.com/article/4540,69,0,5,83523,0,4,2
http://www.devguru.com/technologies/vbscript/quickref/vbscript_intro.html,0,0,1,510073,0,2,1
http://www.varaneckas.com/jad,22,0,5,6319399,2,4,2
http://spaceone.com/actiondb/,0,0,0,10000000,0,2,1
http://www.epic.org/open_gov/foia/secrets.html,231,0,7,197899,2,4,1
http://creeksideshowstable.com/Paypal_Virefication/3248536c9562a3044cd01d637a8c06ee/new1/747381f4723a2006ac0875f1b9017121/91c5e2ddaf29d3b054e703ed738e9d66/,0,0,0,10000000,0,2,1
http://pagesperso-orange.fr/yves.candau/numlib.htm,21,0,5,394,4,2,1
http://www.nu-waycorp.com/Mechanical-Eng.htm,8,0,6,10000000,0,2,1
http://tools.ietf.org/html/rfc1476,199,0,8,11392,0,6,1
http://pastehtml.com/view/bbo64z2yj.html,5,0,14,1292868,0,2,1
http://xdysb.com/lyb/?us.battle.net/login/en/?ref=eu.battle.net/d3/en/index&app=com-d3,0,0,1,10000000,0,4,2
http://digilander.libero.it/Z.Ibrahimovic2011/,0,0,0,644,-1,1,1
http://asterran0109.hostoi.com/promo2013/,1,0,5,5967,2,2,1
http://www.trellian.com/fwolf/index.html,33,0,7,10981,2,4,1
http://www.angelfire.com/pr/czechrepublic/,6,0,4,17761,2,8,2
http://tools.ietf.org/html/rfc2419,124,0,10,11392,0,6,1
http://www.gdibn.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;rcafcnvamp;ssl=0&amp;dest,1,0,0,10000000,0,2,1
http://pastehtml.com/view/bd3w4wgbm.html,5,0,14,1292868,0,2,1
http://www.linabtechnologies.com/tmp/dd10ee00da7b97b00e7052fb1b13ac4b/Einloggen.htm,7,0,4,10000000,2,4,1
http://dmoz.org/guidelines/travel/,0,0,0,58031,3,10,2
http://creditmaster.eu/7416077659/143493053/,28,0,10,3867,0,2,1
http://www.allandmedia.com/opencart/system/Cielo/index.html,1,0,1,10000000,0,4,1
http://www.highedgesolar.com/nw/modules/Nabsecure/index.htm,60,0,4,10000000,2,4,2
http://springengineer.com/includes/Zmeya/webscr=cmd_run.no/ID=d80a13c0e293643d3faee8da6a0e86558d6153d8/cmd/,0,0,0,10000000,2,4,1
http://xerces.apache.org/xerces2-j/,60,0,1,2392,0,12,2
http://www.linuxplanet.com/linuxplanet/reviews/4149/1/,110,0,14,434441,0,4,1
http://www.acewellpc.com/images/?us.batt...,0,0,0,10000000,0,2,2
http://www.eds-us.com/welcome.asp,7,0,4,10000000,0,2,1
http://www.coffeecup.com/stylesheet-maker/,102,0,17,47415,0,2,1
http://orefa.com/addup/,29,0,3,10000000,2,4,2
http://www.yolinux.com/HOWTO/PostgreSQL-HOWTO.html,0,0,1,446386,0,2,1
http://tools.ietf.org/html/rfc3072,182,0,8,11392,0,6,1
http://pastehtml.com/view/bb16kid9l.html,5,0,14,1292868,0,2,1
http://sdsaibo.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www,1,0,2,10000000,0,2,2
http://www.angelfire.com/tx4/honeyman/,5,0,1,17761,2,8,2
http://tools.ietf.org/html/rfc1060,1507,0,10,11392,0,6,1
http://fms.komkon.org/fMSX/,96,0,1,2664294,0,3,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cpDnegd6u7GrY1LxYa5oNk97_2J7mdhOa0waO1LZXYJ2dPuuZUSM7-Yxu80lFL55ScrpVEM2NjWrhiV_DE5hcpGbGUIMK3No9oLSpIntb-r8KSSbGYEdVUiVSt1WqDnY-NVSKEHGBNTaqaaC3HSV-qtEFRkt8q2MQvcuSF7EYXRqF9TyEZw2hO5u2VTBM2-xmkotyqU0Ydi20Ua0E_UDOlSIIetpw\%3D\%3D&amp;attredirects=0,7,0,4,1,2,8,2
http://support.microsoft.com/kb/918992/,112,0,16,21,4,8,2
http://vfdgsdgsdfg.cmail5.com/t/t-l-mlhydy-mgdjl-d/,10,0,1,728551,0,2,1
http://payqal-now.host56.com/paypal/,1,0,5,5967,2,2,1
http://www.mcnote.com/index2.html,7,0,1,10000000,2,4,1
http://icscards.hut4.ru/security/done.html,73,0,5,163298,0,2,1
http://www.ringsurf.com/ring/stblogs/,1,0,6,4345336,0,2,2
http://www.paragoncorporation.com/ArticleDetail.aspx?ArticleID=6,25,0,2,5365699,0,2,1
http://en.wikipedia.org/wiki/Winamp,1029,0,7,13,2,6,2
http://fanberg.com/pb/images/login.jsp.php,43,0,1,2321,0,2,1
http://inshame.blogspot.com/search/label/My\%20Progs:\%20FuckBrainfuck,269,0,8,10000000,2,2,1
http://savageranch.com/portal/ativar/plugin/BancodoBrasil/error.php,42,0,1,2321,0,2,1
http://circuitboardshorts.homestead.com/home.html,2,0,0,10000000,2,8,1
http://java.sun.com/products/jdk/idl/,93,0,17,460,4,12,2
http://ryangraber.com/test_v7/wp-admin/network/nets/index.htm,20,0,8,10000000,2,4,2
http://www.apple.com/xsan/,111,0,18,42,3,8,2
http://www.ringsurf.com/ring/blogplates/,22,0,4,4345336,0,2,2
http://www.ibm.com/developerworks/java/library/j-threads3.html,70,0,16,764,3,16,2
http://www.baobablife.net/paypal.co.info.com.nz.au,40,0,6,2549528,2,4,1
http://www.acm.org/conferences/sac/sac2000/Proceed/FinalPapers/PL-18/,37,0,1,6681677,0,6,1
http://caesarstravel.com/images/Paypal.com/en/cgi-bin/webscrcmd=xptcpssecuritycentersellResolveIssue-outside/,0,0,0,10000000,0,2,1
http://www.hpl.hp.com/personal/Jean_Tourrilhes/Linux/,347,0,0,296,3,12,2
http://pastehtml.com/view/bfrdoeadb.html,1,0,1,1292868,0,2,1
http://user.it.uu.se/~jann/grad-plan/project_plan/,66,0,7,15395,-1,3,1
http://tools.ietf.org/html/rfc3049,207,0,10,11392,0,6,1
http://www.rapra.net/software/,133,0,9,414298,0,2,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqsnlijZlvh2IFl-bXdPU5V3IMuJmWnF5GeUHFoYsmgAu23M9-ICDjOvoPaOqaJXbKjA1fqzpPWwcpcNZRxczlidelOaydn1I_h4wY6tIlv43Eiw5pfzpx39f159Jjh8YYYO00M5EeMLeiXR-BJmKbVQqu9sNnrx6rSN_uX4Y-A7a7GF3wVvcC2AHZ065x2cJo_HNb9PfOurGWEQY2DsmiRoplEOw\%3D\%3D&amp;attredirects=2,7,0,4,1,2,8,2
http://sourceforge.net/projects/phpesp/,288,0,51,472,0,4,2
http://singapore_aberdeen.tripod.com/mackenzie.html,2,0,2,10000000,2,8,2
http://atrey.karlin.mff.cuni.cz/~vojtech/joystick/,0,0,0,18467,-1,4,1
http://www.epic.org/privacy/litigation/,1543,0,7,197899,2,4,1
http://www.istanbulle.com/log.edd50113cd56e83/secure-code12/pay.f1203.de2a963f.edd50113cd56e83/,0,0,0,10167858,0,2,1
http://www.sjgames.com/illuminati/,34,0,1,284757,0,3,2
http://fecha.com.mx/wallpapers/xscae/bancofalabella.cl/BancoFalabellaChile/,0,0,0,10000000,-1,2,1
http://www.qinxin.cn/images/index.htm?ref=hgttzjwus.battle.net/d3/en/index,21,0,3,10000000,0,2,1
http://tools.ietf.org/html/rfc2909,514,0,12,11392,0,6,1
http://users.belgacom.net/gc610902/,4,0,4,689087,2,8,1
http://grc.com/su-firewalls.htm,115,0,8,84359,3,4,1
http://www.securityfocus.com/infocus/1783,119,0,10,10382,3,4,2
http://sz-leteng.com/images/?us.battle.net/login/en/?ref=bopgkotus.battle.net/d3/en/index&amp;app=com-d3,0,0,1,10000000,0,2,1
http://www.softwarekey.com/swk_products/solo/instant/,47,0,23,411056,2,12,2
http://j.gs/3031544/acctioncomcgi-binwebscrcmdlo,2,0,1,994,0,4,2
http://www.e-martin.org/wp-content/themes/slh-1/scripts/temp/1signindll3451cum1au901.htm,105,0,2,10000000,0,2,1
http://lestourtereaux.free.fr/euclide/,8,0,4,10000000,3,2,1
http://home.comcast.net/~Phillips.05/ISAPIdllCustomerSupport&ambaybuyerprotectionpoliciesindex1.html,7,0,2,311,2,10,2
http://sourceforge.net/projects/buddy,285,0,49,472,0,4,2
http://www.babinet.cz/avatars/19889/hires/dir/46a0ecfbe1fc6dbf19abd431db2f0165/,0,0,0,958395,-1,2,1
http://www.mchome.net/dirk/weirdwars/,0,0,0,10000000,2,3,2
http://www1.clikpic.com/lydekker/,0,0,0,2569567,2,4,1
http://members.tripod.com/thefrogprince/,0,0,10,10000000,2,8,2
http://www.brouhaha.com/~eric/retrocomputing/,343,0,1,4786574,4,8,2
http://www.kurrus.net/smileys.html,0,0,0,10000000,0,2,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqLCSO_zjcGTnhYhdIATPyf4oyY8LrZiB6eGqqEA7aER14M4Ve1TD8VAcwhhOdQ0-K0Fli0_tBWcJ5VrlsxcJAXnU63TM6pUS5nGHopw3szrm25D55cB29ANUipBnLAl5HLAAhQ8KkIZDxljLlmOzMRlHfpzuTFuIJWVFpJK_hZMtY5MP1Cqz_1RobtFaHPfo76jaOEuXtswASO9SpEE6NnJU68pA\%3D\%3D&amp;attredirects=2,7,0,4,1,2,8,2
http://members.smetc.com/erdiroto/,9,0,1,1347070,0,2,1
http://www.zhongdaxin.com/images/?us.battle.net/login/en/?ref=znimhceus.battle.net/d3/en/index&amp;app=com-d3,0,0,0,10000000,0,4,2
http://www.gagorder.com/gagorder/home.html,10,0,0,10000000,0,2,1
http://xbox.gamespy.com/xbox/spawn-armageddon/498599p1.html,0,0,0,172048,3,8,2
http://www.rescro.com/Taylor/,2,0,0,10000000,0,2,1
http://zvon.org/xxl/JSDOMFactory/,13,0,0,463634,2,4,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpPDcfLIcrg_I9Rot5pAP-JI2D9NfuY3-BXOsV9fcdPDV8ZDUM5X1H0bfOS18gvSWncN9WrXFH7T2ztndDEZ1E6jeqTvD0OOt4fNJ_kk70hR9pDvE-wjtFRO9L2GGpjAromdoKfdiLP6WpPs_t2A1EOMulSI6f0l7fzCIQLujCptVrZl309tWcHw_hYtH778Czzzahrq8g5p7WvgPhKJR0u4fDsDA==&amp;attredirects=1,7,0,4,1,2,8,2
http://www.envelooponline.com/nan/,179,0,3,10000000,0,4,2
http://csdl2.computer.org/persagen/DLAbsToc.jsp?resourcePath=/dl/proceedings/&amp;toc=comp/proceedings/pas/1997/7870/00/7870toc.xml&amp;DOI=10.1109/AISPAS.1997.581640,0,0,1,40389,0,3,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crTKmse7Bo3oeLBspq1sIzM4mTALZOFePIUGRph7FxBjwTD4lg3CRhhYdGTinouA9C7RZ0RXmARJtq1Jof5UlXDA3dzWn7a5D70wPsFaXzu3Y95scWWb0eTrXU2UtlohZXvfBGvqIQvA9pyOucjq4Ro3OVuP_q0jIk8gU2DU2yF7ETjaa6sunmTyVYcuVh0cs8Xxs7qQiDCNRyMJz77rvZhUJBgfg\%3D\%3D&amp;attredirects=2,7,0,4,1,2,8,2
http://home.comcast.net/~19150/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex1.html,7,0,2,311,2,10,2
http://anthonyclose.com/wp-content/plugins/zejoiyegomg/2023812195/de-34136426436/,1,0,2,10000000,0,2,2
http://www.startup24.org/nuevo/pichincha/internexo/jsp/loginbiometrico/loginBiometrico.htm,1,0,6,10000000,0,2,1
http://www.techonthenet.com/oracle/,359,0,7,8350,2,6,2
http://zzb.huas.cn/images/?us.battle.net/login/en/?ref=xqpdlsvus.battle.net/d3/en/index&amp;app=com-d3,0,0,0,10000000,0,2,1
http://www.steamcommunity.viptop.ru/,60,0,1,3359111,0,2,1
http://www.kuro5hin.org/story/2002/12/10/213152/57,12,0,3,5039274,2,3,2
http://adonaicapital.com/wp-content/themes/arthemia/45305934053/,1,0,6,10000000,0,2,1
http://members.tripod.com/~playtimeweb/,8,0,1,10000000,2,8,2
http://bruce.pennypacker.org/nanaefaq.html,1,0,1,10000000,2,2,1
http://www.lurgi.de/english/nbsp/index.html,127,0,18,1488106,3,6,2
http://tools.ietf.org/html/rfc608,12,0,8,11392,0,6,1
http://www.xmadwater.com.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,2,0,0,10000000,0,2,1
http://tools.ietf.org/html/rfc732,53,0,8,11392,0,6,1
http://www.ddj.com/cpp/209900973,210,0,27,217432,2,4,2
http://www.research.att.com/sw/tools/yoix/,1,0,16,427,2,12,2
http://www.ibm.com/developerworks/webservices/library/co-cjct8/,25,0,34,764,3,16,2
http://tools.ietf.org/html/rfc1228,128,0,9,11392,0,6,1
http://www.cmpcmm.com/cc/orgs.html,468,0,5,5537663,0,2,1
http://hj76555.7uw.net/feedback/feedback.html,27,0,10,3867,0,2,1
http://home.comcast.net/~theangle/index.html,7,0,2,311,2,10,2
http://code.google.com/p/moq/,7,0,3,1,2,8,2
http://www.sourceforge.net/projects/irsr/,283,0,23,472,0,4,2
http://www.ltis.net/edu_newsmag.html,0,0,0,10000000,0,2,1
http://www.hotel-vangogh.com/paypal.com.cgi-bin.logint1564o897x1589/cgi-bin/,28,0,4,10000000,4,4,2
http://www.research.ibm.com/journal/rdindex.html,54,0,9,764,3,16,2
http://pastehtml.com/view/ce8s5haxs.html,5,0,14,1292868,0,2,1
http://www.oamweb.com/business/rmlandscape/,0,0,0,10000000,2,4,2
http://damiendebin.net/archives/zzip/,18,0,13,10000000,0,4,1
http://php.holtsmark.no/base64img/,0,0,0,10000000,-1,-1,1
http://www.dgbmediagroup.com/administrator/classes/minixml/classes/css/tes/login.htm,12,0,4,7695076,0,2,1
http://www.intersectalliance.com/projects/index.html,62,0,7,1397020,0,2,1
http://home.neopets.com/templates/homepage.phtml?pet_name=Mellanka,0,0,0,13452,2,8,2
http://www.deltronix.com/public/rps.htm,36,0,4,7619251,0,3,1
http://www.zkwell.com.cn/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fjsmwylkus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,0,0,1,10041192,0,2,1
http://ericelder.com/training,0,0,0,10000000,0,2,1
http://java.sun.com/docs/books/tutorial/i18n/index.html,23,0,3,460,4,12,2
http://www.funs.co.uk/card.html,0,0,0,621323,-1,1,1
http://shshide.com/js/?ref=us.battle.net/d3/en/index,1,0,1,10000000,0,4,2
http://starling.us/tet/gus_perl/,0,0,0,7171942,-1,2,1
http://members.tripod.com/krst/,11,0,7,10000000,2,8,2
http://github.com/joyent/node/wiki,135,0,55,80,2,16,2
http://users2.jabry.com/hanne1/Pay_Form_Ec_Cvv2.html,12,0,3,4036029,0,2,2
http://home.comcast.net/~urbanjost/CLONE/KRACKEN/krackenhelp.html,7,0,2,311,2,10,2
http://www.iaw.on.ca/~phmjppjc/BridgePro/,0,0,0,10000000,0,-1,1
http://shikshasolutions.com/contact_us/contact_us/new1/aabe6cdf7c696a46a8264c1a3192882e/ca08326e0918dd0a420b3e2df5763970/,0,0,3,11368,2,4,2
http://login.77865.maxkz.com/bd951691bd2e1ea650978afbdc05c4e6/login.html,0,0,3,10000000,0,2,1
http://tools.ietf.org/html/rfc488,7,0,7,11392,0,6,1
http://www.jpgroup.dk/?lang=uk,85,0,12,3955437,-1,2,1
http://www.sxlfjzzs.com/js/?us.battle.net/login/en/?ref=rceuiwjus.battle.net/d3/en/index&amp;app=com-d3,37,0,5,10000000,0,2,2
http://tools.ietf.org/html/rfc3082,101,0,8,11392,0,6,1
http://www.colorforth.com/1percent.html,0,0,0,10000000,0,2,1
http://www.passitcert.com/english,0,0,0,10000000,0,4,2
http://casinoserver.net/wp-includes/8102022121/902491205/,0,0,0,10000000,0,3,1
http://www.micronovae.com/CSP.html,1,0,1,9858042,0,2,1
http://tools.ietf.org/html/rfc1127,92,0,8,11392,0,6,1
http://entrar.animalog.com.br/,0,0,0,10000000,-1,-1,1
http://en.wikipedia.org/wiki/Bit_slicing,327,0,6,13,2,6,2
http://tools.ietf.org/html/rfc2208,57,0,11,11392,0,6,1
http://r0k.us/graphics/pseudoGrey.html,47,0,6,5457721,-1,3,1
http://www.complang.org/kelbt/,0,0,0,6994087,0,3,1
http://xfactorconsultancy.com/Remax/Secure\%20Login.html,2,0,1,10000000,0,2,1
http://mofanmaoyi.com/js/?us.battle.net/login/en/?ref=jajywvfus.battle.net/d3/en/index&amp;app=com-d3,0,0,0,10000000,0,2,2
http://www.lffcu.com/staff.htm,48,0,16,10000000,0,2,1
http://www.swcp.com/~walt/fortran_store/Html/Info/books/t90.html,3,0,0,3216448,2,4,1
http://www.zenspider.com/index.html,29,0,5,10000000,0,4,2
http://www.microsoft.com/licensing/,178,0,16,21,4,8,2
http://hallmacrvrentals.com/index.htm,20,0,6,10000000,0,2,1
http://kapstoneconsultants.com/tmp/pp/5aaad21f8b85d357ee93acd899d9d2fb/webscr.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc32d0e0c3ec0e5ca31d19f44eeaecd42432d0e0c3ec0e5ca31d19f44eeaecd424,0,0,0,10000000,0,2,1
http://www.freewebs.com/preciousmemoriesphotography1/,24,0,5,135360,0,2,1
http://www.controlyourbreath.com/new/css_/img/webscr/cmd_/e2tUc17DNO4HbXV3GTuugM17.0.83.145.9.1.0/wo/,1,0,6,10000000,0,4,2
http://www.felixgolubov.com/XMLEditor/,1,0,2,10000000,0,2,2
http://www.softcomplex.com/products/tigra_scroller/,50,0,3,3220030,0,4,1
http://hack2105.w.interii.pl/community\%5B1\%5D\%282\%29.html?,439,0,23,723,-1,1,1
http://www.perfectory.com/award.htm,0,0,0,10000000,2,4,1
http://netvalley.com/archives/mirrors/cerf-how-inet.html,27,0,0,1385919,3,4,1
http://www.tubosdemetacrilato.com//wp-includes/Text/index.html,0,0,0,10000000,0,10,1
http://www.youtube.com/watch?v=UF8uR6Z6KLc,12,0,80,2,2,8,2
http://tools.ietf.org/html/rfc222,8,0,7,11392,0,6,1
http://www.hhzxyey.com/hhjn/login.html?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,0,0,0,10000000,0,2,1
http://interservicesnetwork.tripod.com/ws/resume/,6,0,9,10000000,2,8,2
http://pastehtml.com/view/bcxsmdj9i.html,1,0,1,1292868,0,2,1
http://tibs.org/biometrics/,14,0,10,1400094,0,2,1
http://creeksideshowstable.com/Paypal_Virefication/edd26cc06e19a94fce6fc21bdb5b9652/new1/6c15a9ea6b3170a639e60f07e1ea7658/f637fecb31d57ac4cf04575c7921b928/,0,0,0,10000000,0,2,1
http://www.whiz-graphics.com/index.html,1,0,2,10000000,0,2,1
http://www.tibiaprem.za.pl/,76,0,3,3674125,-1,1,1
http://www.cinesouth.com/ecards/,2,0,3,10000000,0,2,1
http://www.dgsryh.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,0,0,0,10000000,0,2,2
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=xoywvoeus.battle.net/d3/en/index&amp;app=com-d3,0,0,0,10000000,0,2,1
http://www.mscs.dal.ca/~keast/research/pubs.html,0,0,0,25334,2,-1,1
http://tibla.com.eu.interia.pl/community\%20guilds&amp;pageGuildName=Metal+Heroes+of+Nrana.html?a=1,439,0,23,723,-1,1,1
http://tools.ietf.org/html/rfc3769,51,0,10,11392,0,6,1
http://faproad.com/online.citibank.com.US.Welcome.c/confirm.do2.htm,0,0,0,10000000,2,5,2
http://www.sgsentertainment.siteblast.com/index_sb.asp?id=&amp;name=,23,0,0,10000000,0,2,1
http://www.linas.org/linux/index.html,1,0,1,2502387,0,3,1
http://pastehtml.com/view/beyllzmzr.html,5,0,14,1292868,0,2,1
http://angelfire.com/games3/battlegamers,5,0,6,17761,2,8,2
http://pastehtml.com/view/ba0n4x4jo.html,5,0,14,1292868,0,2,1
http://www.jonelo.de/java/jacksum/,36,0,7,473732,2,4,2
http://affiliatealmanac.com/systembanking/5ef0e3fca086f1b41f6a0b22ca573361/,0,0,9,5470,0,2,1
http://tools.ietf.org/html/rfc895,28,0,8,11392,0,6,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cowmS5iSfcjpQlfYPjPj4MpeHFeOQUPMoz-vYToWiMLGCOcD1U1v8RPSn6XPAl7G7Eo3Ug3lFmyjFvbfGyrAyI-8EykAJnKaEMcPLD91uwzMhm5zA_EtcAToPLAujJ5aPmzZdBxCUAesAJIeLs9-lmBWRmlf4UD0SBI2leifu93UGasAFJhlp8W_4vXMDBNqYBJhxpMvG1MZwpDlqXSM99nDInrGw==&amp;attredirects=0,7,0,4,1,2,8,2
http://paypal.limitationaccount.com/cgi-bin/index.php,2,0,1,2321,0,2,1
http://www.la-grange.net/astro/vr.html,48,0,9,2869554,2,3,2
http://habbopetsgratis.rel7.com/,0,0,0,10000000,0,2,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crvBaNjAMnCeXcYGbZg98iuOusfQEUl579w5tpI_8sm1ao4cWNlGjeYzLDvufSsTnfxu1U4jVCh9prf-29bB_WJ-TQWhB0qqiXWFS4-TB59tZ4upd23lTTRbVSNQzAeofeb9idqT3Kxe_WCtvlvOSkN-xnhqDwXlcJvm1_XtSBO4c_zqXNLJJbJSOxcTz8xryvzhw3Osy4H1-4z6yNoa5H3jDqK4g\%3D\%3D&amp;attredirects=1,7,0,4,1,2,8,2
http://hack2105.w.interii.pl/community\%5B1\%5D(2).html,439,0,23,723,-1,1,1
http://www.gttconnect.com.cn/reg/,0,0,0,10000000,0,2,1
http://www.pdc.kth.se/heimdal/,0,0,0,9563,-1,4,1
http://card.rel7.com/,0,0,0,10000000,0,2,1
http://best-of-web.com/computer/cgi_index.shtml,203,0,2,10000000,0,2,1
http://www.boutell.com/cgic/,114,0,3,2281995,-1,1,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7crrvURawWEB1ORqct8eKzT-J_4MNKHnUh5oW4V18xfC__RE446aQRlaF0I8g7oMX76zDSMXWwjImfzAWvgu7Ho8SWsmOcI5HMMcvQw5sIzWr0k6jXD3FBtC7qdJcxOcX73BsrkbyB4TCKB-vbvxaEkAOn0ay7Drn-aLALMrHukFCWXbaeJQf4BKkwdbmloRn7QxRtJcu7u-497iy1SKDjEc6Sa_FQ\%3D\%3D&amp;attredirects=0,7,0,4,1,2,8,2
