url,sub_domain,ip,state_code,ssl,meta_data,label
http://dmoz.org/guidelines/travel/,1,1653106455,1,1,0,0
http://creditmaster.eu/7416077659/143493053/,1,1539568008,0,0,10,1
http://www.allandmedia.com/opencart/system/Cielo/index.html,1,2809276864,1,0,1,1
http://www.highedgesolar.com/nw/modules/Nabsecure/index.htm,1,3097103596,1,0,4,1
http://springengineer.com/includes/Zmeya/webscr=cmd_run.no/ID=d80a13c0e293643d3faee8da6a0e86558d6153d8/cmd/,1,2918039042,1,0,0,1
http://xerces.apache.org/xerces2-j/,1,1607997982,0,0,1,0
http://www.linuxplanet.com/linuxplanet/reviews/4149/1/,1,1177163571,0,0,14,0
http://www.acewellpc.com/images/?us.batt...,1,3232235777,1,1,0,1
http://www.eds-us.com/welcome.asp,1,3099167729,0,0,4,0
http://www.coffeecup.com/stylesheet-maker/,1,1121926660,0,0,17,0
http://orefa.com/addup/,1,1255206134,0,1,3,0
http://www.yolinux.com/HOWTO/PostgreSQL-HOWTO.html,1,584169045,1,1,1,0
http://tools.ietf.org/html/rfc3072,1,69191230,0,0,8,0
http://pastehtml.com/view/bb16kid9l.html,1,2542501898,0,0,14,1
http://sdsaibo.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www,1,576873246,0,1,2,1
http://www.angelfire.com/tx4/honeyman/,1,3519740969,0,1,1,0
http://tools.ietf.org/html/rfc1060,1,69191230,0,0,10,0
http://fms.komkon.org/fMSX/,1,872786636,0,0,1,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cpDnegd6u7GrY1LxYa5oNk97_2J7mdhOa0waO1LZXYJ2dPuuZUSM7-Yxu80lFL55ScrpVEM2NjWrhiV_DE5hcpGbGUIMK3No9oLSpIntb-r8KSSbGYEdVUiVSt1WqDnY-NVSKEHGBNTaqaaC3HSV-qtEFRkt8q2MQvcuSF7EYXRqF9TyEZw2hO5u2VTBM2-xmkotyqU0Ydi20Ua0E_UDOlSIIetpw\%3D\%3D&amp;attredirects=0,1,1823564169,0,0,4,1
http://support.microsoft.com/kb/918992/,1,389358720,0,0,16,0
http://vfdgsdgsdfg.cmail5.com/t/t-l-mlhydy-mgdjl-d/,1,233778597,0,1,1,1
http://payqal-now.host56.com/paypal/,1,2572943460,1,0,5,1
http://www.mcnote.com/index2.html,1,1113625217,0,0,1,0
http://icscards.hut4.ru/security/done.html,1,2328460025,0,0,5,1
http://www.ringsurf.com/ring/stblogs/,1,1746266797,1,0,6,0
http://www.paragoncorporation.com/ArticleDetail.aspx?ArticleID=6,1,844034157,0,0,2,0
http://en.wikipedia.org/wiki/Winamp,1,1734780640,0,0,7,0
http://fanberg.com/pb/images/login.jsp.php,1,64975801,0,0,1,1
http://inshame.blogspot.com/search/label/My\%20Progs:\%20FuckBrainfuck,1,3627736257,0,1,8,0
http://savageranch.com/portal/ativar/plugin/BancodoBrasil/error.php,1,64975801,0,0,1,1
http://circuitboardshorts.homestead.com/home.html,1,1822918613,0,0,0,0
http://java.sun.com/products/jdk/idl/,1,2627156755,0,0,17,0
http://ryangraber.com/test_v7/wp-admin/network/nets/index.htm,1,2633803455,0,1,8,1
http://www.apple.com/xsan/,1,389358831,0,0,18,0
http://www.ringsurf.com/ring/blogplates/,1,1746266797,0,0,4,0
http://www.ibm.com/developerworks/java/library/j-threads3.html,1,1749720821,0,0,16,0
http://www.baobablife.net/paypal.co.info.com.nz.au,1,3500666438,1,0,6,1
http://www.acm.org/conferences/sac/sac2000/Proceed/FinalPapers/PL-18/,1,89086322,0,0,1,0
http://caesarstravel.com/images/Paypal.com/en/cgi-bin/webscrcmd=xptcpssecuritycentersellResolveIssue-outside/,1,3233407012,1,0,0,1
http://www.hpl.hp.com/personal/Jean_Tourrilhes/Linux/,1,254888060,0,0,0,0
http://pastehtml.com/view/bfrdoeadb.html,1,2542501898,0,0,1,1
http://user.it.uu.se/~jann/grad-plan/project_plan/,1,2196638850,0,1,7,0
http://tools.ietf.org/html/rfc3049,1,1084908074,0,0,10,0
http://www.rapra.net/software/,1,1455216675,0,0,9,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqsnlijZlvh2IFl-bXdPU5V3IMuJmWnF5GeUHFoYsmgAu23M9-ICDjOvoPaOqaJXbKjA1fqzpPWwcpcNZRxczlidelOaydn1I_h4wY6tIlv43Eiw5pfzpx39f159Jjh8YYYO00M5EeMLeiXR-BJmKbVQqu9sNnrx6rSN_uX4Y-A7a7GF3wVvcC2AHZ065x2cJo_HNb9PfOurGWEQY2DsmiRoplEOw\%3D\%3D&amp;attredirects=2,1,1823564169,0,0,4,1
http://sourceforge.net/projects/phpesp/,1,3630769677,0,0,51,0
http://singapore_aberdeen.tripod.com/mackenzie.html,1,3519740994,0,1,2,0
http://atrey.karlin.mff.cuni.cz/~vojtech/joystick/,1,3278967835,1,0,0,0
http://www.epic.org/privacy/litigation/,1,1109890353,0,0,7,0
http://www.istanbulle.com/log.edd50113cd56e83/secure-code12/pay.f1203.de2a963f.edd50113cd56e83/,1,3585745171,1,0,0,1
http://www.sjgames.com/illuminati/,1,2790170858,0,0,1,0
http://fecha.com.mx/wallpapers/xscae/bancofalabella.cl/BancoFalabellaChile/,1,2919116057,1,0,0,1
http://www.qinxin.cn/images/index.htm?ref=hgttzjwus.battle.net/d3/en/index,1,3659159763,0,1,3,1
http://tools.ietf.org/html/rfc2909,1,1084908074,0,0,12,0
http://users.belgacom.net/gc610902/,1,3287154756,0,1,4,0
http://grc.com/su-firewalls.htm,1,72322760,0,0,8,0
http://www.securityfocus.com/infocus/1783,1,583308107,0,0,10,0
http://sz-leteng.com/images/?us.battle.net/login/en/?ref=bopgkotus.battle.net/d3/en/index&amp;app=com-d3,1,2633832632,0,1,1,1
http://www.softwarekey.com/swk_products/solo/instant/,1,1208336940,0,0,23,0
http://j.gs/3031544/acctioncomcgi-binwebscrcmdlo,1,2890106039,0,0,1,1
http://www.e-martin.org/wp-content/themes/slh-1/scripts/temp/1signindll3451cum1au901.htm,1,1578578847,1,1,2,1
http://lestourtereaux.free.fr/euclide/,1,3558555501,0,1,4,0
http://home.comcast.net/~Phillips.05/ISAPIdllCustomerSupport&ambaybuyerprotectionpoliciesindex1.html,1,1174163531,1,0,2,1
http://sourceforge.net/projects/buddy,1,3630769677,0,0,49,0
http://www.babinet.cz/avatars/19889/hires/dir/46a0ecfbe1fc6dbf19abd431db2f0165/,1,1604894786,1,0,0,1
http://www.mchome.net/dirk/weirdwars/,1,2913218897,1,0,0,0
http://www1.clikpic.com/lydekker/,1,921058924,1,0,0,0
http://members.tripod.com/thefrogprince/,1,3519740994,0,1,10,0
http://www.brouhaha.com/~eric/retrocomputing/,1,1097198545,0,1,1,0
http://www.kurrus.net/smileys.html,1,3635198165,1,0,0,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqLCSO_zjcGTnhYhdIATPyf4oyY8LrZiB6eGqqEA7aER14M4Ve1TD8VAcwhhOdQ0-K0Fli0_tBWcJ5VrlsxcJAXnU63TM6pUS5nGHopw3szrm25D55cB29ANUipBnLAl5HLAAhQ8KkIZDxljLlmOzMRlHfpzuTFuIJWVFpJK_hZMtY5MP1Cqz_1RobtFaHPfo76jaOEuXtswASO9SpEE6NnJU68pA\%3D\%3D&amp;attredirects=2,1,1823571337,0,0,4,1
http://members.smetc.com/erdiroto/,1,1572588584,0,1,1,0
http://www.zhongdaxin.com/images/?us.battle.net/login/en/?ref=znimhceus.battle.net/d3/en/index&amp;app=com-d3,1,660695813,1,1,0,1
http://www.gagorder.com/gagorder/home.html,1,1118779913,0,1,0,0
http://xbox.gamespy.com/xbox/spawn-armageddon/498599p1.html,1,2539992193,1,1,0,0
http://www.rescro.com/Taylor/,1,1114763025,1,1,0,0
http://zvon.org/xxl/JSDOMFactory/,1,1599411895,0,0,0,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpPDcfLIcrg_I9Rot5pAP-JI2D9NfuY3-BXOsV9fcdPDV8ZDUM5X1H0bfOS18gvSWncN9WrXFH7T2ztndDEZ1E6jeqTvD0OOt4fNJ_kk70hR9pDvE-wjtFRO9L2GGpjAromdoKfdiLP6WpPs_t2A1EOMulSI6f0l7fzCIQLujCptVrZl309tWcHw_hYtH778Czzzahrq8g5p7WvgPhKJR0u4fDsDA==&amp;attredirects=1,1,1823571337,0,0,4,1
http://www.envelooponline.com/nan/,1,1382189216,0,0,3,0
http://csdl2.computer.org/persagen/DLAbsToc.jsp?resourcePath=/dl/proceedings/&amp;toc=comp/proceedings/pas/1997/7870/00/7870toc.xml&amp;DOI=10.1109/AISPAS.1997.581640,1,921086031,1,1,1,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crTKmse7Bo3oeLBspq1sIzM4mTALZOFePIUGRph7FxBjwTD4lg3CRhhYdGTinouA9C7RZ0RXmARJtq1Jof5UlXDA3dzWn7a5D70wPsFaXzu3Y95scWWb0eTrXU2UtlohZXvfBGvqIQvA9pyOucjq4Ro3OVuP_q0jIk8gU2DU2yF7ETjaa6sunmTyVYcuVh0cs8Xxs7qQiDCNRyMJz77rvZhUJBgfg\%3D\%3D&amp;attredirects=2,1,1823571337,0,0,4,1
http://home.comcast.net/~19150/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex1.html,1,1174163531,1,0,2,1
http://anthonyclose.com/wp-content/plugins/zejoiyegomg/2023812195/de-34136426436/,1,577145012,0,1,2,1
http://www.startup24.org/nuevo/pichincha/internexo/jsp/loginbiometrico/loginBiometrico.htm,1,575717005,1,0,6,1
http://www.techonthenet.com/oracle/,1,1076393420,0,0,7,0
http://zzb.huas.cn/images/?us.battle.net/login/en/?ref=xqpdlsvus.battle.net/d3/en/index&amp;app=com-d3,1,3702051202,1,1,0,1
http://www.steamcommunity.viptop.ru/,1,3272616490,0,1,1,1
http://www.kuro5hin.org/story/2002/12/10/213152/57,1,3645290546,0,1,3,0
http://adonaicapital.com/wp-content/themes/arthemia/45305934053/,1,401358483,1,0,6,1
http://members.tripod.com/~playtimeweb/,1,3519740994,0,1,1,0
http://bruce.pennypacker.org/nanaefaq.html,1,846478776,0,0,1,0
http://www.lurgi.de/english/nbsp/index.html,1,389357578,1,0,18,0
http://tools.ietf.org/html/rfc608,1,1084908074,0,0,8,0
http://www.xmadwater.com.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1,3024929084,1,1,0,1
http://tools.ietf.org/html/rfc732,1,1084908074,0,0,8,0
http://www.ddj.com/cpp/209900973,1,1746665668,0,0,27,0
http://www.research.att.com/sw/tools/yoix/,1,1749734501,0,0,16,0
http://www.ibm.com/developerworks/webservices/library/co-cjct8/,1,1749720821,0,0,34,0
http://tools.ietf.org/html/rfc1228,1,1084908074,0,0,9,0
http://www.cmpcmm.com/cc/orgs.html,1,3519367518,0,1,5,0
http://hj76555.7uw.net/feedback/feedback.html,1,1539568008,0,0,10,1
http://home.comcast.net/~theangle/index.html,1,1174163531,1,0,2,0
http://code.google.com/p/moq/,1,2899908654,0,0,3,0
http://www.sourceforge.net/projects/irsr/,1,3630769677,0,0,23,0
http://www.ltis.net/edu_newsmag.html,1,2917327816,1,0,0,0
http://www.hotel-vangogh.com/paypal.com.cgi-bin.logint1564o897x1589/cgi-bin/,1,2475144712,1,0,4,1
http://www.research.ibm.com/journal/rdindex.html,1,880073863,1,0,9,0
http://pastehtml.com/view/ce8s5haxs.html,1,2542501898,0,0,14,1
http://www.oamweb.com/business/rmlandscape/,1,65347197,1,1,0,0
http://damiendebin.net/archives/zzip/,1,1746635919,0,0,13,0
http://php.holtsmark.no/base64img/,1,3258972879,1,1,0,0
http://www.dgbmediagroup.com/administrator/classes/minixml/classes/css/tes/login.htm,1,2732493658,1,0,4,1
http://www.intersectalliance.com/projects/index.html,1,1760402782,1,0,7,0
http://home.neopets.com/templates/homepage.phtml?pet_name=Mellanka,1,2542501899,1,1,0,0
http://www.deltronix.com/public/rps.htm,1,1118572281,0,0,4,0
http://www.zkwell.com.cn/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fjsmwylkus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1,2021983741,1,1,1,1
http://ericelder.com/training,1,1113629083,1,0,0,0
http://java.sun.com/docs/books/tutorial/i18n/index.html,1,2627156755,0,0,3,0
http://www.funs.co.uk/card.html,1,1585981543,0,1,0,0
http://shshide.com/js/?ref=us.battle.net/d3/en/index,1,3513231116,0,0,1,1
http://starling.us/tet/gus_perl/,1,1125410700,1,0,0,0
http://members.tripod.com/krst/,1,3519740994,0,1,7,0
http://github.com/joyent/node/wiki,1,262427047,0,0,55,0
http://users2.jabry.com/hanne1/Pay_Form_Ec_Cvv2.html,1,3512942663,0,1,3,1
http://home.comcast.net/~urbanjost/CLONE/KRACKEN/krackenhelp.html,1,1174163531,1,0,2,0
http://www.iaw.on.ca/~phmjppjc/BridgePro/,1,3494275142,1,1,0,0
http://shikshasolutions.com/contact_us/contact_us/new1/aabe6cdf7c696a46a8264c1a3192882e/ca08326e0918dd0a420b3e2df5763970/,1,65713642,0,0,3,1
http://login.77865.maxkz.com/bd951691bd2e1ea650978afbdc05c4e6/login.html,1,3342594713,0,1,3,1
http://tools.ietf.org/html/rfc488,1,69191230,0,0,7,0
http://www.jpgroup.dk/?lang=uk,1,3266708870,0,0,12,0
http://www.sxlfjzzs.com/js/?us.battle.net/login/en/?ref=rceuiwjus.battle.net/d3/en/index&amp;app=com-d3,1,401946388,0,1,5,1
http://tools.ietf.org/html/rfc3082,1,69191230,0,0,8,0
http://www.colorforth.com/1percent.html,1,1118779915,1,1,0,0
http://www.passitcert.com/english,1,2633633299,1,1,0,0
http://casinoserver.net/wp-includes/8102022121/902491205/,1,90531697,1,1,0,1
http://www.micronovae.com/CSP.html,1,3425484865,0,0,1,0
http://tools.ietf.org/html/rfc1127,1,69191230,0,0,8,0
http://entrar.animalog.com.br/,1,2745997647,1,1,0,1
http://en.wikipedia.org/wiki/Bit_slicing,1,1734780640,0,0,6,0
http://tools.ietf.org/html/rfc2208,1,69191230,0,0,11,0
http://r0k.us/graphics/pseudoGrey.html,1,2927589268,0,1,6,0
http://www.complang.org/kelbt/,1,3231406382,1,0,0,0
http://xfactorconsultancy.com/Remax/Secure\%20Login.html,1,3325118978,1,0,1,1
http://mofanmaoyi.com/js/?us.battle.net/login/en/?ref=jajywvfus.battle.net/d3/en/index&amp;app=com-d3,1,2589106386,1,0,0,1
http://www.lffcu.com/staff.htm,1,3334053773,1,0,16,0
http://www.swcp.com/~walt/fortran_store/Html/Info/books/t90.html,1,3635937990,0,0,0,0
http://www.zenspider.com/index.html,1,2919233517,0,0,5,0
http://www.microsoft.com/licensing/,1,389225939,0,0,16,0
http://hallmacrvrentals.com/index.htm,1,3468476631,0,1,6,0
http://kapstoneconsultants.com/tmp/pp/5aaad21f8b85d357ee93acd899d9d2fb/webscr.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc32d0e0c3ec0e5ca31d19f44eeaecd42432d0e0c3ec0e5ca31d19f44eeaecd424,1,1176998609,1,1,0,1
http://www.freewebs.com/preciousmemoriesphotography1/,1,1745902310,1,0,5,0
http://www.controlyourbreath.com/new/css_/img/webscr/cmd_/e2tUc17DNO4HbXV3GTuugM17.0.83.145.9.1.0/wo/,1,575717005,1,0,6,1
http://www.felixgolubov.com/XMLEditor/,1,599453285,0,1,2,0
http://www.softcomplex.com/products/tigra_scroller/,1,2890106420,0,0,3,0
http://hack2105.w.interii.pl/community\%5B1\%5D\%282\%29.html?,1,3645522199,0,0,23,1
http://www.perfectory.com/award.htm,1,1170430558,1,0,0,0
http://netvalley.com/archives/mirrors/cerf-how-inet.html,1,3324398897,0,1,0,0
http://www.tubosdemetacrilato.com//wp-includes/Text/index.html,1,2248149899,1,1,0,1
http://www.youtube.com/watch?v=UF8uR6Z6KLc,1,2899943822,0,0,80,0
http://tools.ietf.org/html/rfc222,1,69191230,0,0,7,0
http://www.hhzxyey.com/hhjn/login.html?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1,2598126447,1,1,0,1
http://interservicesnetwork.tripod.com/ws/resume/,1,3519740994,0,1,9,0
http://pastehtml.com/view/bcxsmdj9i.html,1,2542501898,0,0,1,1
http://tibs.org/biometrics/,1,3098051569,1,0,10,0
http://creeksideshowstable.com/Paypal_Virefication/edd26cc06e19a94fce6fc21bdb5b9652/new1/6c15a9ea6b3170a639e60f07e1ea7658/f637fecb31d57ac4cf04575c7921b928/,1,1760542902,1,1,0,1
http://www.whiz-graphics.com/index.html,1,3425484837,0,0,2,0
http://www.tibiaprem.za.pl/,1,1450177153,0,1,3,1
http://www.cinesouth.com/ecards/,1,1760323449,0,1,3,0
http://www.dgsryh.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1,1804941783,1,1,0,1
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=xoywvoeus.battle.net/d3/en/index&amp;app=com-d3,1,1285867426,1,1,0,1
http://www.mscs.dal.ca/~keast/research/pubs.html,1,2175628886,1,0,0,0
http://tibla.com.eu.interia.pl/community\%20guilds&amp;pageGuildName=Metal+Heroes+of+Nrana.html?a=1,1,3645522199,0,0,23,1
http://tools.ietf.org/html/rfc3769,1,69191230,0,0,10,0
http://faproad.com/online.citibank.com.US.Welcome.c/confirm.do2.htm,1,3494057754,0,1,0,1
http://www.sgsentertainment.siteblast.com/index_sb.asp?id=&amp;name=,1,3507584869,0,1,0,0
http://www.linas.org/linux/index.html,1,1137059088,0,0,1,0
http://pastehtml.com/view/beyllzmzr.html,1,2542501898,0,0,14,1
http://angelfire.com/games3/battlegamers,1,3519740969,0,1,6,0
http://pastehtml.com/view/ba0n4x4jo.html,1,2542501898,0,0,14,1
http://www.jonelo.de/java/jacksum/,1,1370067357,0,0,7,0
http://affiliatealmanac.com/systembanking/5ef0e3fca086f1b41f6a0b22ca573361/,1,583929066,0,0,9,1
http://tools.ietf.org/html/rfc895,1,69191230,0,0,8,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cowmS5iSfcjpQlfYPjPj4MpeHFeOQUPMoz-vYToWiMLGCOcD1U1v8RPSn6XPAl7G7Eo3Ug3lFmyjFvbfGyrAyI-8EykAJnKaEMcPLD91uwzMhm5zA_EtcAToPLAujJ5aPmzZdBxCUAesAJIeLs9-lmBWRmlf4UD0SBI2leifu93UGasAFJhlp8W_4vXMDBNqYBJhxpMvG1MZwpDlqXSM99nDInrGw==&amp;attredirects=0,1,1089060233,0,0,4,1
http://paypal.limitationaccount.com/cgi-bin/index.php,1,64975801,0,0,1,1
http://www.la-grange.net/astro/vr.html,1,1559433076,0,0,9,0
http://habbopetsgratis.rel7.com/,1,1075841092,0,1,0,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crvBaNjAMnCeXcYGbZg98iuOusfQEUl579w5tpI_8sm1ao4cWNlGjeYzLDvufSsTnfxu1U4jVCh9prf-29bB_WJ-TQWhB0qqiXWFS4-TB59tZ4upd23lTTRbVSNQzAeofeb9idqT3Kxe_WCtvlvOSkN-xnhqDwXlcJvm1_XtSBO4c_zqXNLJJbJSOxcTz8xryvzhw3Osy4H1-4z6yNoa5H3jDqK4g\%3D\%3D&amp;attredirects=1,1,1089060233,0,0,4,1
http://hack2105.w.interii.pl/community\%5B1\%5D(2).html,1,3645522199,0,0,23,1
http://www.gttconnect.com.cn/reg/,1,1247483506,1,1,0,1
http://www.pdc.kth.se/heimdal/,1,2196577322,1,0,0,0
http://card.rel7.com/,1,3488891863,0,1,0,1
http://best-of-web.com/computer/cgi_index.shtml,1,3347016873,0,0,2,0
http://www.boutell.com/cgic/,1,1533533152,0,0,3,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7crrvURawWEB1ORqct8eKzT-J_4MNKHnUh5oW4V18xfC__RE446aQRlaF0I8g7oMX76zDSMXWwjImfzAWvgu7Ho8SWsmOcI5HMMcvQw5sIzWr0k6jXD3FBtC7qdJcxOcX73BsrkbyB4TCKB-vbvxaEkAOn0ay7Drn-aLALMrHukFCWXbaeJQf4BKkwdbmloRn7QxRtJcu7u-497iy1SKDjEc6Sa_FQ\%3D\%3D&amp;attredirects=0,1,1089060233,0,0,4,1
http://essei.cn/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1,2067352971,1,0,0,1
http://www.onjava.com/pub/a/onjava/2006/09/27/tapestry-component-centric-framework.html,1,389357595,0,0,21,0
http://www.edge.org/3rd_culture/minsky/,1,1746536394,0,0,2,0
http://vtsims.home.comcast.net/,1,1174163531,1,1,0,1
http://tools.ietf.org/html/rfc3229,1,69191229,0,0,13,0
http://www.tuenkers.com.cn/images/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,1,2067399613,0,1,5,1
http://support.microsoft.com/default.aspx?scid=support.microsoft.com:80/support/kb/articles/q169/1/73.asp,1,389358720,0,0,38,0
http://www.sqldirect-soft.com/index.html,1,1370067350,0,1,7,0
http://slashdot.org/developers/04/03/27/1627220.shtml,1,3630769679,0,0,16,0
http://www.dancenet.com/rebirth/,1,1959463150,0,1,2,0
http://www.sco.com/skunkware/devtools/#erlang,1,2224283782,0,1,5,0
http://unixspace.com/tools/,1,1539568008,0,0,3,0
http://santandenet.hut4.ru/SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/CentralS4nt4and3r/Clientes/Pessoa_Fisica/index/PFISICA/informadados.html,1,2328460025,0,0,5,1
http://www.anandtech.com/showdoc.aspx?i=1830,1,220420714,0,0,11,0
http://www.berenddeboer.net/eposix/,1,1264944770,0,1,5,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqen3UGtO4Yb0Or_fZVTN1A75aSVOTxPvg7PbtlDifVG4-gD-44cLDtulq7mu3TLA6gwLvIcrp34YKSciISQzCWVSoxN8qaMHpKUXEAQ62JitxGnJsPLU9PDUDWTq4gBeflS990Q7QhvOL4xJICR2mc28p0BiPzzu8NGW65Mbg5IkNaif3ZkiXBThIOgjj8ZMhFyV8Jo2JNq7_kSyFFteLiNMD_lg\%3D\%3D&amp;attredirects=2,1,1089059977,0,0,4,1
http://aceninja.tripod.com/animemain.html,1,3519740994,0,1,2,0
http://bodinternet.comli.com/,1,2572943460,1,0,5,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpeAIhOmJx5pPXgoqRfC34GeQCP2rREiCnmbRatvVxggONcr81x6pn-NmxDk4CNZUPJxAC_wP57MPPuOLDHkROk2d6rju5_kB6S8DXREYnsMqkrjd2AO9N-Lf2XKEmalkg-8lOA4TNiBzbVMWSBKhB1uJXaTqU9CYGoBc6D1rXxko5HJAbnmBKoJRWUZAVsHp_nHhWtfWCr9iA0O3kghED8RFTZDQ\%3D\%3D&amp;attredirects=0,1,1089059977,0,0,4,1
http://www.theregister.co.uk/2011/06/11/herb_sutter_next_c_plus_plus/,1,1746070102,1,0,0,0
http://tools.ietf.org/html/rfc2385,1,69191229,0,0,8,0
http://climaservicesnc.net/templates/yoga-style-template/CA/fr.CANADA/c.html?webscr?cmd=_login-done&amp;login_access=3927601762,1,1388388813,1,1,2,1
http://www.xml.com/pub/a/2002/10/16/py-xml.html,1,598558159,0,0,10,0
http://www.pgacon.com/visualbasic.htm,1,401326197,1,1,0,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7crKKZgiGyodSiCFo7C9XmjohMbwzZg9S8Czm1EliVzZ3RQdpsY-hOTQD8NLqoWPxaxdQGcKMgbdNsZXTJn17Suez_Plyr3TW3dWC81rNYWNx2RUROdOkR2DRb_Y8wAxusDukHhPEUpPfiZoGHzPukEJLIlEfFsPtVSYZn0a7Ovoqt0RCByBYaeB4Mhj8uE5iNoRIyT-7RoFYRQSbJO2xIWNO7eFWw\%3D\%3D&amp;attredirects=1,1,1089059977,0,0,4,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cq5l4SK6lXrWESt38eWb7jYtNPZg1-44qgvqyMDE8c59q5f0wlCqMk5sTOXyR3jkUe6PNdu4tDIde74dG7qdhm0Kyrz9wCtuyT2GNiotMh2ooZTlVKu1yREBbRudwUm5akdFSG-IWWoGaBcZPf880CAF9kq7DbCG6kewAv-jxYH7epLTWr07UT-TeYtV6dxhBslMq4a5BKcGhk-eGacAvMFI1I8QA\%3D\%3D&amp;attredirects=2,1,1089059977,0,0,4,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqqo0Ej8h1In1L0FMzztT3Q0EuxkUztjTlJHAUd7vnaMilMG9nUnC7MhpbByMBmLq-tCyn-KMh_IA8zztWZ1rD6PZgmn2_oBlYXl4KQPr_pzXKqGtgNaVdCUDcKkjLnt4WjmeT4YGpjQ1c2rEZLHDVcYYVoB5j19jQ-VaVmsbSrWIFePN_vMWugHqR2Mkz8rlmw7rxVgWwRaRCtfNoEIe92ynQJ5Q\%3D\%3D&amp;attredirects=0,1,1089059977,0,0,4,1
http://msdn.microsoft.com/en-us/library/ms971481.aspx,1,3089101606,0,0,34,0
http://tools.ietf.org/html/rfc697,1,69191229,0,0,8,0
http://pastehtml.com/view/basfu1xuk.html,1,2542501898,0,0,14,1
http://onourways.com/wp-content/themes/twentyten/images/headers/chase/Logon.aspx/,1,577145012,0,1,2,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cp2Fai2hRirddn-XiQXI3suxu9EgN9imU87866dxQL7PlsctazIL5LCqcfIDhd0XQp4mbzkiOmKIoSgyTsdW55OPtrUCxmZ56lhGk2LHqf-rba1D3dRx2nD7fCTaQH99_psRsTVlJZySpCrzTNTFPZjsoLRTbfuG-nBG7GsEOo3ZpTLgHvcpxwUEwZ4exSyotn8UL9KJM5BvDnW1H7RFtFLY8-erw\%3D\%3D&amp;attredirects=0,1,1089059977,0,0,4,1
http://www.granfondomariocipollini.it/images/stories/information.html.html,1,1746643754,1,0,6,1
http://msdn.microsoft.com/en-us/magazine/bb985026.aspx,1,3088653171,0,0,35,0
http://naifanet.com/main-pub.cfm?usr=510000,1,3510475796,0,1,0,0
http://prudy.by/update/,1,1568498557,1,1,0,1
http://www.xmailserver.org/guasi-lib.html,1,1078433833,0,1,3,0
http://tools.ietf.org/html/rfc268,1,69191229,0,0,7,0
http://old-tibia.fe.pl/,1,3120419862,0,0,14,1
http://www.theinternetdigest.net/articles/database-driven-websites.html,1,1746019043,1,0,7,0
http://sourceforge.net/projects/openc64/,1,3630769677,0,0,17,0
http://sjbberggren.home.comcast.net/,1,1174163531,1,1,0,1
