url,favicon,state_code,page_redirect,dash_count,url_rank,activeDuration,domain_name_count,label
http://tools.ietf.org/html/rfc2377,1,0,0,0,11392,9371,1,0
http://sec.s5.com/cgi/aol.ssl,0,1,0,0,6838757,8737,2,1
http://www.reportmill.com/ribs/,0,1,0,0,5391045,8588,1,0
http://tools.ietf.org/html/rfc1709,1,0,0,0,11392,9371,1,0
http://www.eecg.toronto.edu/wompat2003/,0,0,0,0,1792,7342,1,0
http://brzu.net/02vsy,0,1,0,0,10000000,3587,1,1
http://dineroeninternets.net46.net/,0,1,0,0,5967,4913,1,1
http://pastehtml.com/view/b9yc0t902.html,1,0,0,0,1292868,4300,1,1
http://lyskyz.com/images/?=&app=com-d3,0,0,0,1,10000000,257,2,1
http://dev.opera.com/articles/javascript/,0,1,0,0,1604,7876,2,0
http://www.jameswhite.co.uk/thorncroft/,0,1,0,0,10133049,7966,1,0
http://www.yuankangzs.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Feqvzozlus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,0,1,0,1,10000000,3954,2,1
http://docs.google.com/spreadsheet/viewform?formkey=dHpwZjMtWjFDeGhjYUVRZlZmYzJsZFE6MQ,1,1,0,0,1,8452,2,1
http://hnvc.net.cn/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&mwbuxwsamp;ssl=0&dest,0,1,0,0,10000000,5846,1,1
http://www.netsentron.com/servers.cfm,0,0,0,0,10000000,6783,1,0
http://astagency.com/css/byadaw/gtbaa/53843a3838439384d84d85353844d853535353843ae3ae091d0d3faee8d938/hthava.htm?2d79349d6b87604edf854dd3689c45752d79349d6b87604edf854dd3689c4575,1,0,0,0,2321,6214,1,1
http://tools.ietf.org/html/rfc1435,1,0,0,0,11392,9371,1,0
http://www.angelfire.com/nj/counseling/50cents.html,0,0,0,0,17761,8057,2,0
http://tools.ietf.org/html/rfc544,1,0,0,0,11392,9371,1,0
http://www.codesynthesis.com/products/xsde/,1,0,0,0,995827,5659,2,0
http://www.zero-g.co.uk/index.cfm?articleid=787,1,0,0,1,753446,8526,1,0
http://www.oshonsoft.com/z80.html,0,0,0,0,3139569,6389,1,0
http://www.surreyimages.com/wp-content/w3tc/Chase.html,0,1,0,1,10000000,3529,1,1
http://news.cnet.com/2100-1023-207793.html,0,0,0,2,168,9742,2,0
http://www.puertoricosuppliers.com/kemsco,0,0,0,0,3189098,7268,1,0
http://members.tripod.com/~freckles_/,0,0,0,0,147641,9534,2,0
http://www.apromotionguide.com/metatag.html,0,0,0,0,5389588,534,1,0
http://www.electrasoft.com/32be.htm,0,0,0,0,3606622,8745,1,0
http://code.google.com/p/antlrhrc/,0,0,0,0,1,8452,2,0
http://www.rpg.net/news+reviews/reviews/rev_523.html,0,1,0,0,101204,8856,1,0
http://pastehtml.com/view/bbkrikizg.html,1,0,0,0,1292868,4300,1,1
http://arrowlighthaulage.co.uk/arrowblog/wp-content/uploads/2009/06/yahoo.com.html,0,1,0,1,10000000,1126,1,1
http://www.multicians.org/pl1.html,0,0,0,0,3416540,8053,2,0
http://tools.ietf.org/html/rfc630,1,0,0,0,11392,9371,1,0
http://sourceforge.net/projects/pyana/,0,0,0,0,472,7760,2,0
http://www.uoguelph.ca/~jernst/,1,1,0,0,16901,7341,1,0
http://mt.stu.ru/ppay/bogzp/login.html?francesco_arena@virgilio.it,0,1,0,0,90942,8281,1,1
http://workwithdani.com/wp-includes/Text/,-1,0,0,1,10000000,3472,1,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqUPbUjhS2lWrHAesTOFziW_huDRawdRZ2CebNr0opTL3lOjwOTJ7a4FAMzK4GwkY2xL9c_AaEn03QyZJDr8Tc_XrmZmV7f_xNP-s6PwIdJKvplJ03CavHVLFfdckgcczO_cKj2znYuPL1l-ctp93F_vFPcPjvTpHi4DYBnm2UqEQQgc0sM-RThMFgypnmQohl_VvCbtSkc81W3-jSMTyfKAtK7Iw\%3D\%3D&amp;attredirects=1,0,0,0,8,1,8452,2,1
http://www.phaster.com/unpretentious/browsing.html,0,0,0,0,195085,7614,1,0
http://jjelliot.com/verification/78e3f2e94ab136dad6e9878a1fe0b075/,0,0,0,0,10000000,5035,1,1
http://projects.haskell.org/haskellmode-emacs/,0,0,0,1,75207,8729,2,0
http://www.libsdl.org/cgi/docwiki.cgi/,0,1,0,0,347059,7462,1,0
http://www.actualtopics.com/onm4/index.html,0,1,0,0,4022428,595,1,1
http://www.angelfire.com/ky3/mycartoondollz/index.html,0,0,0,0,17761,8057,2,0
http://home.neopets.com/templates/homepage.phtml?pet_name=Nobuki,0,1,0,0,13452,7717,2,0
http://paypal.educacionparalavida.com/792e6b2de4b5d234768652404070c5c4/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc4b35c781446e61356ad7df9f2e6aa4b14b35c781446e61356ad7df9f2e6aa4b1,1,0,0,1,2321,6214,1,1
http://modelsonline.free.fr/supermodels/innazobova/InnaZobova.htm,0,0,0,0,10000000,7905,1,0
http://www.information-management.com/issues/20_5/how_to_be_an_mdm_process_owner-10018769-1.html,0,0,0,3,601846,6992,2,0
http://www.c4i.org/erehwon/,0,0,0,0,3963660,7614,1,0
http://insgems.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,0,1,0,1,10000000,5670,1,1
http://www.opensource.org/licenses/,-1,0,0,0,87844,8303,2,0
http://maxfreek.tripod.com/Frames.html,0,0,0,0,10000000,9534,2,0
http://www.divulgarce.com.br/2011//wp-admin/maint/property/properties/investment/remax/loopnet/New\%20B2B/New\%20B2B/index.htm,0,1,0,1,10000000,1638,1,1
http://www.cpsr.org/prevsite/conferences/dns99/dnsconf99.htm,0,0,0,0,2808924,10718,1,0
http://p9.secure.hostingprod.com/@promocaoviverobrasilnaotempreco.com/ssl/viverobrasilnaotempreco/,0,1,0,0,264336,6581,2,1
http://tools.ietf.org/html/rfc1523,1,0,0,0,11392,9371,1,0
http://www.zhongdaxin.com/images/?us.battle.net/login/en/?ref=mknxnnius.battle.net/d3/en/index&amp;app=com-d3,0,1,0,1,10000000,5516,2,1
http://menel09.w.interia.pl/old_tibia_old.txt,1,0,0,0,723,7699,1,1
http://www.indexdata.com/simpleserver,0,1,0,0,1252269,7884,1,0
http://www.hobase.com.tw/english.htm,0,0,0,0,5637457,7490,1,0
http://tibmexico.com/components/com_ag_google_analytics2/8853688538/de-6438648835/,0,1,0,1,10000000,1526,2,1
http://sevkon.net/js/?ref=3D3D3D3D3D3D3D3D3D3D3D3Dus.b=,0,1,0,0,10000000,195,1,1
http://www.cio.com/topic/1465/CRM,-1,1,0,0,10659,9401,2,0
http://www.gamepro.com/sony/ps2/games/reviews/26842.shtml,1,0,0,0,5497,10422,2,0
http://visca.com/clueless/,0,1,0,0,2295206,8937,1,0
http://tools.ietf.org/html/rfc1952,1,0,0,0,11392,9371,1,0
http://paypal.com.us.cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee83d0fa72c947f193f8fd.lollytube.com/paypal-uus/,0,0,0,3,2321,6214,1,1
http://tools.ietf.org/html/rfc1369,1,0,0,0,11392,9371,1,0
http://tools.ietf.org/html/rfc2359,1,0,0,0,11392,9371,1,0
http://blog.shjas.org/a/login.html?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;amp;app=com-d3,0,1,0,1,1197556,4043,1,1
http://archive.newsmax.com/archives/articles/2001/1/26/201807.shtml,1,0,0,0,4892,8146,1,0
http://tools.ietf.org/html/rfc2752,1,0,0,0,11392,9371,1,0
http://en.wikipedia.org/wiki/SPARC,1,0,0,0,13,7236,2,0
http://www.orcero.org/irbis/openmosix/userland.html,0,1,0,0,10000000,2462,2,0
http://tools.ietf.org/html/rfc837,1,0,0,0,11392,9371,1,0
http://msdn.microsoft.com/en-us/library/ms810438.aspx,0,0,0,1,21,10780,2,0
http://www.ssi-developer.net/main/guides/,0,0,0,1,9476539,6418,1,0
http://www.pstruh.cz/tips/listpg_0.htm,0,0,0,0,291205,6414,2,0
http://www3.telus.net/frostadphotography/,0,0,0,0,58442,8937,2,0
http://www.petswithattitudes.com/wp-admin/css/absa3/,-1,0,0,1,10000000,3661,1,1
http://www.sevkon.net/js/?app=3D3D3D3D3D3D3D3D3D3D3Dcom-d3&amp;us.b=,0,1,0,1,10000000,195,1,1
http://members.tripod.com/~sean_h/index3.html,0,0,0,0,147641,9534,2,0
http://www.angelfire.com/nt2/sheep_ranch/,0,0,0,0,17761,8057,2,0
http://www.ywfy.cn/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fczfebmpus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,0,1,0,1,10000000,2364,1,1
http://www.pysoft.com/GIF_Designer_fr.html,0,0,0,0,2853972,8314,1,0
http://sourceforge.net/projects/timecalc/,0,0,0,0,472,7760,2,0
http://www.pvnusa.com/bin/details/transfer/myform.html,0,0,0,0,2321,6214,1,1
http://www.myfreesite.com.nu/facebook.html,0,1,0,0,503141,4720,1,1
http://tools.ietf.org/html/rfc845,1,0,0,0,11392,9371,1,0
http://sourceforge.net/projects/xxkb/,0,0,0,0,472,7760,2,0
http://www.angelfire.com/in4/immortal-art/graphics.htm,0,0,0,1,17761,8057,2,0
http://www.mw-software.com/software/awmodules/awmodules.html,0,0,0,1,5574119,7446,2,0
http://www3.telus.net/public/robark/,0,0,0,0,58442,8937,2,0
http://www.sdjdyy.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,0,1,0,1,10000000,645,2,1
http://members.aon.at/johann.langhofer/jxb.htm,-1,0,0,0,24290,9130,2,0
http://legendshow.com/images/4582234358/625305350/,0,1,0,0,10000000,2522,1,1
http://www.imrryr.org/~elric/cgd/,0,0,0,0,10000000,9140,1,0
http://ps2.ign.com/articles/363/363536p1.html,0,1,0,0,643,8139,2,0
http://msdn.microsoft.com/en-us/library/ms810829.aspx,0,0,0,1,21,10780,2,0
http://daleks.su/apps/shop16/images/paypal.com/webscr.htm,0,1,0,0,10000000,3807,1,1
http://speleotrove.com/mfc/,0,0,0,0,8504679,4484,1,0
http://www.mavensecurity.com/webmaven,0,0,0,0,5249271,7140,2,0
http://pastehtml.com/view/ba1n3qguq.html,1,0,0,0,1292868,4300,1,1
http://globetrotter-games.com/index.htm?E&amp;game/eFlyAtl.htm,0,0,0,1,10000000,5887,2,0
http://www.download.com/OmegaChart/3000-2383_4-10309559.html,0,0,0,2,168,9742,2,0
http://www.daenagiardella.com/pages/vof.html,0,0,0,0,10000000,7656,1,0
http://www.zuoquanba.cn/images/?https:/secure.runescape.com/m=weblogin/loginform.ws?mod=www,0,1,0,0,10000000,3591,1,1
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=zfvdifeus.battle.net/d3/en/index&amp;app=com-d3,0,1,0,1,10000000,3670,1,1
http://incorrientes.com//wp-admin/maint/refund.htm,0,1,0,1,10000000,520,2,1
http://members.tripod.com/darkcon/,0,0,0,0,10000000,9534,2,0
http://www.muppetlabs.com/~breadbox/software/tiny/,0,0,0,0,10000000,9046,1,0
http://www.sr.net.nz/live_view_of_ford.htm,0,1,0,0,10000000,5982,1,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Bamp\%3Battredirects=1&amp\%3Battachauth=ANoY7crWAGPXgLVndWVQde-eAXjBnEPB2pYNMOcIfBHn9fkfutRWn6Bfe-JFGL_Vep7z_TZcnrSawaoE3biC4DHbuQ3X0Yh6B73bg84ka99SzxfWAniufHuTg6ulsDtFMGmk83vaOGHWUyDM1mr3UCg9MhqmMdis8FRI2jmyhjIVUQyqjCTGtxEMDgw8tnd6_ycIKl4Px0M2xwNFMLkeZYFGtJxmmCezYg\%3D\%3D&amp\%3Battredirects=1&attachauth=ANoY7cqsgReT9TVGBNBkVl9EAypDXVwEhCdjqJpCr2fcvLoSeED6iIJwaGbMXexuxpGNubB0lH83s-qzYb9y39A3vwQhY8Kob2q8SfpphFnWs2kTfA93s92zUMcqBigrtpDWnlQSGT8grbB5Ko0Omi-sWWlw1KHC5G5M1pumU0cMdArwDvFD4takEgOhKX4082CoVh0ehswPXPEC2ffTqjO0n-eEl4FDBw\%3D\%3D&attredirects=0,0,0,0,9,1,8452,2,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqXsGceezOsjOIt7hTHVM44TxD0xLrOgQRDOALFfnd2ZHDGrkvOPk6x63jgEhVBhr7jm7AX1vVW8u3owC7vJheDBOClW5eZdw2NZxFEAmbMezwa4WP71pRhQwZKP3BIigHQ-LNNq0Jx7wO9ry2CuBEHdc9LZbgGIRW8H572D93IG8nkKcvogBAF4DW59VImoSUs8o4DjxZpjmUWmWVPJRuvkBUPXQ\%3D\%3D&amp;attredirects=0,0,0,0,5,1,8452,2,1
http://www.eventhelix.com/RealtimeMantra/Networking/,0,0,0,0,526864,7375,1,0
http://www.brinquedosalf.com.br/modulos/signin.htm,0,0,0,0,10000000,4546,1,1
http://www.cici.mb.ca/mageknight/,0,1,0,0,10000000,7289,1,0
http://tools.ietf.org/html/rfc2374,1,0,0,0,11392,9371,1,0
http://www.habbo.com.br/home/affzitao,-1,0,0,0,904634,5587,1,1
http://www.shawnebrown.com/blog-test/wp-content/plugins/akismet/5090181873/902491205/,0,1,0,2,10000000,4761,1,1
http://www.gxyzx.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fdtiwlueus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,0,1,0,1,10000000,5196,1,1
http://slashdot.org/yro/00/06/21/1524208.shtml,1,0,0,0,14971,8432,2,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crihXc9E-KESTz1IKHX7i0JhK7V3yP0YoGjyJgt_LhPX21xndIQloaqMPRH-madkzhWamhKZFOivmH1xHtqNLyjPPLG5WXN6bPNgl2jFU4BlylZK3J81jXbNMvrcWcehJLoy52Ffy--NMfKH7PaW7Dg4-1vAVISBB2YMNnwtYDggtSzmC96X9WO451v-DGrtWN0rfp9EaZLZoJS8_NhRxeyun2weQ==&amp;attredirects=2,0,0,1,10,1,8452,2,1
http://tools.ietf.org/html/rfc1739,1,0,0,0,11392,9371,1,0
http://www.dyfdzx.com/js/?us.battle.net/login/en/?ref=budrkngus.battle.net/d3/en/index&amp;app=com-d3,0,1,0,1,10000000,3821,2,1
http://www.thewhir.com/king/,0,1,0,0,14666,7531,1,0
http://2wheelspark.com/~dolphin/paypal/,0,1,0,0,10000000,263,1,1
http://petvacahabbo.rel7.com/,0,0,0,0,10000000,735,1,1
http://www.w3.org/TR/XHTMLplusSMIL/,0,0,0,0,5350,9619,2,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpuLqJLonpPwZO54jmljbs-He7V-noj_0SORV6z_gWNClGv5HQcx4qlSmIuz4JHsGh-wx3mRXCAFEl4pGKo7iwTIUYqle4IE6n2JqTxhTD3qA7EZsKJnWy48Hm4DOhFJDRXr56z7NV72T2os3n75zz_OgftEgFE_UTSR_F5pwdDNQ0tcoj0B2AUzytoJLOCTWskwUUeGjiBhS766Q6u-HM1AqqCZQ\%3D\%3D&amp;attredirects=0,0,0,0,8,1,8452,2,1
http://sitebr.comze.com/xsl/,0,1,0,0,5967,4913,1,1
http://publish.comcast.net/dpath/ZfgviU_n-jjelf6Fa0raSTLa35D40XtLSvu7wM8avsMuPVLVyk4084ZtZTrvKVBRiAAW4Jl4jJyqiaGZ3YTC-W0wWewChsGyDAcnYw4VwJfZZicIsbrNsYN1C_ZmaAKsxTf5qdGpwf3BCmUys2bxwQ/,1,1,0,2,311,6496,2,1
http://www.ltia.lynden.com/ltia/,0,1,0,0,467034,9233,1,0
http://sevkon.net/js/?ref=3d3d3d3dus.battle.net/d3\%2=,0,1,0,0,10000000,195,1,1
http://pastehtml.com/view/bm481n51l.html,1,0,0,0,1292868,4300,1,1
http://www.semantics.org/courses/Introductory-STL-Training.html,0,1,0,2,10000000,8700,1,0
http://santandenet.hut4.ru/SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/index.php,0,0,0,0,163298,7554,1,1
http://www.10e20.com/blog/,0,1,0,0,10000000,7020,2,0
http://tools.ietf.org/html/rfc982,1,0,0,0,11392,9371,1,0
http://www.polyhedric.com/software/vssdk/,0,0,0,0,10000000,8298,1,0
http://tools.ietf.org/html/rfc1621,1,0,0,0,11392,9371,1,0
http://www.sjgames.com/pyramid/,0,0,0,0,284757,9562,2,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7coSp1uoShQg5DbsSN7ZMVvfC4SeIZMtRg4pgPG1qgd0uxW36szbyrrtYG8F8HmMLWV3sZ57z3zFcZJ4rS3FA4rbwq-1hiiO9niW14KepAJ85DC-IaBsAirb7LnSKFreqkVbyzrpjzaEcojXHvOPXVe4E9rNxLRfXl-ZXWZRckyV_OtRumNrOSlJUKcYIRQB-Mlj4_9S41GUm4jrr_BygqDidxMY-A\%3D\%3D&amp;attredirects=0,0,0,0,9,1,8452,2,1
http://anita-gd.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,0,0,0,2,10000000,322,2,1
http://efrcdesign.com//wp-includes/index.htm,0,1,0,1,3948187,5223,1,1
http://tools.ietf.org/html/rfc3849,1,0,0,0,11392,9371,1,0
http://www.westland.net/beachcam/,0,0,0,0,2192096,9062,1,0
http://home.comcast.net/~drtudajs/rtdsdtrsd/3123456.htm,1,1,0,0,311,6496,2,1
http://essei.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,0,1,0,0,10000000,4606,1,1
http://www.njlhpslc.com/images/?ref=http\%3A\%2F\%2Fgbkajnmus.battle.net\%2Fd3\%2Fen\%2Findex,0,1,0,0,10000000,133,1,1
http://www.angelfire.com/de/animaldance/open.html,0,0,0,0,17761,8057,2,0
http://www.barbieslapp.com/others/tribes.htm,0,1,0,0,10000000,6910,1,0
http://t-mobile.com/Company/PressReleases.aspx,1,0,0,1,904,7601,2,0
http://uk.pay-pal.securedpack.com/zgangan/cycgi-bin/webscrcmd=_home-customer\%26nav=1/,0,1,0,3,10000000,1738,1,1
http://paccx.w.interia.pl/?subtopic=signup,1,0,0,0,723,7699,1,1
http://www.mywebpage.net/norcrab,0,0,0,0,10000000,7856,1,0
http://fzjyefz.com/images/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,0,0,0,1,10000000,1892,1,1
http://tools.ietf.org/html/rfc421,1,0,0,0,11392,9371,1,0
http://siliconautomation.com/exports/Templates/New1aol/AOLMail.htm,0,1,0,0,10000000,3940,1,1
http://www.agdealer.com/littlemorden,0,0,0,0,696763,8280,2,0
http://www.angelfire.com/al3/thompsonphotography/,0,0,0,0,17761,8057,2,0
http://msdn.microsoft.com/en-us/ff380142.aspx,0,0,0,1,21,10780,2,0
http://www.webwiz.co.uk/web-wiz-forums/,0,0,0,2,1941676,4884,1,0
http://columbiahomesnw.com//wp-content/uploads/2011/09/pichincha/pichincha.html,-1,0,0,1,10000000,6879,2,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&amp;attachauth=ANoY7cpsZiBNVf4JmjLxfpNL-H-RGo8z0LjNnFkATuJgIwqIOzX2L4M4ZKbzHl6GUTAMQZN1dOwjSzLY6QcniHsdo6Uk55erisbowHNURXP5jQFGy_UJOb7u4OoYLqOc-OgeL8EnAp51gLcSO-We7y_aavehwYMhyg4LV3y5BYkM-UcNMDTwEPqyaphSycHmuwOj7KvcZHcmjBcwfuK152lJM6WkL5gYTw\%3D\%3D&amp;attredirects=2,0,0,0,9,1,8452,2,1
http://tabanka.no/pano_en.htm,0,0,0,0,10000000,483,1,0
http://www.dimensionnet.com.br/loja/produtos/newsletter.asp,0,1,0,0,10000000,6071,1,1
http://www.oreilly.com/www/centers/gff/formats/ansi/,0,1,0,0,2871,8563,1,0
http://www.contactomagazine.com/webdesign.htm,0,0,0,0,10000000,8001,1,0
http://littlepinecreek.com/postcards.htm,0,1,0,0,10000000,7915,1,0
http://www.blub.net/~vincent/list.html,0,1,0,0,10000000,7660,2,0
http://www.csrstds.com/acro-a-d.html,0,0,0,2,10000000,9348,1,0
http://www.masterey.com/paypal.limited.account/2261ff649df54fb60dabfe7967fad158/,1,1,0,0,10000000,1861,1,1
http://jc9999.net/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,0,1,0,1,10000000,3100,2,1
http://tools.ietf.org/html/rfc537,1,0,0,0,11392,9371,1,0
http://tools.ietf.org/html/rfc85,1,0,0,0,11392,9371,1,0
http://tools.ietf.org/html/rfc353,1,0,0,0,11392,9371,1,0
http://www.jcp.org/en/home/index,0,0,0,0,493810,7510,1,0
http://www.exisoftware.com/slideshow-screensaver/index.html,1,0,0,1,4732149,2624,2,0
http://pastehtml.com/view/bbxer9afn.html,1,0,0,0,1292868,4300,1,1
http://pastehtml.com/view/bvu1fs4vc.html,1,0,0,0,1292868,4300,1,1
http://www.fjndwz.net/js/,0,1,0,0,10000000,3899,1,1
http://projects.standblue.net/moto/,0,0,0,0,10000000,6782,2,0
http://bit.ly/R4UVQv,0,0,0,0,583,6203,1,1
http://www.mastercluster.com/xproc.html,0,0,0,0,8377095,6406,1,0
http://concepz.com/chevronbuilders/wp-admin/Sikker\%20nettbetaling.htm,-1,0,0,1,10000000,1973,1,1
http://www.oxfordu.net/web-design/,0,0,0,1,10000000,7789,1,0
http://laurent-michel.site90.net/good/etap1.html?u=xhxxp://visaeurope.fr/espace-client/mes-donnees-personnelles?rpsnv,0,1,0,4,5967,4913,1,1
http://savannah.nongnu.org/projects/terminal/,0,0,0,0,228637,6627,2,0
http://www.angelfire.com/la/bythebay/,0,0,0,0,17761,8057,2,0
http://www.jinxiuyuanlin.com/js/?ref=us.battle.net/d3/en/indexapp=com-d3,0,0,0,1,2321,6214,1,1
http://flower7.eu.interii.pl/Berylia.html,1,0,0,0,723,7699,1,1
http://www.df.lth.se/~john_e/gems.html,0,1,0,0,95284,13076,1,0
http://www.sankhya.com/info/products/tools/dttf.html,1,0,0,0,6530251,8856,1,0
http://www.angelfire.com/biz/ptalpha/,0,0,0,0,17761,8057,2,0
http://sourceforge.net/projects/pykde,0,0,0,0,472,7760,2,0
http://tools.ietf.org/html/rfc2629,1,0,0,0,11392,9371,1,0
http://www.angelfire.com/games/pokemon199/index.html,0,0,0,0,17761,8057,2,0
http://www.ddj.com/cpp/184403820,0,0,0,0,217432,8169,2,0
http://funtom.webz.cz/drivex/,0,0,0,0,1741569,7467,1,0
http://www.videoproduction.o-f.com/homepage.htm,0,1,0,1,8350167,7604,1,0
http://www.yypj.com/image/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,0,1,0,1,10000000,7071,2,1
http://hvbshgvbsbhjdfvbsvjsvjsdj.ias3.com/upgrade/index.html,1,0,0,0,2321,6214,1,1
http://www.ibiblio.org/netchange/hotstuff/barlow.html,0,0,0,0,53551,7420,1,0
"http://services-runescape-com-ssn-forum.totalh.net/sl=0-forums.ws.14,15,437,63859515.html",0,0,0,5,357655,3100,2,1
http://www.cyberwolfman.com/3d_chat.htm,-1,0,0,0,10000000,6722,1,0
http://www.watsonwyatt.com/services/ifs/,0,1,0,0,54018,1955,2,0
http://research.microsoft.com/research/vision/,0,0,0,0,21,10780,2,0
http://users11.jabry.com/honizr1/Pay_Form_Ec_Cvv2.html,0,0,0,0,4036029,4273,2,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqFRrgs_yS8br0bwYKYdzWJgdSiGwlxfs2paRs6Y52pHIiyL-V2cgd_xaasDsVjjiHrnT3Gn4PI-vWPhJdlZP7m4kQb_cNlVlAQh3LZLbr_wcNcrc9cIPoKUKqHvvDGSDRMuq-cxkPqHfXy5fuuQuvayx-tfb0JizlYP6-e4oNo04aidOG9sLfEVLlmQOXJD9QF6BniAvyKl3k4XsTmyDx2eMm6uQ\%3D\%3D&amp;attredirects=0,0,0,0,9,1,8452,2,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&attachauth=ANoY7cpGFEem6BO6wsCxPnPWisZH_WWlcq54ubSRxueAKxeT2wB9jlr4elKzC5zvBbLairnB48ASxJjzxoxq1dtAY1wgnmkpgY8aq5BFq1lOHjpGWWlqEBcf2ZB2s-EEeZevVQZIvQyosAXGeBGf4JBVkettCTdEnx8Wqbyghgg9UizT78InpKJb4vRQOMjsmJHAsS7cjvdYXWfciYoSFhJ643xiol02uQ\%3D\%3D&attredirects=0,0,0,0,5,1,8452,2,1
http://www.softinterface.com/PDFX/Convert-PDF-To-Text-Component.HTM,0,0,0,4,955371,7791,1,0
http://www.babinet.cz/avatars/19889/hires/dir/66657e84c89547811527b9b608464727/,0,1,0,0,958395,7376,1,1
http://pastehtml.com/view/benfmnhm1.html,1,0,0,0,1292868,4300,1,1
http://www.apmar.org.pl/image/paypal/,0,1,0,0,10000000,4926,1,1
http://www.blauersee.cl/images/1/js/sitedomain=bill.aol.com&amp;authLev=S&amp;lang=en&amp;locale=us&amp;siteStat/loa/,0,1,0,0,10000000,3191,1,1
http://www.csmonitor.com/1988/1202/bknit.html,0,0,0,0,25949,9051,2,0
http://www.dyfdzx.com/js/,0,1,0,0,10000000,3821,2,1
http://tools.ietf.org/html/rfc1848,1,0,0,0,11392,9371,1,0
http://www.networkworld.com/news/2000/0605napster.html,1,1,0,0,23797,9233,2,0
http://inshame.blogspot.com/search/label/My\%20Progs:\%20FuckBrainfuck,-1,0,0,0,10000000,3452,1,0
http://msdn.microsoft.com/en-us/vfoxpro/,0,0,0,1,21,10780,2,0
http://preview.createsend1.com/t/ViewEmail/t/881D97878932462F,0,0,0,0,5766,5613,2,1
http://www.codeguru.com/vb/,-1,0,0,0,44721,8469,1,0
http://imagemdigital.com/~dolphin/paypal/#,0,0,0,0,10000000,3679,1,1
http://kidstuff.homestead.com/arcy~ns4.html,0,0,0,0,10000000,8538,1,0
http://www.itu-innovators.dk/home/Online-Login-Update-Notification-Alert/www.linkedin.com/signin.html,0,1,0,5,10000000,3514,1,1
http://tools.ietf.org/html/rfc1250,1,0,0,0,11392,9371,1,0
http://www.starfleetgames.com/stellar.htm,0,1,0,0,3483610,7945,1,0
http://eachm.com/09uk381/cgi-bin&dispatch=fad6f4e614a212e80c67249a666d2b09/,0,1,0,1,10000000,315,2,1
http://www.whatsmyip.org/ports/,0,0,0,0,33389,7145,1,0
http://www.maa.org/past/knuth.html,-1,1,0,0,63542,10453,1,0
http://www.myelin.co.nz/notes/callbacks/cpp-delegates.html,0,0,0,1,10000000,2071,1,0
http://bighugelabs.com/flickr/,1,0,0,0,87827,5150,2,0
http://nofences.net/iphotoBuddy/,0,1,0,0,10000000,6354,1,0
