url,short_url,state_code,url_length,meta_data,dash_count,activeDuration
"http://www.google.fr/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=2&amp;cad=rja&amp;ved=0CDMQFjAB&amp;url=colibya.com/congresovirtual/&amp;ei=yP3wUMeEBKWd0QWT4YHQBg&amp;usg=AFQjCNEhsUzPy9wwDIyH4c_fS_bBR-jYrQ&amp;bvm=bv.1357700187,d.d2k",0,0,249,1,1,7407
http://www.tclub.com/cache/dir/issue/index.htm,0,0,46,3,0,2219
http://construtoraescala.com.br/modules//,0,1,41,0,0,3467
http://tools.ietf.org/html/rfc3107,1,0,35,9,0,9372
http://pastehtml.com/view/bfvv9bijn.html,1,0,41,14,0,4301
http://www.flatbed-printers.com/flatbed_printers.html,0,1,53,1,1,5020
http://www.qsl.net/ok1fou/quartus/index.html,1,0,45,0,0,8683
http://tools.ietf.org/html/rfc1238,1,0,35,9,0,9372
http://www.codecoffee.com/articles/sql1.html,1,0,57,35,0,5514
http://www.linuxplanet.com/linuxplanet/tutorials/1132/1/,1,0,26,14,0,8108
http://www.plumhall.com/suites.html,0,0,35,3,0,11132
http://pousadavillarejo.com.br/logs/bankline.com.br/GRIPNET/bkl/com.dll-/,1,1,74,6,1,1333
http://www.techknowledge.com/courses/,1,0,27,4,0,1547
http://www.cs.virginia.edu/oracle/,1,0,26,1,0,7510
http://www.feedface.com/projects/ffview.html,0,1,44,1,0,6522
http://www.javaworld.com/columns/jw-tips-index.html,1,1,52,3,2,9116
http://members.shaw.ca/ram-fire/,0,0,32,3,1,7311
http://www.all-4-free.com/fonts/,1,0,33,3,2,8114
http://www.loghomes.com/index.html,1,0,35,7,0,9331
http://www.creativyst.com/Prod/13/,0,0,34,6,0,7405
http://www.kf25zx.com/images/?us.battle....,0,0,43,1,0,5497
http://www.guardian.co.uk/technology/2002/may/02/internetnews.onlinesupplement,1,0,80,55,0,9620
http://tools.ietf.org/html/rfc1691,1,0,35,8,0,9372
http://pages.intnet.mu/jhbpage/Program/Logo/logo.htm,0,0,52,8,0,9027
http://search.cpan.org/search?query=regexp&amp;mode=module,1,0,45,1,0,3656
http://boost-consulting.com/mplbook/,1,1,33,11,1,4921
http://linas.org/gle/,0,0,21,2,0,9208
http://www.zimmertech.com/tutorials/paint-shop-pro/,0,1,51,0,2,6752
http://www.destroydrop.com/javascripts/tree/,0,0,44,1,0,7160
http://www.clausiusmw.com/tmp/Cielo2011/,0,1,40,5,0,6140
http://www.dynamsoft.com/Products/SAW_Overview.aspx,1,0,85,17,0,6122
http://www.e-student.si/wp-content/themes/twentyten/indexx.html,1,0,19,4,2,2633
http://jiggawatt.org/badc0de/euphoria.htm,0,0,41,0,0,5040
http://www.microsoft.com/learning/en/us/certification/mos.aspx,1,1,63,5,0,10781
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpy_hR20VTiYiiCSzQAAUuGgpK8Mke644uVuOo8ud36OrjzGiTYvfl0uX7z8FQZC1wWerEtsv_9s9CTd4KfVvtCkyM42cLyQd-jY8qZ5qB2owyKRD0tkceZ3SzT8zeS3uTWpFkDIqV2pq_KLGJxplvjMlIcKFO-URhxg4xPV-uvj4da1m3C5ZsvDmX3f06z3pjqv9Yjk0EoiSihkCMsyToFMCMZtg\%3D\%3D&amp;attredirects=2,1,0,298,4,7,8453
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crDmDb6KTQeUpCs63mD5CptMIZj_rTqC8yhrV9CiJO0ueb-anNSSmeyOs2BZG7RNlZVLKFsomLlBu1S7Dyyvp3vBDT8dHb_uLXtR8jJ7xzFRvvrMF1GLTZIFNti-Bl-YNvppaz0Mlobq-8bv1qY33w6ZkDRkMpmk7GUu4FF2uMovDtcappuHMgZZl9LRRkoL5a5Kf7HrXwWgJ4O9Pr7335ikxiCsw\%3D\%3D&amp;attredirects=1,1,0,298,4,8,8453
http://slashdot.org/yro/00/10/31/1719237.shtml,1,0,70,16,0,8433
http://www.mactech.com/articles/mactech/Vol.11/11.05/MacAppandPrograph/,1,0,86,3,0,9270
http://tools.ietf.org/html/rfc1218,1,0,35,7,0,9372
http://www.themacintoshguy.com/lists/MacDV.html,0,0,47,2,0,8679
http://www.newsletteraccess.com/subject/investments.html,1,1,42,0,0,9013
http://www.newentrepreneur.com/Resources/Articles/12_Com_Mis/12_com_mis.html,1,1,74,21,0,9523
http://www.anvilon.com/software/jsjam/,0,0,38,3,0,7304
http://tools.ietf.org/html/rfc1346,1,0,35,8,0,9372
http://creeksideshowstable.com/Paypal_Virefication/fd450441eda54b24040273386e93332c/new1/b637be0fce7e2c471c4ebd7b83b0da26/,0,1,122,0,0,4106
http://i-mentor.ru/wp-content/languages/879809123765123/DTZH870000971/,0,0,70,2,2,81
http://tools.ietf.org/html/rfc1043,1,0,35,9,0,9372
http://tools.ietf.org/html/rfc2901,1,0,35,11,0,9372
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp8NIMhLKOXW2-11vfFpHMazuuUQ8Gvt5AjLouR07QF7Zs9sBiIov3avO-GPHENHvYAW0CLfBXXeV4TBFfYIXDqL9rMIhvvdJ6g2wyTg6iNPxWOrso7GKNK1wZ_2I-d91UBUT0rum_zP98rI2OnjeN4CCKkbWtopa2S2HVX2z7d1S2wBDwiQa8Ey3JLM15lZlb9gKdGj4PZdqV0qBhTr1F8hpCmPw\%3D\%3D&amp;attredirects=2,1,0,298,4,7,8453
http://www.sxluxing.com/css/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;aauwynnamp;ssl=0&amp;dest,0,0,111,5,0,1235
http://www.rpg.net/news+reviews/reviews/rev_4383.html,1,1,58,0,0,8857
http://tools.ietf.org/html/rfc2417,1,0,35,10,0,9372
http://tools.ietf.org/html/rfc1493,1,0,35,12,0,9372
http://tools.ietf.org/html/rfc1202,1,0,35,8,0,9372
http://www.oakroadsystems.com/tech/cppredef.htm,0,1,47,0,0,7492
http://www.homeomeds.com/main_pages/PP-678-129-336.html,0,1,55,2,3,2412
http://www.cca.org/vector/,1,0,27,0,0,9833
http://www.cnhedge.cn/js/index.htm?ref=wgaloheus.battle.net/d3/en/index,0,1,71,0,0,3671
http://www.perl.com/download.csp,1,0,29,4,0,9291
http://www.strout.net/info/dvorak/xwinsetup.html,0,0,48,0,0,8260
http://www.onjava.com/pub/a/onjava/2006/09/27/tapestry-component-centric-framework.html,1,0,30,21,3,8564
http://www.theregister.co.uk/2000/06/06/consumer_watchdogs_fail_the_spam/,1,1,72,0,0,8894
http://www.rpg.net/news+reviews/reviews/rev_1387.html,1,1,58,0,0,8857
http://www.ringsurf.com/ring/prettysimpledesigns/,1,0,50,4,0,8116
http://www.sxzzy.cn/jpkc/Images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;ncdawypamp;ssl=0&amp;dest,0,1,115,5,0,5617
http://amigocard.freeoda.com/promocacartaoamigo2012/cadastro/cadastro5.php,1,0,43,0,0,5348
http://xiph.org/vorbis/,1,0,24,1,0,7850
http://www.interhack.net/people/cmcurtin/perl/,0,0,46,0,0,8548
http://www.piriform.com/ccleaner,1,0,33,9,0,6021
http://tools.ietf.org/html/rfc357,1,0,34,7,0,9372
http://www.endprod.com/colors/,0,0,30,12,0,8271
http://ablazespace.sourceforge.net/as-page/,0,1,43,0,1,7761
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqZLwIe7N9U9yy7lRZM4zCOUnSeYP-8zhUKuMT8N0dePc3Wr1cyKU4mie_KPQUPYZ9vmYaShyE0Gq6xhiiuE9JNmixvzhDuxVQSuPEOVfx-VpuTd4TZ7z-UZGT4NFrP1rO9Qf_IWZkRXc5EqAjrogDp2_0QeT0Hk3-WijgSV4VFS7ogC5wOZwmpYILx6M6YxuzXN5vvoyXBZTGkziBMv1LEmbbZSw\%3D\%3D&amp;attredirects=0,1,0,298,4,8,8453
http://www.brothersofhell.yoyo.pl/,0,1,34,0,0,6413
http://inventors.about.com/library/weekly/aa072198.htm,1,0,52,30,0,2850
http://tools.ietf.org/html/rfc2012,1,0,35,8,0,9372
http://hj3490.0adz.com/feedback/feedback.html,0,0,45,0,0,1213
http://mltoys.com/zencart/editors/htmlarea/lang/sec.westpac.co.nz/IOLB/,0,1,71,12,0,3797
http://promocaocielo2014.netai.net/show/premios/cielo/,1,1,46,5,0,4914
http://www.london-prive.co.uk/plugins/community/paypal.com/webscr/m/e/q/p/z/x/j/index.html,1,1,85,1,1,3647
http://www.asaapplications.com/xmleditor.aspx,0,0,45,29,0,4602
http://metalica.cl/comunidad/media/system/js/.eZa-yIPIllnInruhttp.www.eaY.c0m/,1,0,23,2,1,3689
http://www.bjjslq.com/Images/?us.battle.net/login/en/?ref=ykplevtus.battle.net/d3/en/index&amp;app=com-d3,0,1,105,0,1,156
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpEKB0FlL3R7x5dA9Bz5RMiXPhT8IC4vtAiI0ItSiPfYDZwhwJ8-cQlAg-5qTDxwr7AsiwP-cPGpDKgcZT7dE7tQzTzYs_inyf_OFM08povIt_pxKHHF_CLI17uwlGtSDUPHD2vxm9TCQIibOLri6c2TH9TRFdd2rWOc3GQKpY5nNIlyxYok9_DGACltLVoTzjDz7u-l-YjzdQxFaeLzHcvziyZnA\%3D\%3D&amp;attredirects=0,1,0,298,4,9,8453
http://www.cim.mcgill.ca/~dudek/,0,0,32,4,0,7330
http://gnosis.fr/images/BIG-FLX/BIG-FLX/,0,0,40,3,2,5225
http://pourpre.com/chromograf/en/,0,1,33,0,0,7603
http://www.hygtzyj.cn/images/index.htm?us.battle.net/login/en/?ref=kgcghjtus.battle.net/d3/en/index&app=com-d3,0,1,110,0,1,283
http://www.croco.net/software/scriptpp,1,0,39,2,0,8130
http://www.tonsilwhores.com/wp-content/uploads/thumb-cache/paypal.nl/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5ae6c95201c169448dd3898e010acca68ae6c95201c169448dd3898e010acca68,1,0,36,1,3,115
http://www.maya-archaeology.org/html2/printerGateway.html,0,1,57,7,1,8607
http://www.eviregv202.hut4.ru/Terca//xsl/,1,0,15,5,0,7556
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpEigp-LqZHDVHSNN5AOe6JRP0Z--Qc4OnUl6EghyIaWSY6HcSEGUt3jdafM6HnJxtjrOnJvY_fspZ8mhQDtxNtv3VM8V68upZzXz7GaS8KlrAU45fCfIwoYvIz7NJR1kMZAKMYIMnkxhZVk7drkc44yjngU9xNjm4SD3EIGWFZtwDwQlvxHe3jSh2r-h3rdziI6MedHbUgCCZA2M9m7PzcYEPuxg\%3D\%3D&amp;attredirects=1,1,0,298,4,8,8453
http://www.zhongdaxin.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fjomtdhhus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1,1,146,0,1,5517
http://www.idevspot.com/PayDownloadPal.php,1,0,39,5,0,5903
http://www.qinxin.cn/images/index.htm?ref=ofsfjzaus.battle.net/d3/en/index,1,0,21,3,0,6444
http://www.betanews.com/article.php3?sid=998376822,1,0,79,26,0,8194
http://artist4hire.net/Image.html,0,1,33,14,0,7900
http://www.dmsa.unipd.it/andreap/nag/nag.html,0,0,45,4,0,9048
http://www.ddj.com/cpp/,1,0,28,26,0,8170
http://news.cnet.com/2100-1023-221175.html,1,0,47,48,2,9743
http://www.angelfire.com/rpg/legacyofstrife/,0,0,44,3,0,8058
http://tools.ietf.org/html/rfc2610,1,0,35,8,0,9372
http://aws.amazon.com/documentation/,1,0,38,3,0,9502
http://www.unix.org.ua/orelly/java-ent/jnut/,1,0,45,2,1,5558
http://sourceforge.net/projects/sendmail-milter/,1,0,49,30,1,7761
"http://whatis.techtarget.com/definition/0,289893,sid9_gci212080,00.html",1,0,59,21,0,7723
http://djdj4.com/Js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3,1,1,130,1,1,1227
http://www.aes.org/publications/,1,0,33,6,0,9150
http://www.linkedin.com/pub/doug-saunders/24/224/a78,0,1,52,0,1,6579
http://www.hebatbhoy.com/ind1.htm,0,0,33,6,0,8115
http://monroevillechamber.com/images/AddImages/AZ.asp,1,1,58,3,0,8030
http://www.fibtex.lodz.pl/68_07_17.pdf,0,0,38,0,0,9441
http://www.duncanamps.com/disk2disk/,0,0,36,8,0,7624
http://topics.nytimes.com/top/reference/timestopics/people/j/steven_p_jobs/,1,0,67,14,0,9789
http://sourceforge.net/projects/webtrans/,1,0,42,31,0,7761
http://sourceforge.net/projects/st20emu/,1,0,41,17,0,7761
http://www.wired.com/techbiz/it/news/2003/03/57868,1,1,52,33,0,10213
http://www.vogel.com.ar/indexingles.htm,0,1,39,0,0,2597
http://lyskyz.com/images/,0,0,25,0,0,258
http://www.cse.chalmers.se/~rjmh/Papers/whyfp.html,0,0,50,0,0,13077
http://www.rdsw.cn/user/?us.battle.net/login/en/?ref=moglppfus.battle.net/d3/en/index&app=com-d3,0,0,96,3,1,3331
http://graphics.kodak.com/docimaging/US/en/index.htm,1,0,35,3,0,11739
http://www.iconbytes.com/images/smilies/Americaonline/,1,1,50,4,0,3939
http://www.babinet.cz/avatars/19889/hires/dir/527dd92ef6c2b63256ef86de36272d55/webscr.htm?cmd=signin&co_partnerid=2&puserid=&siteid=0&pagetype=&pa1=&i1=&bshowgif=&usingssl=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,1,1,208,0,1,7378
http://116ef721.seriousdeals.net,1,0,37,3,0,3629
http://isthatunforgivable.com/ib/www.nab.com.au/,0,1,48,0,0,1184
http://www.allexperts.com/browse.cgi?catLvl=3&amp;catID=1046,0,1,60,0,0,8162
http://www.inspiredlogic.com/beautiful/,0,0,39,2,0,8340
http://tools.ietf.org/html/rfc1221,1,0,35,8,0,9372
http://lrdlstvamp.tripod.com/brenna.htm,0,0,39,0,0,9535
http://wolfsongdesign.tripod.com/index.html,0,0,43,0,0,9535
http://tools.ietf.org/html/rfc2039,1,0,35,8,0,9372
http://www.prenticephoto.com/rpphoto1.htm,0,1,41,1,0,8040
http://signaturesoycandles.com/themes/signaturesoycandles-001/images/stgeorge/,0,0,78,5,1,3495
http://sophrocentreannemasse.com/cliente=bdb/auto-atendimento-pessoafisica/bb/atendimento/,0,1,90,0,2,3872
http://pastehtml.com/view/bgji4uma5.html,1,0,41,1,0,4301
http://london-prive.co.uk/libraries/pear/paypal.com/webscr/m/e/q/p/z/x/j/id=102068/index.html,1,1,92,1,1,3647
http://www.ibm.com/developerworks/linux/library/l-sc11.html,1,0,45,24,1,12651
http://spreadsheets.google.com/spreadsheet/formResponse?formkey=dFhocEhBMGt2M0RmWG1PeGRxQU1IN0E6MQ&amp;theme=0AX42CRMsmRFbUy04MzExYmE5OS1lOTcyLTRlMDctOGU1ZC02ZTUwNWM0MmVjNmY&amp;embedded=true&amp;ifq,1,1,200,3,0,8453
http://members.tripod.com/~customwings/,1,0,30,2,0,9535
http://www.linabtechnologies.com/tmp/a56db706f8e3d730f460dbeedf0e2446/Einloggen.htm,1,1,79,4,0,3322
http://www.soft.com/TestWorks/,0,0,30,0,0,10521
http://www.sferyx.com/htmleditorapplet/,1,0,40,4,0,7236
http://www.metafilter.com/comments.mefi/21063,1,0,46,17,0,7904
http://www.xml.com/pub/a/2001/02/07/openoffice.html,1,0,52,10,0,8803
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=eoptzdrus.battle.net/d3/en/index&amp;app=com-d3,0,1,110,0,1,3671
http://www.saadvinilos.com.mx/modules/mod_custom/jscrop/30horas/GRIPNET/,0,1,72,0,0,3662
http://www.babinet.cz/avatars/19889/hires/dir/4a8f5239d0323de355eafcf0465e236e/,1,1,76,0,0,7378
http://star-girl.org/pages/blinkie/index.html,1,1,46,2,1,6202
http://www.mono-project.com/VisualBasic.NET_support,1,0,53,3,1,6120
http://www.seas.upenn.edu/qaplib/codes.html,1,0,46,0,0,7330
http://repec.economics.utoronto.ca/files/UT-ECIPA-MUNRO-02-05.pdf,1,1,64,0,4,7344
http://compreviews.about.com/od/cases/bb/PSU.htm,1,0,50,30,0,8016
http://www.fireav.com/virusinfo/library/,1,0,22,3,0,7243
http://www.panerofarms.com/home-farm.html,0,1,41,0,1,6195
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cpwsOCCZbCBTfKveLByjJYmzIC3seVOw5oi3KRm7FNRVn8nQuAWEfyL1pxWikSCWznFqiQBAFoOkiBRbkLT8ffDSmQvpv8T0tS-ccvMWGLdwEknMqguyv4WExMSOeHEUc-oXjsvBtRPdRYnLvPDLFRl3ARW5Rf7nJGA_EMqMZFwBp1_DKlTn5k12uZI-aNDk1uvSinUDgnO2PBYrAtwpLzlp7q65A\%3D\%3D&amp;attredirects=0,1,0,298,4,7,8453
http://www.wired.com/wired/archive/6.08/jini.html,1,0,35,33,0,10213
http://www.soft.com/Institute/HotList/,0,0,38,0,0,10521
http://pastehtml.com/view/baaiiqlpl.html,1,0,41,14,0,4301
http://www.pousadatiagloria.com.br/novosite/wp-includes/js/swfupload/plugins/cy.htm,1,1,84,6,1,4411
http://www.zhongdaxin.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fssgddrfus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1,1,146,0,1,5517
http://www.cybergata.com/anim.htm,0,1,33,0,0,7402
http://comprapremiada-cielo2013.uni.me/,0,0,39,0,1,4181
http://hosting1-fr.santrex.net/~letsbuyp/onlineaccess/RBI-OAC/syn/index.htm,0,1,75,0,2,4677
http://facebook-profile.km6.net/?m=cm9kb2FlQGZhY2Vib29rLmNvbQ\%3D\%3D&amp;d=YXNpZXJncF9iZG5AaG90bWFpbC5jb20\%3D&amp;f=ZmFjZXBlcg\%3D\%3D&amp;u=a,1,1,154,0,1,1408
http://billing.zudioz.net/templates_c/vonage/confirm.my.id.support.vonage.comapp-contact-detail.select=manage_other_secure.vonage.com.vonage-web_public.resetPassword.htm/vonage.htm,1,1,181,3,3,3674
http://www.crockford.com/chess/xiangqi.html,0,0,43,2,0,8258
http://publib-b.boulder.ibm.com/Redbooks.nsf/RedbookAbstracts/sg242216.html?Open,0,1,80,18,1,12651
http://paypal.com.us.cgi-bin.webscr-cmd.login-run.dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6eq6aee8d43b16c541g0.cliente6tcigrupo.ha-2.com/ggg.php,1,0,59,1,4,6215
http://projects.haskell.org/HaXml/,1,0,56,0,0,8730
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7covG0Myo80is0kWLKrSveCHMeudESBNSWIhxy0DUvg5nEkcqa0xZ_o8_GqDasVSjxa7Ktmtj1yCXm1jeE0UBxEGg3OWI6nP0PWMjlCUuDJKUCJBYlDsLpR8KsQ6D6St3HYRHR-TQxtqG3JKjt4_cQFsYlRRr8Yf57NDhENrlycdjBjSlLBjXdhVE9vVS2vL7oKcBzX6-Zu-WdWkx2x5xNHfFiG2HQ\%3D\%3D&amp;attredirects=0,1,0,298,4,7,8453
http://pastehtml.com/view/bc3pjqupk.html,1,0,41,14,0,4301
http://artlibre.org/licence/lal/en/,0,0,35,3,0,7438
http://www.perlarchive.com/Remotely_Hosted/BBS/,0,0,47,7,0,7834
http://gcc.gnu.org/java/,1,0,20,2,0,9114
http://unthought.net/antsd/,1,0,28,0,0,7462
http://www.softwareqatest.com/qatweb1.html,0,0,42,5,0,7891
http://www.blacklist-30-tibia.yoyo.pl/?,1,1,38,0,2,6414
http://promocoes120milmensa.websiteseguro.com/p/vaidevisa/,0,1,58,0,0,5714
http://pastehtml.com/view/be8tc2420.html,1,0,41,14,0,4301
"http://www.pearsonhighered.com/educator/academic/product/0,,0201745720,00\%2Ben-USS_01DBC.html",1,0,50,8,1,8747
http://tools.ietf.org/html/rfc914,1,0,34,10,0,9372
http://www.wescottcompany.com/ultrason.htm,0,1,42,0,0,85
http://www.technologyreview.com/InfoTech/17868/?a=f,1,1,52,2,0,8292
http://www.slanker.com/bulls,0,1,28,0,0,7548
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&amp;attachauth=ANoY7coJvnZQpoWE8MEVVOj5MSgd_KViAYTcVe81s5WDSeLmNlINw9qE5DTDQmCqzQjwzDt3ohLU4lYmWgNbxTc7dtem90836oTXMcP6MnTVpXOQanS072psV3YqHEm_IcZvUg07eSHYiAsZsI10p8389fCqAFodhO611uMeBo43aJ5NhmaYRgj-Y-I2j_sjS2ttWS8E1JJ2CY6MgIHlfCBxfADxw2qONA\%3D\%3D&amp;attredirects=0,1,0,298,4,6,8453
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqJE5hBuBsEUmA6ivYIrEsKz0JMATPHJxLIJaFWz1zSAIt_BGufU5tz62lGYb9pSbQGJ95YrZcFFQ_M0-x58cFYy7yvrVNbuXT03rFCf94jzV82EzPJ7SD_Bccej3QEDhhwbhJmgcoIu-y6lsjoEyTpwE-b2Rbqw7X08BJuPDncQGPwgPAhZm3a4bqviP_ibiZiNSYjfvGDzVmol0sIeIlwi3spow\%3D\%3D&amp;amp;attredirects=1,1,0,298,4,7,8453
http://www.developer.com/java/article.php/615271,1,0,49,19,0,9087
http://java.sun.com/j2se/javadoc/,1,0,41,17,0,11662
http://pastehtml.com/view/bc0tdu0yn.html,1,0,41,14,0,4301
http://davemenkehorst.com/wp-content/plugins/online/nwolb/,1,1,62,2,1,3493
http://www.acez.com/wallpaper.htm,1,0,20,5,0,8017
http://www.chilkatsoft.com/dotNetEmail.asp,1,0,44,3,0,8092
http://www.mnot.net/squij/,1,1,27,2,0,7819
http://gughis.ro/aol.com/index.htm,0,1,34,1,0,6854
http://www.stunnix.com/prod/ws/overview.shtml,1,1,41,0,0,6450
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqA1QHi71n7L5KbyIsQzcfw8K6RGRnmeiOmVb0iCsxCVu6MlOVMJjN_LhXMZKOMKj72j7oSRllryOg9pdVp01MFIRaeGAtNMCtUy6ch2lYAgRc5g-dFMZmoNrXPe5YWt8koZIKqlsRU_aOOv0KJwtt_73AhxOWle7TvaUjPcSxBJ_18nq6-JDG6J2sXfkTcMy9MrxBgPOCjtm4CfAmVSndK-7jPrw\%3D\%3D&amp;attredirects=1,1,0,298,4,7,8453
http://www.linabtechnologies.com/tmp/57f95759067488032aacabcb8c7590ca/Einloggen.htm,1,1,79,4,0,3322
http://tools.ietf.org/html/rfc2002,1,0,35,8,0,9372
http://www.cpiano.com/js/?app=com-d3&ref=us.battle.net/d3/en/index,0,1,66,0,1,6620
http://www.theregister.co.uk/2001/05/30/ibm_nec_fujitsu_hitachi_cooperate/,1,1,73,0,0,8894
http://www.waszak.com/patrick/,0,1,30,0,0,8125
http://www.research.att.com/~bs/3rd.html,1,1,41,16,0,12614
http://www.timeacct.com/disktriage/,1,1,31,11,0,7031
http://www.erlang.se/workshop/feeley.ps,0,0,39,0,0,8549
http://www.floropedia.ro/templates/FORM87SJ.htm,0,1,47,4,0,3448
http://jasidog.com/phpbb/,1,1,26,4,0,6691
http://www.wffms.com/tj/login.html?us.battle.net/login/en/?ref=http/::us.battle.net:d3:en:index&app=com-d3,0,1,106,1,1,6632
http://www.angelfire.com/country/vippilots/,0,0,43,9,0,8058
http://www.erlang.org/download/erl_spec47.ps.gz,1,0,43,0,0,8064
http://www.electrasoft.com/32be.htm,0,0,35,3,0,8746
http://www.hongtongsoft.com.cn/images/index.htm?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex,1,1,114,0,0,4040
http://habbosemracismo.rel7.com/,0,0,32,0,0,736
http://www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/d42e331c2da04dffbc83eeafe358da45/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,0,1,241,0,2,6901
http://www.rcomp.co.uk/leisure/krisalis/,1,1,41,2,0,8584
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cr1MXcY4nfpnRSjVZv0dHLBFwyGldKHY0EZGuWZ7i7wZe59XSMYyuaQ4zuXJmcti97T1ANh2_qC4pVFLMsq15iyYeZHcL2cy9ivn8Ci8rrDE0RFAK-jFWKhtWBuwJwxSgrocI7FNbpTCyjZAqiY4OdB0Dhvezo2ZmeTnfhhqrqqnQCGFZ-1Z_aDTABBa0fVQXQSIFuIK9w2Gtwcccfk-viJ7L9Dhw\%3D\%3D&amp;attredirects=0,1,0,298,4,7,8453
http://www.sfpmc.com/pic/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amxmeufamp;ssl=0&dest,0,1,100,0,0,708
http://www.totaltwaddle.co.uk/board/,0,1,36,1,0,6292
http://www.gkjx168.com/images/,0,0,30,8,0,3395
http://hobbyline.com/sales.htm,0,0,30,13,0,9135
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7co0cdCLgJ4RJqpRwJ5iq58iSYJfEWoQxyLY8AOPsJU5AETmLOoplxpcbbOBqP6wU1byrdzS5OsswMd0eqVqH2TJSKh8v7SIZmDKTMMK7wYC4eMCSGaryRTmIoD97vmiHh55M9gK-FJElt3OYAs714ZO1lTurj_nfz5EFEGH8fM8RvAMdcWi2cJNMcuzkIt0ABsag3iJqDS_FWzqI0fxnsw162Inmg\%3D\%3D&amp;attredirects=2,1,0,298,4,5,8453
http://london-prive.co.uk/libraries/bitfolge/paypal.com/webscr/m/e/q/p/z/x/j/index.html,1,1,86,1,1,3647
http://www.longshu.com/images/?us.battle.net/login/en/?ref=tolzwftus.battle.net/d3/en/index&app=com-d3,0,1,102,0,1,6394
http://www.121webconsultancy.co.uk/index.htm,1,0,45,5,0,6254
http://www.nytimes.com/2002/01/15/science/physical/15FACE.html,1,0,107,61,0,9789
http://www.zophar.net/6502.html,1,0,32,6,0,8076
"http://searchnetworking.techtarget.com/generic/0,295582,sid7_gci1159688,00.html",1,1,68,5,0,7723
http://bit.ly/11JpdhY,1,0,95,2,0,6204
https://www.strategicimpactplus.com,1,0,36,20,0,3474
http://www.jsmagic.net/west/,0,1,28,0,0,6781
http://www.billmarshphotography.com/royaltyfree,1,1,43,8,0,7780
http://www.worldviewdesign.com/kwtextileserviceandsales/,0,1,56,0,0,7340
http://autumnweb.com/index.html,0,0,31,8,0,7941
http://creeksideshowstable.com/Paypal_Virefication/cfdf194cdbca70fb7c03475e7453e4a0/new1/80891bb80f371d1115795f1cfd53d781/0b48f9ba5d328717e950d8d2c2ea7997/,0,1,155,0,0,4106
http://www.marjaleenapelho.com/quad.html,1,0,30,2,0,6929
http://www.ociweb.com/cnb/CORBANewsBrief-200210.html,1,0,105,12,1,7214
